,post_time,title,content
92934,2018/5/31 15:27:00,【Y晚報】MSCI半年度調整上漲53點 台股爆量2364億！,"（開盤日15:30出刊）昨(30)晚於歐洲政治動盪局勢趨緩，義大利拍賣56億歐元國債市況優於市場預期，聯準會(Fed)公布經濟褐皮書顯示，美國製造業生產4月末至5月初成長加速，景氣持續穩健復甦，美股4大指數走勢開高走高，終場全數大漲，漲幅介於1.26%~0.65%，其中以標普500指數最為強勢，市場將觀望並等美中貿易談判結果，最晚於6/15公布對中國進口產品約500億美元課徵25%關稅清單，預估道瓊指數呈現區間震盪格局。<BR> 今日MSCI進行半年度指數權重調整，本次為中國A股首度納入新興市場指數，排擠效果使台股權重調降0.21%，對台股造成約65億元的被動基金流出，盤中漲價概念股的被動元件、矽晶圓、MOSFET盤中出現高檔賣壓湧現，走勢開高走低，如：杰力(5299)、尼克森(3317)、富鼎(8261)、大中(6435)，而本次MSCI權重減最多的台積電(2330)，反倒力守200元大關，終場上漲1.36%、權重增最多的台化(1326)，午後一度來到創波段新高115元後，尾盤賣壓湧現由紅翻黑下跌1.29%，今日指數開盤一度上攻至10,900大關後，期、現盤中出現波段加劇，尾盤MSCI半年度調整生效爆出813億量，終場以10,874點作收，上漲53點，成交量爆出2364億。<BR> 近期台積電(2330)受到市場雜音干擾，傳第三季營收預測季增由原先16%僅剩10%、與MSCI半年度調整衝擊，其中關鍵在iPhone銷售狀況，為避免重演iPhone X 銷售不如預期與庫存偏高，在初期備貨量可能更加謹慎，今日股價力守在220大關之上，終場62,846張大單，由黑翻紅上漲1.36%。<BR> 系統整合廠精誠(6214)積極布局AI領域，目前公司已編列4000萬預算發展應用相關研發，行業則分別集中於金融、生活、零售及企業營運上，後續將推出行情預測機器人、理財機器人、機器人選股及智慧語音客服等。財務長鍾智群表示，AI為公司今(2018)年布局重點，預計最快下半年進入收成階段，另外，在政府編制的前瞻計畫方面，精誠(6214)目前已獲得的案子有網站更新、水利資訊等，截至目前，Q1~Q2的表現樂觀，全年業績將優於去(2017)年表現，而案子佔公司營收約10~15%。今(31)日股價出量強漲4.04%，創下14個月新高。<BR> 二極體廠的強茂(2481)今年Q1獲利成長74.8%，二極體產業在國外功率半導體大廠將重心轉往高毛利率具有 高附加價值的車用、工控領域，針對PC相關應用提出漲價 30-40%不等的要求，讓強茂(2481)拿到更多非車用訂單，在去年於高雄岡山廠、無錫廠擴產幅度約15%-20%，隨著產能逐漸開出，外資連續2天大買7,643張，今日股價盤中一度來到波段新高65.9元，終場翻黑下跌0.98%。<BR> 近期指數再度回到10,800點至11,000點，區間300點競技場，然受到中美貿易談判、義大利脫歐與債券違約疑慮，導致外資在台指期淨多單來到3.9萬口，外資期、現貨同步偏空操作，目前應回到位階來判斷，倘若指數跌破10,800點才需要謹慎應對，選股方面仍為選股不選市，多以漲價概念股與Q1業績支撐下未來公告5月營收亮眼股。<BR> 1.熱門股: 中環(2323)、合晶(6182)、聯電(2303)、台積電(2330)、友達(2409)<BR> 2.強勢股: 錸德(2349)、九豪(6127)、大江(8436)、中環(2323)、佳邦(6284)<BR> 3.弱勢股: 立隆電(2472)、大毅(2478)、國巨(2327)、禾伸堂(3026)、鈺邦(6449)<BR> 三大法人合計：-34.8億元<BR> 外資：-29.5億元<BR> 投信：-6.2億元<BR> 1.感測元件接單滿載，光磊(2340)擴產兩成，第二季裝機，第三季投產<BR> 2.《半導體》精材營運Q2落底，全年估優於去年<BR> 3.陸股近期寫下2013年來最長跌勢，A股入摩提供國際投資者投資契機<BR> 4.先進光車用鏡頭看俏 股價強攻漲停<BR> 5.陸股：消費類股發威，滬股上半場漲約1.4%，為七個交易日首紅<BR> 6.MOSFET可望好到2019年上半，相關概念股盤中股價創高後壓回<BR> 7.《電子零件》MLCC粉末供不應求，信昌電業績旺到年底<BR> 8.焦點股：車用鏡頭增溫，佳凌(4976)展望佳<BR> 9.《觀光股》信心喊話釋疑，王品股價回神<BR> 以上內容由Yahoo!奇摩股市與CMoney理財寶聯合提供"
93551,2018/6/6 08:55:00,統一證券：台股將持續挑戰元月高點11270點,"：<BR>受惠美股上揚激勵，昨日台股以上漲20點於11130點開出，昨日市場期待兩大指標台積電及國巨股東會舉行，股價雙雙開高，但在盤中獲利了結賣壓持續出籠，股價陸續由紅翻黑，引發相關族群股價走弱，壓抑台股指數最低跌至11054點，所幸金融股盤中接棒上漲，未讓跌勢擴大。全場焦點光碟片兩強中環、錸德皆在漲停附近整理，原主流強勢被動元件、MOSFET、矽晶圓轉弱，終場指數在尾盤拉抬下，仍堅守11100點大關。觀察盤面變化，三大類股僅有金融股呈現上揚0.65%，電子及傳產則分別下跌0.13%、0.31%。在次族群部份，以百貨貿易、光電及汽車等走勢最強，分別上揚1.29%、1.12%及1.08%。終場指數下跌9點，收在11100點，成交量能為1618億元。<BR>：<BR>三大法人合計買超31.88億元。其中外資買超24.93億元，投信買超0.03億元，自營商買超8.85億元。外資買超前五大為華邦電、永豐金、玉山金、元大金、開發金；賣超前五大為友達、嘉聯益、緯創、欣興、台泥。投信買超前五大為錸德、聯電、智邦、臺企銀、創意；賣超前五大為中美晶、強茂、中信金、合晶、華夏。資券變化方面，融資減2.13億元，融資餘額為1843.2億元，融?增1.62萬張，融券餘額為39.76萬張。外資台指期部位，多單減676口，淨多單部位47,717口。借券賣出金額為33.3億元。類股成交比重：電子80.7%、傳產15.22%、金融4.08%。<BR>：<BR>台股昨日開盤雖越過3/22日11005點前波高點後，即出現較明顯的獲利了結及解套賣壓。觀察目前指數，站穩各期均線，且短線強勢指標三日線並未跌破，線型呈多頭排列，有機會挑戰今年的前波高點，對台股後市行情分析如下：第一、國際情勢緊張程度放緩，歐洲政治情勢在義大利組建新政府，義大利新任經濟部長出面喊話，沒有黨派想脫離歐元區，結束政局動盪。此外，西班牙政權移交相對平穩，緩解市場對南歐國家面臨更多擾亂的擔憂。而6/8日將舉辦G7峰會，各國也將就近期各國貿易戰議題做出較為正向討論，對國際股市來說皆有穩定效果。第二、台灣經濟數據。5月進出口數據亮眼，由於景氣活絡，加上高速運算、物聯網、車用電子等需求持續暢旺，預估5月出口值為285.7億美元，年增率12%，連續第三個月正成長，基本面將對台股有正向挹注。第三、技術面觀察。所有線型呈多頭排列。台股指數於6/4日直接跳空收復11000點，結束長達4個月的盤整區間，目前各期均線皆呈現上揚，月線、季線以上升至10850點以上，對台股下檔形成強力支撐，對多方有利。第四、盤面觀察。光碟片產業產業結構改變，主要在於國際光碟片大廠MBI及巨擘相繼退出市場，近期將陸續調漲供貨報價，加上Data Center帶來更多冷資料歸檔需求，300G的歸檔光碟使用成本優於目前主流磁帶儲存，使得代工的台廠出現獲利契機，其中盤面受惠最大者為中環(2323)與錸德(2349)。<BR>：<BR>在國際情勢逐漸穩定下，台股站上11100點，雖遇獲利了結及解套籌碼的賣壓，但尾盤仍靠金融股拉升力守11100點，目前指數各期均線呈現多頭排列，中期均線月線及季線也上揚至10850點，為台股指數下緣形成有力支撐。目前外資重新恢復買超，五月營收將陸續公告，漲價概念股接棒演出，整體盤勢將持續挑戰元月高點11270點。建議偏多操作，持續布局漲價概念及業績題材類股，選股上以半導體矽晶圓、被動元件、光碟片、MOSFET、水泥、塑膠及高殖利率股等為主。"
93874,2018/6/8 08:45:00,統一證券：台股利多題材不斷，有利再創新高,"：<BR>受到美國四大指數全面上漲激勵，昨日台股以上漲12點11213點開出後，在外資買盤簇擁下，推升指數到全日最高11261點；由於高檔獲利了結賣壓出籠，指數拉回並數度由紅翻黑，盤中最低跌至11188點；尾盤在大型權值股鴻海、國巨、世界、光寶科等買盤進場承接下，指數再度翻紅，終場以紅K棒作收。觀察盤面變化，電子、傳產與金融分別上漲0.63%、0.12%與0.48%。在次族群部份，表現強勢者為電子零組件、觀光、其他電子，分別上漲3.06%、1.76%與1.55%。終場指數上漲49點，收在11251點，成交量能為1876億元。<BR>：<BR>三大法人合計買超63.35億元。其中外資買超54.46億元，投信買超6.69億元，自營商買超3.6億元。外資買超前五大為群創、鴻海、開發金、聯電、開發金；賣超前五大為亞太電、中環、華新、華邦電、彩晶。投信買超前五大為宏?痋B中鴻、錸德、華新、達方；賣超前五大為中美晶、開發金、微星、中環、聯茂。資券變化方面，融資增7.58億元，融資餘額為1861.68億元，融?減0.4萬張，融券餘額為40.8萬張。外資台指期部位，淨多單減少26045口，淨多單部位52,517口。借券賣出金額為37.7億元。類股成交比重：電子78.04%、傳產18.06%、金融3.9%。<BR>：<BR>全球經濟穩健復甦、台股利多題材不斷、技術面呈現多頭格局，有利台股再創新高。對台股行情觀察，分析如下：第一、國際股市部分。歐元區景氣復甦穩健，5月整體消費者物價指數CPI為1.9%，優於4月1.2%，1Q18歐元區協商薪資年成長率達1.9%，亦優於4Q17的1.6%，此外，歐洲央行ECB決策官員於6/6發表對歐元區經濟發展深具信心的看法；而世界銀行亦於6/5公布最新全球經濟展望報告，預測2018年世界經濟將可望持續成長3.1%，與元月預測值相當，並未受到近幾個月美中貿易戰、義大利政局紛擾、阿根廷與土耳其等新興市場動盪之因素干擾，顯示本波景氣復甦的廣度提高，有利全球股市後續表現。第二、近期台股利多題材不斷，美國蘋果除了年度開發者大會WWDC公布新版軟體如iOS12、CarPlay等，新機亦可望最快於9月發表，不僅激勵蘋果股價屢創新高，台灣供應鏈亦將開始啟動拉貨行情；美國特斯拉於6/5召開股東會，執行長馬斯克釋出樂觀消息:Model 3產能將大爆發，由1Q18一季2萬輛大幅提高至本月底一個月2萬輛，國內相關概念股未來營運表現值得期待；被動元件與半導體矽晶圓漲價題材持續延燒，加上近期台股股東會密集召開，今日有聯詠、力成、國泰金、富邦金、新光金等重量級企業召開股東會，預期將樂觀看待今年下半年營運展望，皆有利推升台股走強。第三、技術面觀察。昨日台股呈現漲多震盪整理走勢，但由於所有均線全面走揚、KD指標向上，加上外資偏多操作，指數向上突破今年1/23最高11270點將指日可待。第四、昨日盤面觀察。鴻海與大立光為穩盤要角，分別上漲0.4%與2.4%；漲價題材被動元件再度強勢表態，國巨盤中飆漲停創新天價1235元，帶動信昌電、華容、大毅強勢漲停，華新科、禾伸堂、光頡皆漲逾6%；特斯拉股價大漲近10%，激勵貿聯-KY、原相雙雙漲停，和大漲逾6%。<BR>：<BR>昨日台股呈現漲多震盪盤堅走勢，考量全球經濟穩健成長、台股利多題材不斷、電動車、蘋概股將陸續接棒，且技術面為多頭格局、外資偏多操作，有利台股再創新高。建議偏多操作，持續布局漲價概念及業績題材類股，選股上以半導體矽晶圓、被動元件、光碟片、MOSFET、水泥、塑膠及高殖利率股等為主。"
94040,2018/6/10 05:50:00,雙利多 台股挑戰今年新高,"工商時報 台股上周一度來到11,261點，本周繼續挑戰今年高檔11,270點，市場聚焦5月營收及超級股東會周，前者留意蘋果供應鏈最新業績，後者關注大立光、可成、台塑化、兆豐金、中信金等指標公司對下半年營運展望。 本周持續關注上市櫃公司5月營收業績，由於10日逢假期，依規定遞延到11日為最後公布期限，其中蘋果供應鏈業績表現最受市場關注，也牽動股價漲力道。 本周進入超級股東會周，估計超過500家上市櫃及興櫃公司在本周召開股東會，經營階層對於下半年營運看法，受到法人注目也影響調整投資策略；尤其是產業指標公司，周一有機殼廠可成、綠能大廠台達電、營建興富發；周二股王大立光、晶圓代工聯電、通路商統一超；周三5G網通智邦、半導體光罩；周四傳產台塑化、儒鴻、精華；周五聯發科、台化以及五金控（元大金、兆豐金、國票金、永豐金及中信金）。 另外，還有法說會題材股，飆漲股國巨將在周一舉行線上法說會，法說內容對被動元件產業動見觀瞻，矽力-KY及貿聯-KY在周二，而傳產的亞德客-KY及南港將在周四召開法說會。 日盛投信精選五虎基金經理人林佳興表示，因匯率關係，市場普遍看好第二季財報表現將優於第一季，可持續關注漲價概念及低基期族群，不論是被動元件、WAFER、MOSFET、FLASH等都有漲價題材，近期資金外溢到低基期及蘋果概念股，目前主軸仍是選股不選市。"
94059,2018/6/10 14:52:00,《台北股市》雙利多，台股挑戰今年新高,"台股上周一度來到11,261點，本周繼續挑戰今年高檔11,270點，市場聚焦5月營收及超級股東會周，前者留意蘋果供應鏈最新業績，後者關注大立光、可成、台塑化、兆豐金、中信金等指標公司對下半年營運展望。<BR> 本周持續關注上市櫃公司5月營收業績，由於10日逢假期，依規定遞延到11日為最後公布期限，其中蘋果供應鏈業績表現最受市場關注，也牽動股價漲力道。<BR> 本周進入超級股東會周，估計超過500家上市櫃及興櫃公司在本周召開股東會，經營階層對於下半年營運看法，受到法人注目也影響調整投資策略；尤其是產業指標公司，周一有機殼廠可成 (2474) 、綠能大廠台達電 (2308) 、營建興富發 (2542) ；周二股王大立光 (3008) 、晶圓代工聯電 (2303) 、通路商統一超 (2912) ；周三5G網通智邦 (2345) 、半導體光罩 (2338) ；周四傳產台塑化 (6505) 、儒鴻 (1476) 、精華 (1565) ；周五聯發科 (2454) 、台化 (1326) 以及五金控（元大金、兆豐金、國票金、永豐金及中信金）。<BR> 另外，還有法說會題材股，飆漲股國巨 (2327) 將在周一舉行線上法說會，法說內容對被動元件產業動見觀瞻，矽力-KY (6415) 及貿聯-KY (3665) 在周二，而傳產的亞德客-KY (1590) 及南港 (2101) 將在周四召開法說會。<BR> 日盛投信精選五虎基金經理人林佳興表示，因匯率關係，市場普遍看好第二季財報表現將優於第一季，可持續關注漲價概念及低基期族群，不論是被動元件、WAFER、MOSFET、FLASH等都有漲價題材，近期資金外溢到低基期及蘋果概念股，目前主軸仍是選股不選市。（新聞來源：工商時報─記者林燦澤╱台北報導）"
94283,2018/6/12 08:50:00,統一證券：台股均線多頭排列下，對多方有利,：<BR> 受到美股上周五上揚激勵，台股周一以上漲12點至11168點開出後，指數一度上揚至11186點，但在權值股如台泥、中鋼、台積電及大立光等壓盤下，呈現平盤上下整理；盤中以被動元件及光碟片等多檔人氣股如國巨、奇力新、達方、大毅、中環及錸德等持續上揚最為強勢，指數終場以小黑作收。觀察盤面變化，三大類股漲跌互見，其中電子上揚0.07%，傳產及金融則小跌0.3及0.04%。在次族群部份，以電子零組件、電器及汽車等走勢較強，分別上揚1.82%、0.7%及0.62%。終場指數小跌7點，收在11149點，成交量能為1534億元。<BR> ：<BR> 三大法人合計買超5.53億元。其中外資買超0.05億元，投信賣超3.61億元，自營商買超9.09億元。外資買超前五大為群創、嘉聯益、聯電、開發金、兆豐金；賣超前五大為中環、華邦電、旺宏、瑞儀、新光金。投信買超前五大為奇力新、敦南、矽創、中信金、錸德；賣超前五大為微星、日月光、華通、國喬、台積電。資券變化方面，融資增11.68億元，融資餘額為1888億元，融券增0.61萬張，融券餘額為39.96萬張。外資台指期部位，多單減587口，淨多單部位50405口。借券賣出金額為35.26億元。類股成交比重：電子79.5%、傳產16.9%、金融3.5%。<BR> ：<BR> 台股在美股走勢強勁，於前波高點震盪整理，伺機攻堅；本周在川金會、FOMC會議等議程下，預期多方在稍事整理後，仍將具備盤堅實力。對台股後市行情分析如下：第一、國際股市部份—本周美國即將公佈的數據偏多且正向。除了周二、周三美國將公佈五月份CPI與PPI同比，預估值為2.7%與2.9%正向外。周四（14）美國將公佈五月份零售銷售環比，預估數值為0.4%，較前值0.3%為佳；周五（15）美國將公佈密西根大學六月份消費者信心指數，預估值為98.4，亦較前值98為佳，這均代表現階段美國經濟仍呈穩健發展。第二、FOMC會議升息一碼，利空出盡。美國將在周三、周四（13、14）舉行FOMC會議，預估將會升息一碼，升息後利率區間將為1.75%~2%。在預期今年升息三碼下，預估下一次升息時間點將落在12月，也就是說，未來六個月資本市場均不會再有升息議題之干擾。此外，在十一月美國期中選舉前，市場資金亦當保持寬鬆情形。第三、技術面觀察。台股上周最高攻抵11261點，離前高11270點僅一步之遙，目前小幅拉回至五日均線處整理，伺機再次攻堅。目前各期均線均呈多頭排列，且在月線突破半年線、季線後，台股下檔支撐已向上墊高至月線10938點位置，對多方有利，盤堅格局不變。第四、國巨營收噴出、股價強勢盤堅。在國巨五月份營收飆出63.5億元，年成長率151%及華新科128%等雙創新高下，除了首季國巨與華新科均繳出不錯獲利成績單EPS12.15元及2.7元外，預估國巨將再創下五月份單月EPS10元破表獲利紀錄。基於國巨五月自結獲利驚人，今年國巨、華新科、奇力新等全年獲利預估均相當可觀，預估EPS分別為國巨121元、華新科36元、奇力新14元等。故國巨目標價將可上看1520元、華新科目標價上看431元。此外同族群之奇力新、美磊、日電貿、達方及禾伸堂等走勢，亦同步看好。<BR> ：<BR> 台股遇前高10270點後拉回五日均線處整理待攻，目前在各期均線多頭排列下，對多方有利。本周川金會登場、FOMC會議升息及美國將宣佈對中國500億元關稅清單，在這些不確定因素過去後，多方將重拾攻堅動能。故在技術面偏多、外資期現貨恢復買超，有利台股再挑戰新高。建議應擇優布局漲價概念及業績題材類股等，選股上以半導體矽晶圓、被動元件、光碟片、MOSFET、水泥、塑膠及高殖利率股等為主。
94439,2018/6/13 08:25:00,《今日焦點新聞》聯電啟動史上最大漲價,時報-今日焦點新聞<BR> 國內頭條：<BR> 1.大立光7月滿手訂單。(工商時報)<BR> 2.勞退代操，搭上飆股特快車。(工商時報)<BR> 3.歷來最狂！統一超配息25元。(工商時報)<BR> 4.川金會創歷史，但市場打哈欠...。(工商時報)<BR> 5.經濟部政次龔明鑫：新創扶持力道，不輸阿里巴巴。(工商時報)<BR> 6.端節豪雨，中南部慎防釀災。(中國時報)<BR> 7.聯電啟動史上最大漲價。(經濟日報)<BR> 8.越南罷工潮蔓延，台廠警戒。(經濟日報)<BR> 9.5G世代前最後爭霸賽，手機廠決戰大陸、印度市場。(電子時報)<BR> 10.昇陽半導體7月掛牌上市，晶圓薄化接單動能可期。(電子時報)<BR> 大陸頭條：<BR> 1.百城房價連續9個月破1.2萬元，環京4城房價跌幅超20%。(證券日報)<BR> 2.5月社融大幅萎縮政策或調整，專家預計後續降準可期。(新浪網)<BR> 3.央行和外匯局放大招，資本市場再迎開放紅利！(中財網)<BR> 4.李克強：加快新舊動能轉換，增強發展內生動力。(新華社)<BR> 5.習近平：建設海洋強國，我一直有這樣一個信念。(新華社)<BR> 國際頭條：<BR> 1.川普：將停止美韓「昂貴、挑釁」的軍演。﹙路透社﹚<BR> 2.OECD：德經濟上行勢頭仍強勁，今明兩年GDP料成長2.1%。﹙路透社﹚<BR> 3.今年美國太陽能裝機容量料與去年持平。﹙路透社﹚ <BR> 4.全球風能、太陽能發電投資遠超化石燃料。(華爾街日報)<BR> 5.美參院發起表決，料將推翻中興和解協議。(華爾街日報)<BR> 6.蓬佩奧：美國與G7其他成員國關係仍然牢固。(華爾街日報)<BR> (編輯整理：龍彩霖)
94447,2018/6/13 08:44:00,統一證券：台股下檔支撐已向上墊高，對多方有利,：<BR> 周一美股四大指數小漲小跌，台股周二以小跌9點至11140點開出，早盤指數一度翻紅，但因權值股表現平淡，且甫結束法說會的國巨領跌，澆熄被動元件族群攻勢，而光碟片族群也持續陷入整理，使指數回落至平盤下方，一路呈現小跌，盤面強勢股聚焦Mosfet/二極體及光學元件，包括嘉晶、富鼎、尼克森、強茂、光耀科、光菱、佳凌、揚明光等，終場在台積電尾盤拉抬下，指數以帶下引線的小紅十字線作收。觀察盤面變化，三大類股漲跌互見，其中電子上揚0.05%，傳產及金融則小跌0.14%及0.47%。在次族群部份，以橡膠、生技醫療、化學生技醫療等族群走勢較強，分別上揚1.98%、1.12%及0.94%。終場指數小跌4點，收在11144點，成交量能為1799億元。<BR> ：<BR> 三大法人合計賣超27.81億元。其中外資賣超35.05億元，投信買超2.89億元，自營商買超3.85億元。外資買超前五大為群創、華通、威盛、至上、統一；賣超前五大為華邦電、聯電、開發金、仁寶、合晶。投信買超前五大為錸德、達邁、禾伸堂、嘉晶、大成鋼；賣超前五大為中環、開發金、南亞科、國喬、日月光投控。資券變化方面，融資增6.09億元，融資餘額為1894.54億元，融?增0.95萬張，融券餘額為40.92萬張。外資台指期部位，多單減200口，淨多單部位50212口。借券賣出金額為35.62億元。類股成交比重：電子80.55%、傳產15.87%、金融3.59%。<BR> ：<BR> 川金會和平落幕，但本周接續仍有FOMC會議及美中貿易戰關稅課徵清單等不確定性事件干擾。對台股後市行情分析如下：第一、國際股市部份—本周FED、ECB及日本央行皆將舉行利率決策會議，將牽動利率、匯市走向。FED將於6/13舉行FOMC會議，預期將宣布升息一碼，雖有美中貿易戰因素干擾，但美國勞動就業及ISM等經濟數據強勁，目前預期今年升息3碼與4碼機率各半。歐洲央行則將於6/14舉行利率會議，關注重點在於是否提出終止購債計畫，有望促使歐元跌勢止穩。在FED升息及ECB或將終止QE購債，貨幣政策呈現緊縮，但此舉反應歐美景氣復甦力道強勁，股市將由資金面轉進景氣復甦的基本面行情。第二、川金會和平落幕。美國總統川普及北韓領導人金正恩於6/12在新加坡舉行高峰會順利和平落幕。此次高峰會，為美國及南北韓建立嶄新的關係，川普並邀請金正恩出訪白宮，會中簽訂北韓將朝無核化方向發展，降低地緣政治風險。第三、技術面觀察。台股上周挑戰高點失敗，在日K線與月線乖離擴大之下，本周指數拉回修正。雖KD指標，K值自80以上向下穿越D值出現死亡交叉，但目前各期均線仍呈多頭排列，且在月線突破半年線、季線後，台股下檔支撐已向上墊高至月線10938點位置，對多方有利，盤堅格局不變。第四、MOSFET需求熱。由於電動車及汽車工業4.0產生更多高壓MOSFET需求，國際大廠包括VISHAY、Infeneon及ON-SEMI等退出中低壓產品，將產能移轉至生產高壓MOSFET，導致應用於NB、主機板等傳統中低壓產品出現缺貨現象，加上上游矽晶圓漲價及晶圓代工產能供不應求而調漲代工價格，因此1Q18起，中低壓MOSFET產品已出現漲價現象。除可留意MOSFET族群杰力、大中；亦同步看好上游晶圓代工廠嘉晶及漢磊。<BR> ：<BR> 台股昨日持續高檔修正，回測10日線，但尾盤在台積電拉抬下指數收紅十字K線，並且成交量能放大至1799億元，台股力守月線11000點以上企圖心強。目前台股各期均線多頭排列，並且月線、季線、半年線下檔支撐強勁；惟本周接續仍有6/14凌晨FOMC會議、6/15美國將宣布對中國500億元課徵關稅清單等事件干擾，研判需待不確定因素過後，台股多頭才將重啟攻勢。在漲價利多股持續輪漲、台股技術面偏多下，多頭格局延續，有利台股再挑戰新高。建議應擇優布局漲價概念及業績題材類股等，選股上以半導體矽晶圓、被動元件、光碟片、MOSFET、水泥、塑膠及高殖利率股等為主。
94492,2018/6/13 11:23:00,焦點股：代工報價大漲，聯電(2303)獲利可期，盤中鎖漲停,受到半導體終端應用需求強勢帶動，8吋晶圓代工產能供不應求，因此台灣晶圓代工二哥聯電(2303)宣布將調整產品報價，漲幅達2成，為史上最大漲價幅度，將帶動今年獲利表現。而中國子公司和艦也擴大產能，預估產能將擴大1萬片，增幅約達15%，將於明年第二季完成。<BR> 由於聯電股本較大，今年以來是以緩步墊高股價的方式上漲，不過今天在漲價利多發布後，股價直接跳空大漲，隨即攻上漲停，未來走勢也偏多。
94512,2018/6/13 13:45:00,盤後分析：聯電及大立光領軍，台股向高點挑戰,"「川金會」順利落幕，美國股市週二小漲、小跌，台股週三則在聯電(2303)及大立光(3008)利多下直接開高震盪，雖中小型股被動元件、矽晶圓、MOSFET、光學族群大震盪，但指數在權值股「HOLD住」加上風電股投機再起，終場上漲28.42點，收在11,173.21點，成交量放大至1763.54億元，權值股扮演重要角色。<BR> 在川金會結束後，美國市場轉為關心FED本週會後聲明，買氣相對觀望，美國勞工部週二公布5月消費者物價指數（CPI）年增幅度創逾六年最高，主要是房租和汽油價格走高所帶動，反映美國經濟強勁和勞動市場人力供應緊張等正推升美國通膨壓力。CPI數據讓外界更篤定FED將在本週決策會議後升息。而後剩下來半年是升息一次或兩次將是關注焦點。標普及道瓊持續震盪盤堅，NASDAQ及羅素2000指數則再創歷史新高，未來只要月線不破都算是強勢。<BR> 美股強勢、美元指數則在93.5-94上下整理，新興市場股市焦點阿根廷、巴西及土耳其股市未再創低，而歐洲震央義大利也在年線之下震盪築底，未來這幾個股市是否止穩反彈或是再破底相當重要。亞洲市場，東南亞股市也在築底，香港恆生及國企股橫向遊走，倒是中國股市偏弱勢，上證指數本週還創今年新低，MSCI效應未見，主要還是資金外流引起。上證指數只要未站上3,200點之上都是弱勢。資金還是向美國流進。<BR> 另外要注意國際油價近期拉回一度破65美元，相對國際銅價創新高，國際原物料表現不同調。<BR> 台股部分，外資動作還是較保守，不過企業股東會利多頻傳，聯電稱8吋代工價格要漲2成，股價出現少見的漲停、世界先進(5347)也跟進創高大漲；大立光林恩平說能見度佳，產能滿載，股價又來到年線附近。鴻海(2317)有FII總市值超過4,500億人民幣支撐；台積電(2330)將在月底除息，金控股國泰金(2882)及富邦金(2881)加上中信金(2891)小漲，撐住台股指數。而台股在1萬1,000點以上已有8個交易日，且成交量逐漸放大至1,500億元以上，是較好現象，且股東會中利多大於利空，看來台股似乎有挑戰近27年高點11,270點意圖。季線上升至10,880點是多頭強勢關卡。<BR> 其他中小型股震盪幅度加大主要是反映漲多。被動元件在二、三線股一度飆漲後，近幾日開始拉回，尤其是股后國巨(2327)連殺三天，奇力新(2456)、日電貿(3090)、華新科(2492)、蜜望實(8043)、信昌電(6173)、禾伸堂(3026)等一併回檔且幅度頗大，週三尾盤又拉升，但似乎有作帳進入箱型整理味道。矽晶圓則較弱勢，中美晶(5483)、環球晶(6488)、台勝科(3532)、合晶(6182)、嘉晶(3016)、漢磊(3707)回檔幅度都不小。近期MOSFET的杰力(5299)、大中(6435)、尼克森(3317)、富鼎(8261)漲的兇，但也是大量拉回，將以10日線為強弱參考。光學股佳凌(4976)及玉晶光(3406)持強，但其他股轉弱。水泥股台泥(1101)也轉強。銅價創新高，大亞(1609)、大成鋼(2027)、新光鋼(2031)轉強。風電概念股台船(2208)、永冠(1589)、上緯(3708)、中鋼構(2013)、世紀鋼(9958)反彈。"
