,post_time,title,content
35590,2017/2/2 11:01:00,【台股盤中】台股雞年開紅盤 創高後拉回,（中央社記者張建中台北2017年2月2日電）台股今天雞年開紅盤，早盤加權指數一度衝破9500點關卡，創下近20個月新高，展開補漲行情；不過隨後賣壓出籠，指數震盪由紅翻黑。<BR>至10時43分，大盤指數來到9431.27點，下跌16.68點，成交量約新台幣707億元。<BR>台積電 (2330) 董事長張忠謀日前在夏威夷意外跌倒，僅輕微擦傷，並無大礙，已於1日返台，預計下週進公司上班，台積電早盤一度達188.5元，只是隨後賣壓出籠，股價一度拉回平盤185.5元。<BR>蘋果(Apple)上季財報優於預期，激勵股王大立光 (3008) 股價一度大漲130元，達4580元；而聯發科因第1季展望保守，股價相對弱勢。<BR>美國運動品牌廠UA去年第4季財報不如預期，衝擊儒鴻 (1476) 及聚陽 (1477) 等相關概念股股價表現疲弱，其中，儒鴻盤中一度重挫跌停，達292.5元，連帶拖累整體紡織類股指數重挫逾1%，表現相對弱勢。
35596,2017/2/2 11:35:00,《盤中解析》開紅盤，爆量洗三溫暖,美股在台股春節休市期間走揚，加上聯準會維持利率不變、蘋果上季財報優於預期，台股今(2)日雞年開紅盤反應利多，開盤便上漲54.3點，一舉衝上9502.25點，隨後觸及9521.34點的19個月新高；店頭市場亦開高走高，最高上漲0.87點、觸及126.87點。<BR> 不過，在台指期率先由紅翻黑影響下，台股指數衝高後出現賣壓，漲勢一路拉回翻黑，於平盤上下震盪，紅盤行情大洗三溫暖。截至11點20分，集中市場上漲9.57點、為9457.52點，量能可望爆量上看1400億元；店頭市場上漲0.65點、為126.65點。<BR> 觀察類股指數，以電器電纜股大漲近5％最強勢，光電股漲逾2％居次，觀光、水泥、電機、鋼鐵類股漲逾1％，成交量最大的電子、半導體類股亦持穩盤上。油電燃氣股跌逾2％最弱勢，通信網路、汽車、紡纖股跌逾1％，金融類股跌近1％，表現亦較弱勢。<BR> 電子權值股漲跌互見，釋出樂觀營運展望的日月光 （2311） 大漲逾5.5％，股王大立光 （3008） 維持逾1.5％漲勢，台積電 （2330） 董座張忠謀日前驚傳跌倒，所幸僅為小擦傷，今日股價與鴻海 （2317） 同步持穩盤上。聯發科 （2454） 首季展望黯淡，股價反應利空重跌近4％。<BR> 傳產權值股方面，台塑四寶中以南亞 （1303） 漲逾2％最強勢，台塑 （1301） 、台化 （1326） 、台塑化 （6505） 則開高走低。中鋼 （2002） 去年業績報喜，股價漲近1％。金融權值股稍弱，兆豐金 （2891） 、中信金 （2886） 持穩盤上，國泰金 （2882） 、富邦金 （2881） 跌近1％。<BR> 台股今日一度衝上9500點之上、創19個月波段新高，但隨後在獲利賣壓湧現下震盪拉回翻黑。分析師認為，台股短線可能拉回整理，但在外資未明顯退場、新台幣升值帶動下，後續仍可望震盪走揚，布局可留意財報績優、具利多題材類股。
35622,2017/2/2 13:44:00,台股雞年紅盤 爆量創高後由紅翻黑,（中央社台北2017年2月2日電）台股今天雞年開紅盤，早盤加權指數一度衝破9500點關卡，以9521.34點創下近20個月新高；不過隨後台積電賣壓出籠，指數震盪由紅翻黑，終場小跌18.98點作收。<BR>加權指數終場以9428.97點作收，下跌18.98點，跌幅0.2%，成交值爆出新台幣1327.70億元，創下近14個月來新高。<BR>台積電董事長張忠謀日前在夏威夷意外跌倒，僅輕微擦傷，加上蘋果財報優於預期，台積電早盤一度上漲至188.5元，不過隨後賣壓出籠，股價跌破平盤以184.5元作收、下跌1元，拖累台股開高走低。<BR>蘋果(Apple)上季財報優於預期，也激勵股王大立光股價再創4580元新高價位，終場上漲100元，以4550元作收；而聯發科因第1季展望保守，股價相對弱勢，終場下跌9元。<BR>法人指出，台股短線反映春節連假美股漲勢及蘋果財報利多，後續將視外資及本土資金回流股市狀況，以及企業營收基本面與展望。
35624,2017/2/2 13:48:00,盤後分析：新春開紅盤，台股爆量，中小型業績股亮晶晶,今日台股新春開紅盤，一早氣勢如虹，來到9521.34點的一年半以來新高點。然而，在權值股賣壓沉重的壓抑下，大盤指數漲幅不僅縮小，更出現由紅翻黑的情況，終場加權股價指數下跌18.98點，以9428.97點作收，成交量為1327.7億元，較先前明顯放大不少。<BR> 從技術面來看，目前大盤指數位於所有均線之上，且下方的5日、10日及20日等短天期均線呈多頭排列，並持續向上揚升，短線對於多方有利。而從周線角度來看，目前9周KD指標也持續向上走揚，中線也是有利於多方的情況。<BR> 今日八大類股呈現漲跌互見的情況，當中以紡織類股表現最為弱勢，受到機能衣大廠UA財報不如預期的影響，外資麥格理唱衰台廠供應鏈，加上美國新任總統川普宣布退出TPP，在越南設廠的紡織業者已無優勢，紡織股股王儒鴻(1476)一開盤即被打入跌停價位，並一路鎖死至收盤，利勤(4426)也開低走低，下跌逾半根停板，聚陽(1477)也是股價表現疲弱。<BR> 在電子股方面，國內最大的IC設計公司聯發科(2454)看淡今年首季營運，預估今年首季合併營收將季減14%至22%，而聯發科去年第四季EPS僅有3.23元，也難怪今日股價表現疲弱。<BR> 在強勢股方面，老牌家電大廠大同(2371)由於董監改選題材發燒，加上營運轉機性浮現，今日股價開高走高，盤中一度亮燈漲停。另外，光學鏡頭廠玉晶光(3406)良率持續拉升，自結去年12月EPS高達1.39元，優於預期，去年第四季稅後盈餘達3.14億元，創21季以來新高，單季EPS達3.16元，也難怪近期股價飆漲，今日更是亮燈漲停。<BR> 此外，和碩(4938)旗下的金屬機殼廠鎧勝-KY(5264)，由於中國手機客戶機殼訂單已開始出貨，加上蘋果Macbook Pro持續熱賣，今日開高走高並曾亮燈漲停。而銅箔基板廠台光電(2383)受惠於公司派持續放出營運利多，像是無鹵材料將大舉用於伺服器等領域，帶動今年營收及獲利可望優於預期，今日台光電股價再創掛牌以來新高，並以120元的漲停價作收。<BR> 今日已是2月2日，上市櫃公司將陸續公告1月份的合併營收，由於1月份適逢農曆春節假期，工作天數較少，若是1月營收還能夠有不錯表現的公司，值得多加注意。
35630,2017/2/2 14:43:00,《盤後解析》爆15月大量，開紅盤虎頭蛇尾,台股今（2）日雞年開紅盤，反應春節期間美股走揚利多，集中市場開盤放量直攻9500點之上，最高觸及9521.34點的19個月新高。不過，在短線獲利賣壓湧現、亞股表現疲弱影響下，漲勢隨後一路收斂，拉回至平盤上下震盪，表現虎頭蛇尾。<BR> 在尾盤調節賣單摜壓拖累下，台股集中市場終場下跌19.89點、收於9428.97點，成交量暴增至1327.7億元，為2015年11月30日1370.73億元以來近15月新高。店頭市場表現相對持穩，終場上漲0.66％、收於126.83點，成交量212.25億元。<BR> 觀察類股表現，由電器電纜股大漲4.73％、光電股勁揚2.83％最為強勢，觀光、電機機械、鋼鐵、化工股亦漲逾1％。成交量最大的電子、半導體類股開高走低、微幅收黑，金融類股亦收黑0.58％。油電燃氣收跌2.64％，通信網路、汽車亦下跌逾1％，表現較弱勢。<BR> 電子權值股由日月光 （2311） 大漲6.56％領軍，股王大立光 （3008） 盤中觸及4850元歷史新高，終場勁揚100元或2.25％、收於4550元，鴻海 （2317） 亦持穩收漲0.48％。不過，聯發科 （2454） 重挫4.22％、台灣大 （3045） 跌2.39％，中華電 （2412） 亦下跌1.96％，驚險守住百元關卡，台積電 （2330） 亦受賣壓拖累，終場收黑0.54％。<BR> 傳產權值股部分，去年營運報喜的中鋼 （2002） 上漲0.4％，台塑四寶中僅南亞 （1303） 上漲1.22％獨紅，台塑 （1301） 、台化 （1326） 、台塑化 （6505） 則收黑1.33~2.82％。金融權值股僅中信金 （2891） 小漲0.28％、兆豐金 （2886） 持平，富邦金 （2881） 、國泰金 （2882） 均收黑1％左右，表現偏弱。<BR> 台股雞年開紅盤虎頭蛇尾，終場爆量收黑，分析師認為主要受到獲利賣壓調節及亞股表現疲弱影響，短線指數恐將震盪整理。不過，在外資未明顯退場、新台幣升值趨勢帶動下，預期後續仍可望走揚上攻9500~9700點，布局可留意績優、擁發展題材、本益比處低檔的類股，如光通訊、機器人、PCB、蘋概族群等。
35638,2017/2/2 15:14:00,《集中市場》三大法人買超20.4億元，台股後市可期,台股今日開紅盤，挾帶聯準會維持利率不變、蘋果上季財報優於預期利多，上半場台北股匯市雙旺，蘋概股走揚，股王大立光 (3008) 再創歷史新高價，大盤輕鬆站上9500點整數關卡。電子、傳產族群皆有表現，不過台股年前走高至今已漲多，引起市場居高思危，盤中在台指期翻黑影響下，指數賣壓湧現，不但回吐漲幅，指數甚至翻黑，終場大盤收跌18.98點，為9428.97點。今日外資買超5.9107億元，投信買超3.5647億元，自營商買超10.9314億元，三大法人買超20.40億元。<BR> 雖然台股開紅盤表現卡卡，盤面上仍有不少黑馬族群領先開攻。觀察類股指數，以電器電纜股大漲近5%最強勢，光電股漲逾2.8%居次，觀光、電機、鋼鐵類股漲逾1%。中鋼 (2002) 2016年業績報喜，推算EPS將逾1元，鋼鐵股以中鋼為首的平板碳鋼族群去年都可望交出亮眼的成績單，鋼鐵軍團搶鏡。台積電 (2330) 董事長張忠謀在夏威夷摔傷一事引起外界關注，所幸傷勢無大礙，今日股價因iPhone 7與iPhone 7 Plus銷售佳績帶動，台積電一度上探至188.5元，惟尾盤賣壓出籠，股價小跌0.5%。而聯發科 (2454) 受到年前法說會，首季營收財測不如預期影響，股價一度重挫4.9%至203元。傳產方面，機場捷運今天起開放試營運，帶動資產概念股飆升，紡織股新纖 (1409) 、東華 (1418) 、中和 (1439) 、佳和 (1449) 等均收漲停價位；然而UA去年Q4財報衰，儒鴻 (2321) 股價跌停躺平、聚陽 (1477) 重挫，紡織個股呈現兩樣情。<BR> 觀看個股表現，蘋果財報飄香，股王—大立光強勢走高，站上4500元關卡，盤中最高價4580元，再創上市新天價，市值達6100億元以上，成為台股市值第五大公司，終場收盤價為4550元。日月光 (2311) 2016年獲利創次高，今年營運仍樂觀看待，日月光開盤放量衝高觸及36.6元，領漲封測族群，今日收高6.5%。大同 (2371) 挾董監改選、轉機和土地資產等題材，吸引外資搶進，封關日買超34672張，累計持股約3成，使得大同股價再創波段新高，盤中亮燈漲停站上18.4元。東芝(Toshiba)將切割分拆半導體業務，法人看好力成 (6239) 可望直接受惠，今日放量勁揚觸及89元，收盤漲幅達3.9%，位居封測族群漲勢前段班。Uber宣布，2月10日起暫停在台灣車輛分享媒合平台服務，激勵台灣大車隊 (2640) 午盤過後在買盤急拉下，股價亮燈漲停，順利站上年線大關，終場收在漲停價53.9元，創下波段新高。 <BR> 台股今日強勢攻上9500點之後，市場心態轉為保守，多方熄火使得指數收盤小跌18點，形成虎頭蛇尾窘境，5日RSI為66.24，10日RSI為62.37，9日K值為66.12，9日D值為60.69，20日乖離率為1.03。不過外資持續偏多操作，下午新台幣繼續走強，升值逾3角，台股放量，且技術面仍有利多方，修正之後上攻9500?9700點仍可期。（編輯整理：張嘉倚）
35781,2017/2/3 19:30:00,元大期貨台股期指盤後－原物料族群領漲 期指站回九千四,"鉅亨台北資料中心◆盤勢分析<BR>週四歐台期以上漲 0.38% 作收，週五台指期則以上漲 43 點開出，在塑化、鋼鐵等原物料族群帶動下，期指於 9:30 左右站上 9450 點，9:45 公布的中國 1 月份財新製造業 PMI 由 12 月的 51.9 下降至 51，陸股翻黑拖累亞股走勢，台指期一度壓回至 9400 點附近，不過市場信心已有回穩，終場上漲 64 點以 9437 點作收。在各大期指表現上，雖然股王大立光與權值龍頭台積電並無表現，不過聯發科傳出與原相合作打入中國車用後視鏡供應鏈，股價止跌反彈逾 1%，上季財報亮眼與法說展望樂觀的日月光則續漲 2.6%，電子期收漲 0.59%；傳產族群中，中鋼 2 月下旬開出的第 2 季盤價預期將溫和調漲，鋼鐵族群表現強勢，而中國水泥雖進入淡季但報價仍然持穩，台泥上漲近 2%，非金電期上漲 1.05%；金融股則漲跌互見，表現較為溫吞。另外，觀察期現貨逆價差由 54 點縮減至 19 點，市場偏空情緒有所降溫。<BR>週五台指期開高走高以紅 K 棒作收，重新站回 9400 點關卡，週四的跌幅幾乎收回；就籌碼面而言，現貨成交金額仍有 995 億元的水準，外資現貨部位轉為賣超 52.3 億元，期貨淨多單則加碼 3,397 口至 65,443 口；研究部認為短期台指期反轉向下疑慮已經消除，不過 9500 點的上檔壓力仍然不輕，加上美國總統川普政策的不確定性將影響全球金融情勢，也使得近期新台幣匯率波動激烈，故後勢仍以謹慎觀望為宜。<BR>"
35810,2017/2/4 11:36:00,《業績-半導體》精測1月營收年增53％，同期新高,"晶圓探針測試卡廠中華精測 （6510） 昨（3）日公告元月合併營收2.57億元，較去年同期大增53.0％，並為歷年同期新高。<BR> 第一季一向是精測傳統出貨淡季，但受惠於間接打進台積電10奈米供應鏈，隨著台積電10奈米產能快速拉升，法人看好精測第一季營收表現可望與上季持平，營運淡季不淡。<BR> 精測昨日公告元月合併營收達2.57億元，為單月營收歷史次高，較去年12月明顯成長26.0％，與去年同期相較亦大增53.0％，表現優於市場預期。精測股價昨日大漲50元，終場以1,175元作收，成交量達431張，三大法人買超21張。<BR> 受到客戶去年底進行庫存調整影響，精測去年第四季營收逐月走跌，但去年第四季合併營收6.76億元，較第三季的7.66億元減少11.7％，但仍為季度營收歷史次高及歷年同期新高。<BR> 法人表示，精測去年順利打進蘋果、高通、聯發科等供應鏈，全年合併營收達25.95億元，較2015年大幅成長50.4％，創下年度歷史新高。法人樂觀預估精測去年第四季可賺進半個股本，2016年全年獲利賺逾2個股本。精測不評論法人預估財務數字。<BR> 台積電去年第四季正式量產10奈米晶圓，精測的10奈米晶圓探針測試卡也配合台積電升級，並已獲得客戶認證通過，因此，隨著台積電今年開始快速拉升10奈米產能，精測的10奈米晶圓探針測試卡也在第一季進入出貨階段，第二季出貨可望放量。<BR> 法人表示，精測元月營收回升，代表10奈米晶圓探針測試卡出貨順利，由此來看，第一季雖是傳統淡季，但營運可望淡季不淡，初估第一季合併營收有機會維持去年第四季水準，而第二季後就會再進入新一波的成長循環。<BR> 精測今年營收成長動能主要來自於10奈米晶圓測試卡，隨著台積電快速拉高產能，精測可望直接受惠。同時，台積電7奈米已開始進行試產，今年底將進入量產階段，精測7奈米測試卡已加快研發腳步，可望搶在今年底前完成認證，明年初就可配合台積電量產出貨。(新聞來源：工商時報─涂志豪╱台北報導)"
36004,2017/2/7 08:14:00,《今日焦點新聞》和泰車加碼50億，逆勢擴點,"時報-今日焦點新聞<BR> 國內頭條：<BR> 1.台幣強升，壽險外匯準備金大縮水。(工商時報)<BR> 2.「金」雞報喜，指數飛躍9,500點。(工商時報)<BR> 3.AMD控告聯發科侵權。(工商時報)<BR> 4.台股周六獨開市，券商很倒彈。(工商時報)<BR> 5.外資爆量匯入，台幣升破31元。(工商時報)<BR> 6.169所高中連署，高中教完大學再招。(中國時報)<BR> 7.和泰車加碼50億，逆勢擴點。(經濟日報)<BR> 8.兩券商遇駭，急改人工下單。(經濟日報)<BR> 9.韓系太陽能廠異軍突起，今年戰局醞釀大變革。(電子時報)<BR> 10.全球TDDI晶片需求爆發，台廠呈現兩樣情。(電子時報)<BR> 大陸頭條：<BR> 1.巨量到期暫未對沖，央行再放緊信號。(中國證券報-中證網)<BR> 2.供給側促消費再發實招，16部門合力助推老字號發展。(經濟參考報)<BR> 3.2016年各省區市GDP排行：廣東蟬聯第一，重慶增速傲視群雄。(21世紀經濟報導)<BR> 4.去年中企750億美元海外併購被取消，八成在美國。(第一財經日報)<BR> 5.促進就業規劃：2020年城鎮新增就業共計5000萬人以上。(上海證券報)<BR> 國際頭條：<BR> 1.調查：英國脫歐公投已對英國企業產生負面影響。﹙路透社﹚<BR> 2.川普禁穆令面臨多場法庭大戰考驗。﹙路透社﹚<BR> 3.買家逐漸退場，澳洲房市或將開始崩跌。﹙路透社﹚ <BR> 4.俄政府：對改善俄美關系持開放態度。(華爾街日報)<BR> 5.中國授權摩根大通承銷境內公司債券。(華爾街日報)<BR> 6.特朗普承諾將參加5月份北約領導人峰會。(華爾街日報)<BR> （編輯整理：陳郁瑩）"
36063,2017/2/7 14:05:00,【台股盤後】收20個月高點 多頭行情延續,（中央社記者鍾榮峰台北2017年2月7日電）台股今天呈現高檔狹幅整理格局，終場小漲16點，收在20個月以來高點。法人表示，台股多頭行情有機會延續，後市不看淡。<BR>台股加權指數今天遊走平盤上下，狹幅震盪，盤中一度觸及9555點，創2015年6月上旬以來波段高點；尾盤電金穩健，終場收在9554.56點，小漲16.55點，漲幅0.17%，成交值新台幣938.25億元。電子股漲0.14%，金融股漲0.33%。<BR>主要電子權值股漲跌互見，股王大立光 (3008) 終場收在4480元，小跌0.55%；鴻海 (2317) 終場收在85.8元，小漲0.94%；台積電 (2330) 收平盤184.5元，聯發科 (2454) 收在218元，漲2.83%；日月光 (2311) 收在37.05元，跌1.3%。<BR>金控股在平盤附近整理，國泰金 (2882) 收在48元，小跌0.4%；富邦金 (2881) 收50.7元，小漲0.4%；中信金 (2891) 收18.15元，小漲0.8%。<BR>台新中國通基金經理人魏永祥表示，美元走弱，資金重回新興市場，激勵台股金雞年開始創下波段新高；根據歷史經驗，國際股市包括台股在內，多頭行情大多延續到春節後，近期市場若有修正與波動並非壞事。<BR>魏永祥指出，幾項因素讓台股後市不看淡，包括美元指數回跌、新興市場匯率趨穩；國際原物料報價轉強，有利新興股市；外資年初以來仍站在多方，資金面持續有利台股。<BR>從類股族群來看，魏永祥表示，可留意網通、工業電腦、散熱模組、半導體、電子零組件、文創、幼教、利基型傳產股。
36127,2017/2/8 08:13:00,台股盤前--元宵行情看漲 台股驚驚漲攻9600,台股昨 (7) 日收在 9554 點，主要有鴻海集團、以及其他營收表現佳、具成長題材的中小型個股，加上依照歷史經驗，台股歷年元宵節後上漲機率高於元宵節前表現，因此國內投顧認為，受惠資金效應，台股指數有機會延續高檔行情驚驚漲、攻上 9600 點。<BR>觀察外資昨 (7) 日買超前 10 大標的分別為鴻海、中信金、大同、旺宏、合庫金、中租 - KY、台化、華通、聯發科、第一金；賣超前 10 大標的則為友達、開發金、中壽、玉山金、華邦電、元大金、國喬、統一、中華電、台泥。<BR>其中外資連 5 日買超的有大同、日月光、台積電、鴻海、中信金；連 5 日賣超標的則為聯電、中華電、開發金、友達、中壽。<BR>法人看好的仍為 MWC 展商機股，其中包含指紋辨識、無線充電、鏡頭等題材，其中在內資買氣上，由於政府定調今年為基礎建設年，也因此內需題材緩緩升溫，原物料、營建股，近期都有買氣簇擁。<BR>而根據瑞銀證券統計，MSCI 亞太區除日本外指數今年來表現為過去 30 年來第 7 佳，股東資產報酬率基本面是過去 6 年來最好的情況，也因此建議加碼台股、韓股、金融股、景氣循環股四大族群。<BR>樂視風暴延燒，半導體零組件通路商龍頭大聯大昨 (7) 舉行法說會公布第四季財報，認列 15.5 億呆帳，相關樂視供應鏈恐同步受拖累，法人點名其可能包含代工廠的仁寶、和碩，以及 IC 通路商，大聯大、文曄，而是否受影響，文曄將在 (9) 日舉行法說會，這也將是投資人關心的重點之一。
36347,2017/2/9 14:57:00,《集中市場》三大法人買超50億元，台股驚驚漲,台股休息之後再出發，9日電子權值股活跳跳，鴻海 (2317) 繼續爆量上攻，創下89元波段高點，股王大立光 (3008) 傳出蘋果i8鏡頭訂單成功入袋，最高來到4630元，再創新高價，帶動同為鏡頭族群的玉晶光 (3406) 跳奔漲停，台積電 (2330) 、聯發科 (2454) 小漲震盪。另一方面，傳產原物料族群強勢走揚，造紙股領漲，寶隆 (1906) 、榮成 (1909) 攻上漲停，正隆 (1904) 、台紙 (1902) 、永豐餘 (1907) 攜手向上，電金傳皆有表現，台股盤中站上9600點，寫下20個月新高，終場台股收漲46.93點，為9590.18點。今日外資買超41.7552億元，投信買超2.2878億元，自營商買超6.2675億元，三大法人買超50.31億元。<BR> 造紙股一枝獨秀，類股漲幅近4.5%，榮成1月營收32億元、年增34.1%，為同期新高、歷史次高，股價歡慶躍上漲停板，其轉投資的寶隆亦爆量攻頂。在股王大立光與高價股玉晶光走強的帶動下，光電族群漲幅居第二；大陸水泥股今日漲勢強勁，台廠跟著走強，台泥 (1101) 漲幅超過3%，亞泥 (1102) 收漲1.3%，嘉泥、幸福、東泥全面收高，水泥類股漲幅1.99%，為第三。電機、電纜、觀光、他電族群皆有買盤進駐，熱點遍地開花。<BR> TPK-KY (3673) 挾OLED iPhone相關題材，今收漲停板，強勢站上80元大關，外資圈更傳出最高100元目標價，身價三級跳。鴻海 (2317) 也飄蘋果香，推升股價在昨日創2016年9月1日以來波段高點，並完成填權息後，多方氣盛，今日來到89元，將朝9字頭叩關。瑞昱 (2379) 1月營改寫歷史次高，本季表現審慎樂觀，全年業績將比去年好，多方注入強心針，早盤站穩110元，並直達119.5元收在今日最高點。傳產電機股的大同 (2371) 仍是台股的當紅炸子雞，先前漲多收斂整理，反而提供外資撿便宜的機會，8日買超逾1萬張，股價恢復漲升格局，收漲停板19.7元。<BR> 三大法人今日全面買超，合計達50.3億元，將台股拱上9600點，5日RSI為83.76，10日RSI為74.52，9日K值為90.42，9日D值為82.27，20日乖離率為1.93。台股一路過關斬將，但也引發漲過頭的疑慮，未來指數上漲空間恐受限。內資啟動，櫃買指數一路盤堅，相對大型股而言，低基期或是中小型個股更有發揮的舞台。（編輯整理：張嘉倚）
37114,2017/2/16 12:44:00,外資觀點：美系外資維持台股目標9600點不變，點名看好日月光等15檔個股,美系外資在台股策略報告中表示，台灣經濟具備5大機會與5大挑戰，重申維持台股指數目標9600點不變，從Sell-side觀點選出日月光(2311)等15檔「最受青睞」的個股，以及宏?(2353)等15檔「最不受青睞」的個股。<BR> 美系外資表示，台灣經濟面臨5大潛在隱憂挑戰，包含一、與中國連結高且中國產能過剩，成長面臨壓力；二、缺乏創新導致競爭力薄弱，薪資水準倒退；三、缺乏製造業外成長動力來源；四、人口結構位居亞太區末段班；五、中小企業高成長不再，大企業欠缺接班團隊。<BR> 不過，美系外資也點出台灣經濟具有5點向上機會；一是參與終端消費市場價值的提升；二是利用公司轉型的趨勢，將製造業向中國以外地區拓展；三是轉型為以服務為重點的行業結構；四是跨行業的國內或國際併購；五是東南亞消費力的成長。<BR> 美系外資從Sell-side觀點選出15檔「最受青睞」的個股，包括:晶華(2707)、致茂(2360)、美食-KY(2723)、GIS-KY(6456)、胡連(6279)、日月光(2311)、國泰金(2882)、力成(6239)、精測(6510)、和大(1536)、樺漢(6414)、桂盟(5306)、億光(2393)、矽力-KY(6415)以及漢翔(2634)等。<BR> 美系外資同時點名15檔「最不受青睞」的個股，包括:國賓(2704)、宏?(2353)、宏達電(2498)、巨大(9921)、欣興(3037)、新光金(2388)、永豐金(2890)、聚陽(1477)、聯發科(2454)、聯電(2303)、中華電(2412)、遠百(2903)、緯創(3231)、拓凱(4536)、台塑化(6505)等。
37248,2017/2/17 14:54:00,《集中市場》LED族群發光，三大法人買超16.2億元,美股在連5日創高後湧現獲利了結賣壓，周四收盤漲跌不一，亞股今日普遍回檔，台股在蘋概、金融、傳產股表現弱勢下，呈現9800點關前震盪，惟仍力撐5日線之上，終場加權指數下跌11.49點為9759.76點，成交值縮至942.49億元；以中小型股為主的店頭市場相對強勢，指數再度改寫波段新高。今日外資買超16.5618億元，投信賣超8.8783億元，自營商買超8.5241億元，三大法人買超16.20億元。<BR> 盤面上，近期強勢的蘋概股今日紛紛回檔，大立光 (3008) 、鴻海 (2317) 、可成 (2474) 、TPK-KY (3673) 全面走弱，僅台積電 (2330) 穩在盤上；受惠LED晶粒報價看漲，概念股獲買盤青睞，晶電 (2448) 、艾笛森 (3591) 攻上漲停，帶動億光 (2393) 、東貝 (2499) 、佰鴻 (3031) 、榮創 (3437) 、隆達 (3698) 及宏齊 (6168) 同步飆高。禽流感疫情持續升高，今起全台家禽禁宰禁運7天，食品股聞訊走跌，大成 (1210) 、卜蜂 (1215) 營運影響不大，股價相對有撐；市場傳出阿里巴巴有意購併中國大潤發，帶動潤泰集團潤泰新 (9945) 、潤泰全 (2915) 聯袂走揚；生醫股在浩鼎 (4174) 亮燈漲停帶動下，漲勢相對耀眼。金融股略顯疲態，富邦金 (2881) 、兆豐金 (2886) 、台新金 (2887) 跌約1%。<BR> 今日外資買超16.5618億元，5日RSI為76.77，10日RSI為76.99，9日K值為81.61，9日D值為87.02，20日乖離率為2.50。台股9800點近關情怯，今日力守9700點呈現高檔狹幅整理，雖有台積電、聯發科 (2454) 等權值股力撐盤勢，難敵兆豐金、富邦金、鴻海、台塑化 (6505) 等權值股拉回壓力，終場小跌11.49點，有守5日線。分析師表示，台股今日呈現高檔狹盤走勢，五日線、月線及季線多頭格局皆未遭破壞，顯示近期仍審慎樂觀。台股後市仍應觀察是否能守穩5日線、成交量維持在20日均量之上，操作上可留意鏡頭、PCB上游、半導體、光通訊、工業電腦、電機、原物料、汽車相關、防疫概念股等。(編輯整理：龍彩霖)
37267,2017/2/17 18:28:00,元大期貨台股期指盤後－多方攻勢稍止歇 期指高檔狹幅震,"鉅亨台北資料中心◆盤勢分析<BR>週四美股三大指數漲跌互見且波動不大，美元指數也出現回落，可見近期衝高後市場的熱度似乎有所消退，而川普表示下周會發表新版本的移民禁令，讓後市的不確定性增溫，而且未來數周內亦將公布減稅政策詳細內容，導致投資人布局在觀望氣氛轉強下逐漸偏向防守；台指期週五盤勢也呈現膠著，大型股除了台積電和聯發科之外表現多數平淡，主要以櫃買指數的中小型股撐盤，就在多空對峙下，台指期中午後波動幅度便逐漸縮窄，終場僅以小跌 8 點至 9763 點作收；就由線圖觀察，台指期連續 2 日拉回，於 9800 點附近拉鋸，進一步攻高似乎有些難度，同時外資週五只有小幅買超 16.6 億元，顯示熱錢湧入的速度趨緩，並連續第 5 日減碼期貨淨多單，目前還剩下 65,639 口；整體而言，台指期上攻的力道恐怕較為有限，不過從 MACD 和動量指標都還不弱，以及期現貨價差也由逆價差 1 點轉為正價差 3 點的情況來看，目前的多頭格局並未遭受嚴重打擊，研究部認為短線盤勢較傾向高檔整理。<BR>在國際利多氛圍的消退下，台指期漲勢也稍稍止歇，要突破萬點可能就需要更多正向因素來支撐；另一方面，傳出立法院有意將調降台股當沖證交稅一案暫時擱置，原因是春節後量能都在接近千億元的水位，但若如此可能會讓市場大失所望，近期也需多加留意其後續發展；操作上可思考搭配選擇權來鎖住下檔風險。"
