gram,TF,DF,TF_IDF,all_TF,all_DF,all_TF_IDF,expected_TF,expected_DF,DF_chisquare,MI,Lift,TF*DF_chisquare
法新社,12,11,4.172210854,2544,2356,9.463271385,8.57718765,7.943338877,1.176227952,4.17988E-06,1.384808098,14.11473543
第名鴻海,12,11,4.172210854,54,51,10.41767526,0.182062945,0.171948337,681.8716868,0.000193094,63.9727035,8182.460241
業績表現,12,11,4.172210854,1795,1656,9.78930438,6.051907167,5.583263659,5.255175894,5.94674E-06,1.97017384,63.06211072
電金權值,12,11,4.172210854,156,138,10.79386686,0.52595962,0.465271972,238.5282188,7.13609E-05,23.64208607,2862.338625
蘋概股的,12,11,4.172210854,318,302,10.64814346,1.072148456,1.01820388,97.85491468,3.26086E-05,10.80333735,1174.258976
土洋對作,12,11,4.172210854,142,135,10.68591578,0.478758116,0.455157364,244.2972808,7.29467E-05,24.16746576,2931.567369
去年月日,12,11,4.172210854,2314,1944,9.739203863,7.801734364,6.554266034,3.015524605,5.06574E-06,1.678296234,36.18629526
成為台股,12,11,4.172210854,457,442,10.52153843,1.540791964,1.490218923,60.68634259,2.22801E-05,7.381465788,728.2361111
亮燈漲停,12,11,4.172210854,1627,1350,10.06475974,5.485489114,4.551573635,9.135785976,7.29467E-06,2.416746576,109.6294317
國泰金等,12,11,4.172210854,327,320,10.59662644,1.10249228,1.078891528,91.23103734,3.07744E-05,10.19564962,1094.772448
美國道瓊,12,11,4.172210854,711,584,10.60732674,2.397162114,1.968977039,41.42220762,1.68627E-05,5.586657326,497.0664915
營收表現,12,11,4.172210854,2388,2113,9.611212014,8.05122803,7.124055623,2.108762987,4.66058E-06,1.544064306,25.30515584
元台積電,12,11,4.172210854,1148,881,10.45536316,3.870523358,2.970323239,21.70663046,1.1178E-05,3.703300656,260.4795655
股中信金,12,11,4.172210854,140,124,10.78116314,0.472015044,0.418070467,267.8429629,7.94178E-05,26.31135386,3214.115555
台新金中,12,11,4.172210854,205,196,10.69023978,0.691164885,0.660821061,161.7663652,5.02439E-05,16.64595856,1941.196383
億美元的,12,11,4.172210854,6310,4668,8.885308048,21.27439232,15.73833017,-1.426566386,2.10964E-06,0.698930565,-17.11879663
中信金中,12,11,4.172210854,445,372,10.76150342,1.500333532,1.254211402,75.72917554,2.64726E-05,8.770451286,908.7501065
第季財報,12,11,4.172210854,2440,2083,9.658997081,8.226547903,7.022909542,2.252235831,4.7277E-06,1.56630239,27.02682998
震盪走勢,12,11,4.172210854,640,609,10.41221668,2.157783057,2.05326544,38.98378541,1.61705E-05,5.357319997,467.8054249
月線季線,12,11,4.172210854,544,493,10.56195182,1.834115598,1.662167261,52.45869193,1.99753E-05,6.617865879,629.5043031
賣壓沉重,12,11,4.172210854,563,510,10.54888691,1.898174783,1.719483373,50.08945722,1.93094E-05,6.39727035,601.0734866
達億美元,12,11,4.172210854,4638,3699,9.109335739,15.63718409,12.47131176,-0.173579038,2.66229E-06,0.882024298,-2.082948453
今年營收,12,11,4.172210854,2783,2324,9.573433645,9.38298476,7.835449724,1.278085981,4.23744E-06,1.403876023,15.33703177
研究機構,12,11,4.172210854,1328,1226,10.02652465,4.477399842,4.133503168,11.40649392,8.03247E-06,2.661180977,136.877927
中信金張,12,11,4.172210854,56,51,10.47789335,0.188806017,0.171948337,681.8716868,0.000193094,63.9727035,8182.460241
國商務部,12,11,4.172210854,3411,2360,9.7335175,11.50030938,7.956825021,1.16389564,4.1728E-06,1.382460965,13.96674768
消息方面,12,11,4.172210854,440,419,10.55876719,1.483475851,1.412673595,65.06586372,2.35031E-05,7.786653647,780.7903646
板雙虎友達,12,11,4.172210854,260,254,10.63897946,0.876599367,0.856370151,120.1504121,3.87709E-05,12.84491291,1441.804945
場觀望氣氛,12,11,4.172210854,648,594,10.46825796,2.184755345,2.002692399,40.42135681,1.65788E-05,5.492605856,485.0562817
今日外資買,12,11,4.172210854,399,296,10.97912746,1.345242874,0.997974664,100.2435377,3.32696E-05,11.02232391,1202.922452
遭外資賣超,12,11,4.172210854,140,124,10.78116314,0.472015044,0.418070467,267.8429629,7.94178E-05,26.31135386,3214.115555
去年同期的,12,11,4.172210854,2969,2290,9.662581836,10.01009046,7.720817499,1.392733072,4.30035E-06,1.424719597,16.71279686
金兆豐金台,12,11,4.172210854,177,155,10.81540562,0.596761877,0.522588084,210.062502,6.35342E-05,21.04908309,2520.750024
信金兆豐金,12,11,4.172210854,225,209,10.72724916,0.758595606,0.704651029,150.4208551,4.71187E-05,15.61056401,1805.050262
的中小型股,12,11,4.172210854,527,495,10.51642314,1.776799486,1.668910333,52.17130763,1.98946E-05,6.591127027,626.0556915
面板雙虎友達,12,11,4.172210854,260,254,10.63897946,0.876599367,0.856370151,120.1504121,3.87709E-05,12.84491291,1441.804945
市場觀望氣氛,12,11,4.172210854,637,587,10.46742162,2.147668449,1.979091647,41.11825121,1.67765E-05,5.558105414,493.4190145
積電鴻海大立,12,11,4.172210854,453,415,10.61064511,1.52730582,1.399187451,65.87795049,2.37297E-05,7.861705731,790.5354059
電鴻海大立光,12,11,4.172210854,460,422,10.60336496,1.550906572,1.422788203,64.46706939,2.3336E-05,7.73129829,773.6048327
股王大立光開,12,11,4.172210854,161,158,10.65169111,0.5428173,0.532702692,205.6762892,6.23279E-05,20.64941695,2468.11547
中信金兆豐金,12,11,4.172210854,225,209,10.72724916,0.758595606,0.704651029,150.4208551,4.71187E-05,15.61056401,1805.050262
分別為元大滬,12,11,4.172210854,27,24,10.06588033,0.091031473,0.080916865,1473.442861,0.000410325,135.9419949,17681.31433
別為元大滬深,12,11,4.172210854,27,24,10.06588033,0.091031473,0.080916865,1473.442861,0.000410325,135.9419949,17681.31433
交叉,38,27,4.170708818,6209,4824,8.803908792,20.93386719,16.26428979,7.086412947,5.01076E-06,1.660078635,269.283692
幅也,38,27,4.170708818,2253,1821,9.836872149,7.596070666,6.139567103,70.87758034,1.3274E-05,4.397704194,2693.348053
至萬,38,27,4.170708818,9313,5435,8.869953244,31.39911501,18.3242983,4.10754064,4.44745E-06,1.47345342,156.0865443
部分外資,38,27,4.170708818,652,589,10.48960074,2.198241489,1.985834719,315.0858723,4.10389E-05,13.59629769,11973.26315
前名個股,184,59,4.169829116,1535,586,11.52154227,5.1753078,1.975720111,1645.864957,9.01366E-05,29.86252945,302839.1522
整數,26,21,4.167842819,3191,2811,9.329274196,10.75857146,9.477387769,14.00919703,6.68814E-06,2.215800441,364.2391229
資對,26,21,4.167842819,1708,1551,9.860061171,5.758583532,5.229252376,47.56253145,1.21214E-05,4.015870432,1236.625818
恐怕,26,21,4.167842819,4458,3769,9.03792471,15.0303076,12.70731928,5.411727837,4.98816E-06,1.652590884,140.7049238
價股,26,21,4.167842819,2099,1533,10.09052989,7.076854118,5.168564728,48.49205843,1.22638E-05,4.06302351,1260.793519
行的,26,21,4.167842819,13197,10553,7.664580411,44.49416093,35.57981968,-5.974486207,1.78152E-06,0.590222216,-155.3366414
法人認,26,21,4.167842819,3091,2727,9.359792015,10.42141786,9.194178743,15.15931107,6.89415E-06,2.28405392,394.1420877
幣政策,26,21,4.167842819,8282,5303,8.831513826,27.92306137,17.87925555,0.544712051,3.54523E-06,1.174545548,14.16251331
貨幣政策,26,21,4.167842819,8270,5296,8.833203972,27.88260293,17.85565479,0.553712921,3.54992E-06,1.176098006,14.39653596
最多的,56,34,4.167831213,1973,1482,10.09087349,6.652040579,4.99661639,168.3531804,2.05389E-05,6.804604825,9427.778105
支持,40,28,4.165625199,20417,12757,7.51086046,68.83665104,43.01068508,-5.238713734,1.96497E-06,0.651001023,-209.5485494
通股,50,32,4.164249442,21253,8735,8.411796567,71.65525516,29.45036719,0.220731628,3.2797E-06,1.086573889,11.03658138
補空,21,18,4.163229858,478,394,10.76133001,1.61159422,1.328385194,209.2335427,4.09E-05,13.55028653,4393.904396
超新,21,18,4.163229858,996,976,10.11869698,3.358049882,3.290619161,65.75233233,1.65109E-05,5.470095176,1380.798979
及日,21,18,4.163229858,3346,3053,9.209666048,11.28115954,10.29329949,5.770086926,5.27828E-06,1.748710413,121.1718254
創今,21,18,4.163229858,2170,1790,9.832368843,7.316233176,6.035049486,23.72143611,9.00257E-06,2.982577034,498.1501582
營造,21,18,4.163229858,2689,2069,9.764877347,9.066060374,6.975708038,17.42260608,7.78859E-06,2.580383225,365.8747277
的電,21,18,4.163229858,8682,6579,8.405854259,29.27167578,22.18133551,-0.788210731,2.4494E-06,0.811493068,-16.55242536
對第,21,18,4.163229858,1430,1279,10.02830027,4.821296517,4.312194577,43.44795068,1.25994E-05,4.174208672,912.4069642
口氣,21,18,4.163229858,2911,2607,9.392721286,9.814541371,8.78959442,9.651363522,6.18128E-06,2.047876061,202.678634
元關,21,18,4.163229858,2983,2505,9.492608337,10.05729197,8.445697745,10.80842511,6.43297E-06,2.131262631,226.9769273
季報,21,18,4.163229858,1942,1579,9.956642469,6.547522962,5.323655385,30.18409367,1.02056E-05,3.38113546,633.865967
估將,21,18,4.163229858,3060,2524,9.50136812,10.31690024,8.509756929,10.5836999,6.38455E-06,2.115219054,222.2576978
率的,21,18,4.163229858,5494,4711,8.755106466,18.52321893,15.88330622,0.28208186,3.42063E-06,1.133265313,5.923719067
勢收,21,18,4.163229858,1040,962,10.19141562,3.506397467,3.243417657,67.13804557,1.67511E-05,5.549701551,1409.898957
約億,21,18,4.163229858,13241,9494,7.901977185,44.64250852,32.00936303,-6.131401376,1.69734E-06,0.562335464,-128.7594289
電的,21,18,4.163229858,3877,3001,9.374110505,13.07144517,10.11797961,6.140182896,5.36974E-06,1.779011293,128.9438408
主導,21,18,4.163229858,4360,3655,9.081043147,14.69989707,12.32296417,2.615339565,4.40892E-06,1.460687522,54.92213086
光環,21,18,4.163229858,1670,1305,10.15400676,5.630465163,4.399854514,42.03865302,1.23483E-05,4.091044361,882.8117134
投入,21,18,4.163229858,13624,10155,7.771003372,45.93380682,34.23794834,-7.701132199,1.58686E-06,0.525732436,-161.7237762
下年,21,18,4.163229858,5254,4602,8.767265913,17.71405028,15.51580879,0.39773666,3.50165E-06,1.160107104,8.352469854
張欣,21,18,4.163229858,104,85,10.83358275,0.350639747,0.286580562,1094.858722,0.000189583,62.80956343,22992.03317
分之,21,18,4.163229858,13333,8631,8.11872754,44.95268983,29.09972744,-4.233852344,1.86706E-06,0.618562495,-88.91089923
告指,21,18,4.163229858,5488,4766,8.730338842,18.50298971,16.0687407,0.23211293,3.38116E-06,1.120187346,4.87437153
後股價,21,18,4.163229858,2217,1926,9.715259437,7.474695369,6.493578386,20.38902597,8.36687E-06,2.77196931,428.1695454
年上半,21,18,4.163229858,11583,8050,8.175182036,39.05250179,27.14086501,-3.078583276,2.00181E-06,0.66320657,-64.65024879
市場成交,21,18,4.163229858,1022,827,10.43547747,3.445709819,2.788260293,82.98975008,1.94856E-05,6.455638321,1742.784752
子傳產金融,21,18,4.163229858,406,370,10.65245417,1.368843627,1.24746833,224.9735009,4.3553E-05,14.42922403,4724.443519
電子傳產金融,21,18,4.163229858,406,370,10.65245417,1.368843627,1.24746833,224.9735009,4.3553E-05,14.42922403,4724.443519
數也,13,12,4.162083722,2700,2546,9.369529171,9.10314727,8.583930722,1.359462196,4.21958E-06,1.397960956,17.67300855
盪台,13,12,4.162083722,599,575,10.42780404,2.01955008,1.938633215,52.2177691,1.86836E-05,6.18992799,678.8309983
是外,13,12,4.162083722,2264,2062,9.606581757,7.633157563,6.952107285,3.665251385,5.21002E-06,1.726095342,47.64826801
分為,13,12,4.162083722,4919,4403,8.804197457,16.58458571,14.84487312,-0.545191799,2.43994E-06,0.80835989,-7.087493385
摜壓,13,12,4.162083722,547,480,10.6120867,1.844230206,1.618337292,66.59855215,2.23814E-05,7.415017905,865.781178
很難,13,12,4.162083722,4166,3706,9.014550383,14.04581908,12.49491251,-0.01960305,2.89883E-06,0.960390878,-0.25483965
領頭,13,12,4.162083722,1370,1287,9.972172287,4.619004356,4.339166865,13.52526099,8.34737E-06,2.765507843,175.8283928
難有,13,12,4.162083722,868,830,10.24466986,2.926493271,2.798374902,30.25681241,1.29434E-05,4.288203126,393.3385614
勢強,13,12,4.162083722,1081,1049,10.08234515,3.644630444,3.536741291,20.25218756,1.02412E-05,3.392953856,263.2784382
仍處,13,12,4.162083722,2124,1987,9.615056329,7.161142519,6.699242084,4.194210948,5.40667E-06,1.791247405,54.52474232
也轉,13,12,4.162083722,478,470,10.47947982,1.61159422,1.584621932,68.45803285,2.28576E-05,7.572784244,889.9544271
電緯,13,12,4.162083722,161,151,10.7148019,0.5428173,0.50910194,259.3601161,7.11461E-05,23.57091784,3371.681509
仍無,13,12,4.162083722,1262,1216,9.987276192,4.254878465,4.099787808,15.22355683,8.83475E-06,2.926980752,197.9062388
會發,13,12,4.162083722,4688,4230,8.846313362,15.80576089,14.26159739,-0.358643048,2.53973E-06,0.841420472,-4.66235962
價創,13,12,4.162083722,2028,1785,9.770958999,6.837475061,6.018191806,5.945644542,6.01852E-06,1.993954395,77.29337905
動股,13,12,4.162083722,1505,1407,9.90882946,5.074161719,4.743751188,11.09947481,7.63544E-06,2.529643635,144.2931725
會大,13,12,4.162083722,3644,3339,9.107688194,12.28587728,11.25755879,0.048964341,3.21745E-06,1.065950463,0.636536435
追高,13,12,4.162083722,1848,1620,9.859112412,6.230598576,5.461888362,7.826396469,6.63152E-06,2.197042342,101.7431541
電跌,13,12,4.162083722,376,356,10.61392962,1.267697546,1.200266825,97.17359023,3.01771E-05,9.997776951,1263.256673
失靈,13,12,4.162083722,445,352,10.84906507,1.500333532,1.186780681,98.52343731,3.05201E-05,10.11138805,1280.804685
股帶,13,12,4.162083722,1580,1465,9.885266786,5.327026921,4.939300278,10.09322733,7.33315E-06,2.429493921,131.2119553
勢也,13,12,4.162083722,1469,1418,9.869795881,4.952786422,4.780838085,10.90108007,7.57621E-06,2.510020165,141.7140409
於國,13,12,4.162083722,2966,2744,9.310350422,9.999975853,9.251494855,0.816547017,3.91511E-06,1.29708768,10.61511123
股之,13,12,4.162083722,6183,3878,9.254764616,20.84620725,13.07481671,-0.088355423,2.77026E-06,0.917794893,-1.148620495
太多,13,12,4.162083722,4923,4184,8.90882566,16.59807186,14.10650673,-0.314561975,2.56765E-06,0.85067127,-4.089305671
出年,13,12,4.162083722,3670,3288,9.144366128,12.37353722,11.08561045,0.075422842,3.26735E-06,1.082484366,0.980496943
也就,13,12,4.162083722,7176,6047,8.442851885,24.19414252,20.38767835,-3.450768002,1.77659E-06,0.588590804,-44.85998403
出盡,13,12,4.162083722,1685,1413,10.01739346,5.681038204,4.763980405,10.99080499,7.60302E-06,2.518902048,142.8804648
價跳,13,12,4.162083722,1328,1194,10.0738843,4.477399842,4.025614015,15.79655466,8.99754E-06,2.980911721,205.3552106
停鎖,13,12,4.162083722,1141,1007,10.21298278,3.846922606,3.395136778,21.80874466,1.06684E-05,3.534467323,283.5136805
看空,13,12,4.162083722,1760,1403,10.07531352,5.933903406,4.730265044,11.17253385,7.65721E-06,2.536855734,145.24294
晶宏,13,12,4.162083722,917,769,10.43806569,3.091698536,2.592711204,34.13302737,1.39702E-05,4.628359681,443.7293558
國道,13,12,4.162083722,1285,829,10.69001344,4.332423793,2.795003365,30.31551378,1.29591E-05,4.293375868,394.1016791
狀態,13,12,4.162083722,4774,4142,8.9039847,16.09571299,13.96490222,-0.276467438,2.59369E-06,0.859297102,-3.594076688
穩在,13,12,4.162083722,1423,1338,9.9418142,4.797695765,4.511115203,12.43226852,8.02919E-06,2.660096109,161.6194907
前夕,13,12,4.162083722,1676,1515,9.884010138,5.650694379,5.107877079,9.299628322,7.09113E-06,2.349312604,120.8951682
達及,13,12,4.162083722,616,549,10.53750907,2.076866192,1.850973278,55.64788245,1.95684E-05,6.483075764,723.4224718
股多,13,12,4.162083722,2583,2354,9.479091507,8.708677555,7.936595805,2.080394927,4.56375E-06,1.51198326,27.04513405
以電,13,12,4.162083722,1610,1491,9.872359054,5.428173002,5.026960215,9.672502222,7.20527E-06,2.387128501,125.7425289
高台,13,12,4.162083722,3152,2815,9.315433758,10.62708155,9.490873913,0.663343943,3.81636E-06,1.264372502,8.623471254
價不,13,12,4.162083722,2392,2225,9.514589811,8.064714174,7.501667658,2.697399403,4.82834E-06,1.599644312,35.06619224
市走,13,12,4.162083722,1274,1217,9.99581986,4.295336897,4.103159344,15.19806742,8.8275E-06,2.924575673,197.5748765
電近,13,12,4.162083722,1510,1466,9.837693685,5.091019399,4.942671814,10.07671215,7.32815E-06,2.427836695,130.997258
約點,13,12,4.162083722,2093,1539,10.08029735,7.056624902,5.188793944,8.940907741,6.98055E-06,2.31267615,116.2318006
週美,13,12,4.162083722,1394,1163,10.17269661,4.69992122,3.921096398,16.6455187,9.23737E-06,3.060368525,216.3917431
在亞,13,12,4.162083722,2322,2080,9.614336014,7.828706652,7.012794934,3.546690671,5.16493E-06,1.711157978,46.10697872
順達,13,12,4.162083722,519,429,10.72854169,1.749827197,1.446388955,77.00467132,2.50421E-05,8.29652353,1001.060727
年有,13,12,4.162083722,4529,4132,8.865331318,15.26968666,13.93118686,-0.267707463,2.59997E-06,0.861376717,-3.480197014
隆電,13,12,4.162083722,1182,743,10.78932709,3.985155583,2.505051267,35.98890474,1.4459E-05,4.790321123,467.8557617
及在,13,12,4.162083722,1172,1129,10.04020675,3.951440222,3.806464173,17.63684782,9.51556E-06,3.15253197,229.2790216
望持,13,12,4.162083722,2566,2376,9.455117071,8.651361443,8.010769598,1.98657058,4.52149E-06,1.497983415,25.82541754
元約,13,12,4.162083722,5248,3787,9.16589791,17.69382106,12.76800693,-0.046196297,2.83683E-06,0.939849114,-0.600551866
豐泰,13,12,4.162083722,1761,1123,10.48637012,5.937274942,3.786234957,17.81873997,9.5664E-06,3.169375418,231.6436197
金居,13,12,4.162083722,1455,1065,10.37750025,4.905584918,3.590685868,19.69444468,1.00874E-05,3.341979901,256.0277808
人工,13,12,4.162083722,11274,6483,8.631219412,38.01069716,21.85766806,-4.445745047,1.65711E-06,0.549006416,-57.79468561
品出,13,12,4.162083722,3456,2775,9.426446909,11.65202851,9.356012472,0.747184772,3.87137E-06,1.282597692,9.71340204
結合,13,12,4.162083722,12566,8788,8.038044423,42.3667217,29.6290586,-10.48915226,1.22247E-06,0.405007805,-136.3589794
較高,13,12,4.162083722,7025,6113,8.403944049,23.68504058,20.61019973,-3.597031582,1.75741E-06,0.582235988,-46.76141057
加大,13,12,4.162083722,5038,4196,8.922017094,16.9857985,14.14696516,-0.325826731,2.56031E-06,0.848238464,-4.235747508
的優,13,12,4.162083722,4312,3839,8.972771695,14.53806334,12.9433268,-0.068750907,2.7984E-06,0.927118675,-0.893761792
局面,13,12,4.162083722,2974,2730,9.322723144,10.02694814,9.204293351,0.849166293,3.93519E-06,1.303739412,11.03916181
數更,13,12,4.162083722,934,876,10.23444756,3.149014648,2.953465559,27.70974767,1.22638E-05,4.06302351,360.2267198
的合,13,12,4.162083722,6096,5041,8.697817712,20.55288361,16.99591311,-1.468538208,2.13114E-06,0.706052092,-19.0909967
成立,13,12,4.162083722,13810,9624,7.899808195,46.56091252,32.44766271,-12.88557867,1.11628E-06,0.369826329,-167.5125227
努力,13,12,4.162083722,9348,7491,8.18024005,31.51711877,25.25617637,-6.957752012,1.43413E-06,0.475131303,-90.45077616
對話,13,12,4.162083722,3123,1977,9.996911052,10.52930701,6.665526723,4.269220772,5.43402E-06,1.800307837,55.49987003
新社,13,12,4.162083722,2780,2560,9.38575774,9.372870152,8.631132226,1.314922513,4.19651E-06,1.390315857,17.09399267
聯電也,13,12,4.162083722,78,73,10.57610801,0.26297981,0.24612213,561.3215075,0.000147165,48.75628212,7297.179598
在美股,13,12,4.162083722,1273,1189,10.03648406,4.291965361,4.008756335,15.93012146,9.03538E-06,2.993447094,207.091579
賣壓沉,13,12,4.162083722,570,517,10.54174476,1.921775535,1.743084125,60.35527587,2.07796E-05,6.884349312,784.6185863
也同步,13,12,4.162083722,1570,1475,9.866378368,5.293311561,4.973015638,9.929288949,7.28343E-06,2.413022776,129.0807563
步站在,13,12,4.162083722,80,79,10.51672879,0.269722882,0.266351346,516.9056315,0.000135988,45.05327335,6719.77321
外資減,13,12,4.162083722,471,450,10.53059816,1.587993468,1.517191212,72.4294204,2.38735E-05,7.909352432,941.5824652
面板股,13,12,4.162083722,395,348,10.71299,1.33175673,1.173294537,99.90462538,3.08709E-05,10.2276109,1298.76013
下股價,13,12,4.162083722,995,947,10.16996375,3.354678346,3.192844617,24.2936927,1.13443E-05,3.758404007,315.8180051
股價仍,13,12,4.162083722,794,750,10.31566521,2.676999605,2.528652019,35.47598953,1.43241E-05,4.745611459,461.1878639
光股價,13,12,4.162083722,1046,865,10.38329147,3.526626683,2.916378662,28.29268286,1.24197E-05,4.114692017,367.8048772
月行情,13,12,4.162083722,1077,838,10.47158898,3.6311443,2.82534719,29.7925347,1.28199E-05,4.247265626,387.3029511
電今天,13,12,4.162083722,896,806,10.33089967,3.020896279,2.717458037,31.70815671,1.33289E-05,4.415891556,412.2060373
張中鋼,13,12,4.162083722,105,99,10.64845412,0.354011283,0.333782067,407.7530056,0.000108516,35.95160196,5300.789073
受影響,13,12,4.162083722,3337,2818,9.364633699,11.25081572,9.500988521,0.65730617,3.8123E-06,1.263026471,8.544980204
三個月,13,12,4.162083722,4155,2962,9.461790803,14.00873219,9.986489709,0.405970848,3.62696E-06,1.201623428,5.27762102
分以下,13,12,4.162083722,683,630,10.43301708,2.302759106,2.124067696,45.91851711,1.70525E-05,5.649537452,596.9407225
的時間,13,12,4.162083722,5555,4919,8.674936208,18.72888262,16.58458571,-1.267347072,2.18399E-06,0.723563447,-16.47551194
多消息,13,12,4.162083722,970,919,10.19381595,3.270389945,3.098441608,25.57341781,1.16899E-05,3.872914684,332.4544316
自動化,13,12,4.162083722,7133,4141,9.236360105,24.04916647,13.96153068,-0.275586016,2.59432E-06,0.859504611,-3.582618211
影響大,13,12,4.162083722,920,889,10.19218122,3.101813144,2.997295527,27.04060614,1.20844E-05,4.003609218,351.5278798
揚明光,13,12,4.162083722,1559,1014,10.54160093,5.256224664,3.41873753,21.5395493,1.05947E-05,3.510067647,280.0141409
跌幅為,13,12,4.162083722,714,626,10.49612912,2.407276723,2.110581552,46.33822234,1.71614E-05,5.685636732,602.3968904
工具機,13,12,4.162083722,2834,1314,10.69301706,9.554933097,4.430198338,12.93438642,8.17585E-06,2.70868234,168.1470234
宏賣超,13,12,4.162083722,79,74,10.57921811,0.266351346,0.249493666,553.4184549,0.000145177,48.09741344,7194.439914
後指數,13,12,4.162083722,908,848,10.25868373,3.061354712,2.85906255,29.22522191,1.26687E-05,4.197179946,379.9278848
今日上,13,12,4.162083722,1673,1588,9.795870351,5.640579771,5.353999209,8.249782039,6.76515E-06,2.241315236,107.2471665
一日美,13,12,4.162083722,250,245,10.63915161,0.842884006,0.826026326,151.1546105,4.38492E-05,14.52738202,1965.009937
邦賣超,13,12,4.162083722,87,79,10.64869738,0.293323634,0.266351346,516.9056315,0.000135988,45.05327335,6719.77321
主要指,13,12,4.162083722,903,838,10.27284731,3.044497031,2.82534719,29.7925347,1.28199E-05,4.247265626,387.3029511
盪走勢,13,12,4.162083722,663,630,10.39789815,2.235328385,2.124067696,45.91851711,1.70525E-05,5.649537452,596.9407225
會通過,13,12,4.162083722,10110,8200,8.039689892,34.08622922,27.64659541,-8.855193356,1.31013E-06,0.434049829,-115.1175136
三商壽,13,12,4.162083722,545,374,11.0124823,1.837487134,1.260954474,91.46016071,2.87248E-05,9.51660052,1188.982089
人預期,13,12,4.162083722,2473,2207,9.561514166,8.337808592,7.440980009,2.793269603,4.86772E-06,1.612690799,36.31250484
中鴻張,13,12,4.162083722,26,24,9.998023776,0.087659937,0.080916865,1755.685214,0.000447628,148.3003581,22823.90778
報導美,13,12,4.162083722,6130,5568,8.495473765,20.66751584,18.77271259,-2.44342077,1.92943E-06,0.639225681,-31.76447001
國市場,13,12,4.162083722,6185,4471,8.958946153,20.85295032,15.07413757,-0.626922885,2.40283E-06,0.796065443,-8.149997501
可能是,13,12,4.162083722,4247,3805,8.97788121,14.3189135,12.82869458,-0.053531145,2.82341E-06,0.935403047,-0.69590488
第名群創,13,12,4.162083722,66,59,10.57152291,0.222521378,0.198920626,700.1057534,0.000182086,60.3255694,9101.374794
推升指數,13,12,4.162083722,697,655,10.3920402,2.34996061,2.208356097,43.41523111,1.64016E-05,5.433906251,564.3980044
同步站在,13,12,4.162083722,75,74,10.49683041,0.252865202,0.249493666,553.4184549,0.000145177,48.09741344,7194.439914
張台新金,13,12,4.162083722,44,43,10.27445796,0.148347585,0.144976049,969.4124908,0.000249839,82.77229289,12602.36238
公布財報,13,12,4.162083722,1398,1240,10.06033207,4.713407364,4.180704672,14.62465881,8.66376E-06,2.870329512,190.1205646
低來到點,13,12,4.162083722,352,335,10.62253565,1.186780681,1.129464569,104.6235038,3.20688E-05,10.62450327,1360.105549
加上美國,13,12,4.162083722,1229,1202,9.979818935,4.143617776,4.052586303,15.58545081,8.93766E-06,2.961072042,202.6108605
富邦金等,13,12,4.162083722,378,362,10.59480206,1.274440618,1.220496041,95.20531133,2.9677E-05,9.83206794,1237.669047
汽車電子,13,12,4.162083722,1737,1376,10.09753665,5.856358077,4.639233572,11.67884341,7.80746E-06,2.586634153,151.8249643
日開高走,13,12,4.162083722,734,703,10.33404947,2.474707443,2.370189826,39.12481733,1.52817E-05,5.062885625,508.6226253
利多消息,13,12,4.162083722,910,859,10.23900035,3.068097784,2.896149446,28.61734052,1.25065E-05,4.14343259,372.0254268
預估今年,13,12,4.162083722,3375,2918,9.306236937,11.37893409,9.838142124,0.475052039,3.68165E-06,1.219742493,6.175676509
由於市場,13,12,4.162083722,769,752,10.2744185,2.592711204,2.535395092,35.33127692,1.4286E-05,4.732990152,459.3065999
張第名群創,13,12,4.162083722,60,54,10.52316912,0.202292162,0.182062945,767.1173062,0.000198946,65.91127027,9972.52498
觀望氣氛濃,13,12,4.162083722,946,772,10.46696308,3.189473081,2.602825812,33.92731174,1.39159E-05,4.610373827,441.0550526
調降目標價,13,12,4.162083722,246,201,10.90873763,0.829397862,0.677678741,189.1677441,5.34481E-05,17.70750545,2459.180673
優於市場預,13,12,4.162083722,2033,1740,9.821157905,6.854332741,5.866472685,6.412738854,6.17417E-06,2.045522181,83.3656051
四大指數漲,13,12,4.162083722,287,280,10.62630391,0.967630839,0.944030087,129.4815413,3.83681E-05,12.71145927,1683.260037
於去年同期,13,12,4.162083722,3118,2352,9.65638729,10.51244933,7.929852733,2.089080256,4.56763E-06,1.51326896,27.15804332
為元大台灣,13,12,4.162083722,99,93,10.6397246,0.333782067,0.31355285,435.5662747,0.000115517,38.27106016,5662.361571
年合併營收,13,12,4.162083722,3283,2804,9.359733664,11.06875277,9.453787017,0.685778148,3.83133E-06,1.269332594,8.91511593
今日賣超億元,13,12,4.162083722,65,60,10.52613027,0.219149842,0.202292162,688.0440111,0.000179051,59.32014324,8944.572144
台積電鴻海大,13,12,4.162083722,461,422,10.60609513,1.554278108,1.422788203,78.63251127,2.54575E-05,8.434143589,1022.222646
球贏家系統報,13,12,4.162083722,3288,3225,9.086692069,11.08561045,10.87320368,0.116770547,3.33118E-06,1.103630572,1.518017107
贏家系統報價,13,12,4.162083722,3289,3226,9.086349547,11.08898199,10.87657522,0.116036823,3.33015E-06,1.103288467,1.508478703
邦臺灣加權反,13,12,4.162083722,161,158,10.65169111,0.5428173,0.532702692,246.8523428,6.79941E-05,22.52663667,3209.080456
依序為,47,31,4.159631967,1239,999,10.31724063,4.177333136,3.36816449,226.6867714,2.77807E-05,9.203826028,10654.27825
事會,42,29,4.159568813,39275,20278,6.786783164,132.4170774,68.36800753,-22.66908271,1.28032E-06,0.424175006,-952.1014736
