gram,TF,DF,TF_IDF,all_TF,all_DF,all_TF_IDF,expected_TF,expected_DF,DF_chisquare,MI,Lift,TF*DF_chisquare
傳產金融,30,29,3.458406086,651,590,10.48495796,1.418707346,1.285771635,597.3677074,6.80783E-05,22.55454951,17921.03122
股市漲,29,29,3.43785037,687,639,10.4162805,1.497161209,1.392556059,547.3179741,6.28579E-05,20.82501441,15872.22125
產金融,30,29,3.458406086,721,654,10.43435543,1.571256523,1.425245168,533.4991628,6.14162E-05,20.34737647,16004.97488
值為日值為日,29,29,3.43785037,681,680,10.30241257,1.484085565,1.481906291,510.9941741,5.90679E-05,19.56938854,14818.83105
為日值為日乖,29,29,3.43785037,681,680,10.30241257,1.484085565,1.481906291,510.9941741,5.90679E-05,19.56938854,14818.83105
日值為日乖離,29,29,3.43785037,681,680,10.30241257,1.484085565,1.481906291,510.9941741,5.90679E-05,19.56938854,14818.83105
值為日乖離率,29,29,3.43785037,681,680,10.30241257,1.484085565,1.481906291,510.9941741,5.90679E-05,19.56938854,14818.83105
為日乖離率為,29,29,3.43785037,681,680,10.30241257,1.484085565,1.481906291,510.9941741,5.90679E-05,19.56938854,14818.83105
日為日為日值,29,29,3.43785037,683,682,10.30094497,1.488444113,1.486264839,509.3342738,5.88947E-05,19.51200031,14770.69394
為日為日值為,29,29,3.43785037,683,682,10.30094497,1.488444113,1.486264839,509.3342738,5.88947E-05,19.51200031,14770.69394
日為日值為日,29,29,3.43785037,683,682,10.30094497,1.488444113,1.486264839,509.3342738,5.88947E-05,19.51200031,14770.69394
為日值為日值,29,29,3.43785037,683,682,10.30094497,1.488444113,1.486264839,509.3342738,5.88947E-05,19.51200031,14770.69394
日值為日值為,29,29,3.43785037,684,683,10.30021157,1.490623387,1.488444113,508.5079787,5.88085E-05,19.48343223,14746.73138
以上漲點,29,29,3.43785037,868,757,10.40214059,1.891609795,1.649710386,453.4361597,5.30597E-05,17.57884308,13149.64863
分別下跌,35,29,3.551873123,994,835,10.38736399,2.166198314,1.819693755,405.9853729,4.81032E-05,15.93674756,14209.48805
國泰中國正,32,29,3.497538086,1020,902,10.28213493,2.222859437,1.96570511,371.8020046,4.45302E-05,14.75297584,11897.66415
上漲點收在點,29,29,3.43785037,955,914,10.18593974,2.08120663,1.991856397,366.2110491,4.39455E-05,14.55928251,10620.12042
上漲點以點作,33,29,3.516196036,1012,916,10.24657304,2.205425245,1.996214945,365.2935317,4.38496E-05,14.52749368,12054.68654
資買盤,37,29,3.5855671,1074,950,10.24883549,2.340540231,2.07031026,350.2896177,4.22802E-05,14.00756233,12960.71586
第一名,57,29,3.847584915,1420,1009,10.44854518,3.09456902,2.198887423,326.6650342,3.98079E-05,13.18848782,18619.90695
營建股,30,29,3.458406086,1277,1009,10.3325486,2.782932844,2.198887423,326.6650342,3.98079E-05,13.18848782,9799.951026
偏多操作,35,29,3.551873123,1173,1068,10.13928314,2.556288352,2.327464587,305.6648636,3.76088E-05,12.45991031,10698.27022
億投信,29,29,3.43785037,1341,1149,10.15308409,2.922406377,2.503985777,280.3685133,3.49575E-05,11.58153543,8130.686885
下跌家,29,29,3.43785037,1189,1172,9.989484139,2.591156736,2.554109078,273.8274385,3.42715E-05,11.35425274,7940.995717
多操作,35,29,3.551873123,1294,1179,10.06894101,2.819980501,2.569363996,271.8877203,3.4068E-05,11.28683987,9516.070211
義隆,31,29,3.478287721,1918,1184,10.47958946,4.179847451,2.580260366,270.5163601,3.39242E-05,11.23917585,8386.007164
電友達,30,29,3.458406086,1259,1223,9.974538133,2.743705913,2.66525205,260.2076413,3.28424E-05,10.88077204,7806.22924
股上周,37,29,3.5855671,1552,1230,10.18520903,3.382233182,2.680506968,258.4271266,3.26555E-05,10.81884895,9561.803683
股漲跌互見,36,29,3.568954128,1488,1393,9.91524891,3.242759649,3.035728623,222.0697143,2.88343E-05,9.552896059,7994.509716
整理格局,33,29,3.516196036,1759,1470,9.988720099,3.833342892,3.203532718,207.7262144,2.73239E-05,9.052506266,6854.965076
理格局,33,29,3.516196036,1760,1471,9.988047002,3.835522166,3.205711992,207.5499282,2.73054E-05,9.046352285,6849.147632
科等,31,29,3.478287721,1687,1571,9.824023356,3.676435167,3.423639388,191.0686694,2.55673E-05,8.470518275,5923.128751
指出台股,29,29,3.43785037,1755,1654,9.769009626,3.824625796,3.604519126,178.9227429,2.42843E-05,8.045455992,5188.759544
高來,38,29,3.601737006,1950,1739,9.780960535,4.249584217,3.789757412,167.7036977,2.30973E-05,7.652204836,6372.740511
盤一度,31,29,3.478287721,1970,1820,9.706154935,4.293169697,3.966278603,158.0038292,2.20693E-05,7.311639676,4898.118706
數仍,31,29,3.478287721,2066,1930,9.642883892,4.502379997,4.205998738,146.1585076,2.08115E-05,6.894914099,4530.913736
遠傳,29,29,3.43785037,4521,1986,10.34507684,9.852497563,4.32803808,140.6424097,2.02247E-05,6.700495574,4078.629882
降到,36,29,3.568954128,2409,2021,9.704274547,5.249870964,4.404312668,137.3535171,1.98744E-05,6.584455324,4944.726615
的點,36,29,3.568954128,3250,2167,9.855606672,7.082640362,4.722486666,124.8066316,1.85354E-05,6.140832584,4493.038738
逾萬,34,29,3.534296949,2504,2193,9.58544558,5.45690199,4.779147789,122.751944,1.83156E-05,6.068027456,4173.566096
單增,33,29,3.516196036,3201,2195,9.816075176,6.975855939,4.783506337,122.5959629,1.8299E-05,6.062498501,4045.666775
反壓,37,29,3.5855671,2902,2363,9.580347637,6.324253025,5.149624362,110.4625072,1.6998E-05,5.631478718,4087.112766
投控,30,29,3.458406086,3650,2371,9.787458662,7.954349946,5.167058554,109.9289068,1.69406E-05,5.612477524,3297.867203
氣勢,37,29,3.5855671,2661,2372,9.492211037,5.799048001,5.169237828,109.8624681,1.69335E-05,5.610111387,4064.911318
幅最,33,29,3.516196036,2923,2481,9.492559497,6.370017778,5.406778689,102.9522612,1.61895E-05,5.363637328,3397.42462
指數在,33,29,3.516196036,2724,2489,9.421269022,5.936342261,5.424212881,102.4697501,1.61375E-05,5.346397835,3381.501753
股盤中,30,29,3.458406086,3007,2553,9.463077608,6.553076791,5.563686414,98.72245731,1.57329E-05,5.21237141,2961.673719
波段新高,40,29,3.632837954,3398,2639,9.510068083,7.405172908,5.751103974,93.9838975,1.52202E-05,5.042510121,3759.3559
指數終,34,29,3.534296949,3088,2816,9.296293106,6.729597981,6.136835465,85.17815013,1.42636E-05,4.725562575,2896.057105
最為,35,29,3.551873123,3213,2919,9.261662212,7.002007226,6.361300682,80.56696773,1.37603E-05,4.558816105,2819.84387
到億元,35,29,3.551873123,3503,2933,9.329341624,7.633996674,6.391810518,79.96642426,1.36946E-05,4.537055646,2798.824849
逢低,56,29,3.836853033,3788,3130,9.269819819,8.255089752,6.821127488,72.11452752,1.28327E-05,4.251496553,4038.413541
的強,30,29,3.458406086,3407,3154,9.161572413,7.424786374,6.873430063,71.22864316,1.2735E-05,4.219145279,2136.859295
百貨,29,29,3.43785037,5251,3362,9.410405047,11.44336755,7.326719046,64.11206768,1.19471E-05,3.95811547,1859.249963
濟數據,33,29,3.516196036,4003,3385,9.161815714,8.723633653,7.376842347,63.38226099,1.18659E-05,3.931221333,2091.614613
經濟數據,33,29,3.516196036,4002,3385,9.161599715,8.721454379,7.376842347,63.38226099,1.18659E-05,3.931221333,2091.614613
資大,40,29,3.632837954,3970,3398,9.147003488,8.651717612,7.405172908,62.97443192,1.18205E-05,3.916181345,2518.977277
回測,34,29,3.534296949,4489,3432,9.23301939,9.782760796,7.479268223,61.92342385,1.17034E-05,3.877384677,2105.396411
股下,36,29,3.568954128,5071,3684,9.193309446,11.05109824,8.02844526,54.78098112,1.09029E-05,3.612156409,1972.11532
鏡頭,46,29,3.717580588,11274,3924,9.732809986,24.5691346,8.55147101,48.89712394,1.0236E-05,3.391229411,2249.267701
跌深,42,29,3.662421165,5229,3939,9.082198049,11.39542352,8.584160119,48.55530561,1.01971E-05,3.378315362,2039.322836
電子零,31,29,3.478287721,4924,4063,8.968796042,10.73074497,8.85439009,45.83552278,9.88585E-06,3.275211472,1420.901206
加持,29,29,3.43785037,4678,4096,8.909846401,10.19464357,8.926306131,45.14220996,9.8062E-06,3.24882427,1309.124089
收跌,39,29,3.617486867,6525,4105,9.180982358,14.21976257,8.945919596,44.95525994,9.7847E-06,3.241701391,1753.255138
漲的,30,29,3.458406086,4640,4202,8.851308139,10.11183116,9.15730917,42.99651481,9.55883E-06,3.16686916,1289.895444
上週五,40,29,3.632837954,6543,4359,9.057698637,14.25898951,9.499455182,40.03084819,9.21455E-06,3.052806655,1601.233927
上台,30,29,3.458406086,4875,4376,8.80939839,10.62396054,9.536502839,39.72396676,9.17875E-06,3.040947032,1191.719003
元作收,54,29,3.814802037,5353,4560,8.801151392,11.6656535,9.937489247,36.56651164,8.80838E-06,2.918242151,1974.591628
下台,34,29,3.534296949,5857,5059,8.65886432,12.76400757,11.02494695,29.30649313,7.93955E-06,2.630398144,996.4207664
國總統川普,35,29,3.551873123,7651,7186,8.125228314,16.67362505,15.66026266,11.36306562,5.58951E-06,1.851820792,397.7072969
美國總統川普,35,29,3.551873123,7650,7186,8.125133869,16.67144578,15.66026266,11.36306562,5.58951E-06,1.851820792,397.7072969
交所,45,29,3.704253996,14216,7900,8.360887756,30.98055858,17.21626427,8.065421494,5.08433E-06,1.684453698,362.9439672
創年,41,29,3.647809963,14514,7973,8.354887236,31.62998222,17.37535126,7.777250437,5.03778E-06,1.669031006,318.8672679
配合,32,29,3.497538086,9705,8161,8.021492513,21.14985376,17.78505477,7.07194879,4.92173E-06,1.630582552,226.3023613
幾乎,32,29,3.497538086,9399,8297,7.963416922,20.48299593,18.08143603,6.593228495,4.84105E-06,1.603854913,210.9833118
多數,34,29,3.534296949,10888,8941,7.902162018,23.72793485,19.48488846,4.64654175,4.49236E-06,1.488332872,157.9824195
上海,37,29,3.5855671,19227,10172,7.993601841,41.90090038,22.1675747,2.105870225,3.9487E-06,1.308217087,77.91719832
在中,37,29,3.5855671,14495,10610,7.713492162,31.58857602,23.12209669,1.494230725,3.78569E-06,1.254211518,55.28653684
併營收,54,29,3.814802037,24443,11085,7.950166322,53.26799335,24.15725182,0.970814483,3.62347E-06,1.200467678,52.42398206
合併營收,54,29,3.814802037,24437,11085,7.950009007,53.2549177,24.15725182,0.970814483,3.62347E-06,1.200467678,52.42398206
另一,32,29,3.497538086,13949,12478,7.326242893,30.39869244,27.19298044,0.120079507,3.21896E-06,1.066451692,3.842544213
的股,86,29,4.096968319,18591,12795,7.44650002,40.51488215,27.88381029,0.044681106,3.13921E-06,1.040030028,3.842575082
左右,44,29,3.690627904,16105,13084,7.30789041,35.09720709,28.51362046,0.008296563,3.06987E-06,1.017057797,0.365048782
元月,42,29,3.662421165,20529,14424,7.230874466,44.73831508,31.43384757,-0.18844699,2.78468E-06,0.922572394,-7.914773599
無法,30,29,3.458406086,20248,15989,6.985343014,44.1259391,34.84441131,-0.980276098,2.51211E-06,0.8322712,-29.40828294
政治,48,29,3.743385995,25040,17534,6.890516506,54.5690199,38.21138957,-2.220534213,2.29076E-06,0.758936022,-106.5856422
不會,38,29,3.601737006,34093,24905,6.218377231,74.29798704,54.27481792,-11.77003342,1.61278E-06,0.534317776,-447.2612699
中市場買超第,31,28,3.51625599,100,96,10.61386241,0.217927396,0.2092103,3691.634649,0.00040397,133.8366228,114440.6741
超為億元外資,28,28,3.453867862,137,137,10.6131091,0.298560532,0.298560532,2570.231715,0.000283074,93.78332693,71966.48801
為億元外資總,28,28,3.453867862,137,137,10.6131091,0.298560532,0.298560532,2570.231715,0.000283074,93.78332693,71966.48801
名個股為,78,28,4.081842069,374,138,12.07754324,0.81504846,0.300739806,2551.205393,0.000281023,93.1037376,198994.0206
日止外資總買,28,28,3.453867862,149,149,10.62077851,0.32471182,0.32471182,2358.773317,0.000260276,86.23030731,66045.65286
止外資總買進,28,28,3.453867862,152,152,10.62220866,0.331249642,0.331249642,2311.126263,0.000255139,84.52839335,64711.53538
額為億元總,31,28,3.51625599,168,157,10.72197859,0.366118025,0.342146011,2235.761522,0.000247014,81.8364063,69308.6072
前名股票,30,28,3.496157331,175,167,10.69394682,0.381372943,0.363938751,2098.572574,0.000232223,76.93602269,62957.17722
名依序為,54,28,3.856443627,373,272,11.02106645,0.812869186,0.592762516,1267.213506,0.000142578,47.23645511,68429.5293
名股票,30,28,3.496157331,373,280,10.97610175,0.812869186,0.610196708,1229.441776,0.000138504,45.88684211,36883.25327
超外資,32,28,3.535716488,311,285,10.70663962,0.677754201,0.621093078,1206.911767,0.000136074,45.08180979,38621.17655
口淨部位,104,28,4.258177999,966,302,12.11520089,2.105178643,0.658140735,1135.892717,0.000128414,42.54409202,118132.8426
多單口淨,58,28,3.900244697,567,326,11.28705342,1.235648334,0.71044331,1048.246769,0.000118961,39.41201162,60798.31259
台指期部位淨,28,28,3.453867862,340,340,10.55469508,0.740953146,0.740953146,1002.837548,0.000114062,37.78916409,28079.45133
指期部位淨多,28,28,3.453867862,340,340,10.55469508,0.740953146,0.740953146,1002.837548,0.000114062,37.78916409,28079.45133
期部位淨多單,28,28,3.453867862,340,340,10.55469508,0.740953146,0.740953146,1002.837548,0.000114062,37.78916409,28079.45133
面觀察台,28,28,3.453867862,442,432,10.51610135,0.963239089,0.94144635,777.7026549,8.97712E-05,29.74147173,21775.67434
到口,53,28,3.844986205,749,446,11.12321308,1.632276194,0.971956185,751.5926784,8.69533E-05,28.80788294,39834.41195
造紙股,28,28,3.453867862,572,499,10.6038406,1.246544704,1.087457705,666.0350371,7.77178E-05,25.74812783,18648.98104
億元加,28,28,3.453867862,606,586,10.41060438,1.320640018,1.277054539,559.1897544,6.61795E-05,21.92545357,15657.31312
中華電台,28,28,3.453867862,645,605,10.43236497,1.405631703,1.318460744,539.9512576,6.41011E-05,21.2368856,15118.63521
前三名,51,28,3.821408138,978,663,10.76877471,2.131329931,1.444858634,488.0584968,5.84935E-05,19.37905851,24890.98334
天買超,46,28,3.758160928,746,664,10.44887122,1.625738372,1.447037908,487.2434869,5.84054E-05,19.34987318,22413.2004
位多,42,28,3.702399396,980,721,10.62580168,2.135688479,1.571256523,444.5349765,5.3788E-05,17.82013286,18670.46901
台塑台,28,28,3.453867862,888,774,10.39018716,1.935195274,1.686758043,410.4837117,5.01049E-05,16.5998912,11493.54393
瀚宇博,33,28,3.554578105,1049,791,10.54266989,2.286058382,1.723805701,400.5314443,4.9028E-05,16.24312995,13217.53766
宇博,33,28,3.554578105,1064,803,10.53250539,2.318747491,1.749956988,393.7609683,4.82953E-05,16.00039326,12994.11195
人今,29,28,3.475377233,855,806,10.27772819,1.863279234,1.75649481,392.0999714,4.81156E-05,15.94083845,11370.89917
上漲點收點,34,28,3.572876603,1626,818,10.98037917,3.543499455,1.782646097,385.5782966,4.74097E-05,15.70698752,13109.66208
增億元,28,28,3.453867862,1149,833,10.55512823,2.503985777,1.815335207,377.6914962,4.6556E-05,15.42414861,10575.36189
外資買盤,36,28,3.607912092,939,843,10.30667485,2.046338246,1.837127946,372.5902028,4.60038E-05,15.24118124,13413.2473
資賣超億元投,28,28,3.453867862,922,922,10.13184785,2.009290589,2.009290589,336.1967549,4.2062E-05,13.93526658,9413.509138
超台股億,31,28,3.51625599,1242,1178,10.02683164,2.706658255,2.567184722,251.9600897,3.29212E-05,10.90688946,7810.762782
股賣,204,28,4.671143066,2143,1215,10.54885021,4.670184091,2.647817859,242.740692,3.19187E-05,10.57474551,49519.10117
資金行情,42,28,3.702399396,1763,1274,10.25493687,3.842059987,2.776395022,229.1569618,3.04405E-05,10.08502024,9624.592397
大法人合計賣,29,28,3.475377233,1299,1284,9.920628064,2.830876871,2.798187762,226.979529,3.02034E-05,10.00647647,6582.40634
法人合計賣超,29,28,3.475377233,1311,1296,9.913624104,2.857028159,2.824339049,224.4114086,2.99237E-05,9.913823912,6507.930849
漲幅最,29,28,3.475377233,1359,1305,9.938800912,2.961633308,2.843952515,222.5166285,2.97174E-05,9.845452712,6452.982225
金行情,42,28,3.702399396,1846,1332,10.22070148,4.022939726,2.902792912,216.9875092,2.9115E-05,9.645882725,9113.475387
股價強,29,28,3.475377233,1481,1341,9.979289925,3.227504731,2.922406377,215.1944736,2.89196E-05,9.581145257,6240.639734
瑞昱,43,28,3.716822513,2297,1369,10.39623118,5.005792281,2.983426048,209.7685554,2.83281E-05,9.385183192,9020.047883
多單增,32,28,3.535716488,2169,1369,10.33687057,4.726845214,2.983426048,209.7685554,2.83281E-05,9.385183192,6712.593773
跌點收在點,28,28,3.453867862,1470,1389,9.907893323,3.203532718,3.027011527,206.0283377,2.79202E-05,9.250047365,5768.793457
股第,95,28,4.202697059,1851,1412,10.11542037,4.033836096,3.077134828,201.8596009,2.74654E-05,9.099373789,19176.66209
股強,38,28,3.641052822,1827,1653,9.810319767,3.981533521,3.602339852,165.238663,2.34611E-05,7.772725825,6279.069193
在外資,30,28,3.496157331,1804,1660,9.7898432,3.93141022,3.61759477,164.3361744,2.33621E-05,7.739949271,4930.085231
台勝科,30,28,3.496157331,2709,1771,10.07137223,5.903653151,3.859494179,150.9949217,2.18979E-05,7.254836696,4529.84765
勝科,30,28,3.496157331,2770,1799,10.06307943,6.036588863,3.92051385,147.8943005,2.15571E-05,7.14192095,4436.829014
委賣,28,28,3.453867862,2161,2060,9.563800864,4.709411023,4.489304353,123.1266063,1.88258E-05,6.2370465,3447.544978
股早,29,28,3.475377233,2291,2078,9.603303299,4.992716637,4.528531284,121.6530944,1.86627E-05,6.18302011,3527.939737
高檔震盪,29,28,3.475377233,2637,2194,9.633549214,5.746745426,4.781327063,112.7525404,1.7676E-05,5.856114763,3269.823672
點大關,38,28,3.641052822,2873,2427,9.519240244,6.26105408,5.289097895,97.51853428,1.59791E-05,5.293908442,3705.704303
等都,31,28,3.51625599,2883,2689,9.32390537,6.28284682,5.860067672,83.64691859,1.44222E-05,4.778101818,2593.054476
漲幅達,32,28,3.535716488,5905,2712,9.957229066,12.86861272,5.910190973,82.56241889,1.42998E-05,4.737579568,2641.997404
前波,37,28,3.624706408,3461,2933,9.31858736,7.542467168,6.391810518,73.04876316,1.32224E-05,4.380605452,2702.804237
壓抑,38,28,3.641052822,3488,3026,9.263932613,7.601307564,6.594482996,69.4817408,1.2816E-05,4.245973493,2640.30615
度大,30,28,3.496157331,3544,3283,9.116978335,7.723346906,7.154556403,60.73507486,1.18127E-05,3.913589945,1822.052246
和大,30,28,3.496157331,4836,3370,9.334286154,10.53896886,7.344153237,58.09573843,1.15078E-05,3.812556614,1742.872153
全球股市,34,28,3.572876603,4319,3401,9.218009891,9.412284223,7.41171073,57.19025884,1.14029E-05,3.777805289,1944.4688
調節,36,28,3.607912092,4304,3516,9.148081735,9.379595114,7.662327235,53.98111054,1.10299E-05,3.654242261,1943.319979
拉升,33,28,3.554578105,4265,3615,9.084443158,9.294603429,7.878075357,51.3947675,1.07278E-05,3.554167577,1696.027328
元大關,34,28,3.572876603,4448,3699,9.073873212,9.693410564,8.061134369,49.31791785,1.04842E-05,3.473456553,1676.809207
三日,35,28,3.590644635,4828,3811,9.082697867,10.52153467,8.305213053,46.70375467,1.01761E-05,3.371376486,1634.631413
標普,31,28,3.51625599,7308,4078,9.288776161,15.92613408,8.887079199,41.1050395,9.50985E-06,3.150641439,1274.256224
向下,32,28,3.535716488,4932,4124,8.939771141,10.74817916,8.987325801,40.22128363,9.40377E-06,3.115498494,1287.081076
到萬,30,28,3.496157331,5435,4406,8.884090835,11.84435396,9.601881058,35.25254881,8.8019E-06,2.916095277,1057.576464
佈局,34,28,3.572876603,5978,4533,8.902734294,13.02769972,9.87864885,33.24172895,8.5553E-06,2.834395718,1130.218784
前大,44,28,3.730914035,5271,4544,8.795881142,11.48695303,9.902620864,33.07358083,8.53459E-06,2.827534285,1455.237557
上市櫃,41,28,3.687628701,7517,4795,8.969175574,16.38160234,10.44961863,29.47628017,8.08783E-06,2.679523627,1208.527487
標價,34,28,3.572876603,9432,5128,9.00541258,20.55491197,11.17531685,25.32992725,7.56263E-06,2.5055218,861.2175265
股市今,28,28,3.453867862,5390,5207,8.534072308,11.74628663,11.3474795,24.43771228,7.44789E-06,2.467508314,684.2559439
於市場,32,28,3.535716488,6380,5298,8.630002876,13.90376785,11.54579343,23.44931213,7.31996E-06,2.425125668,750.3779883
形成,35,28,3.590644635,7487,6007,8.48893726,16.31622412,13.09089866,16.97983526,6.456E-06,2.138890593,594.2942339
點台,29,28,3.475377233,7768,6831,8.243795156,16.9286001,14.8866204,11.55136087,5.67723E-06,1.880883588,334.9894652
普遍,34,28,3.572876603,7971,6928,8.232666639,17.37099272,15.09800998,11.02538326,5.59774E-06,1.854549046,374.8630309
主力,30,28,3.496157331,10669,7299,8.331409952,23.25067385,15.90652062,9.19448364,5.31322E-06,1.760284394,275.8345092
股息,30,28,3.496157331,15917,7350,8.603556089,34.68750358,16.01766359,8.963628501,5.27635E-06,1.748070175,268.908855
選舉,58,28,3.900244697,13996,7359,8.508436691,30.50111831,16.03727705,8.923381431,5.2699E-06,1.745932299,517.556123
前景,28,28,3.453867862,8834,7401,8.165784182,19.25170614,16.12880656,8.737486753,5.23999E-06,1.736024293,244.6496291
續第,30,28,3.496157331,12871,7807,8.317126385,28.04943511,17.01359179,7.094396464,4.96749E-06,1.645743024,212.8318939
反應,30,28,3.496157331,9775,8141,8.031830533,21.30240294,17.74146929,5.93172136,4.76369E-06,1.578223288,177.9516408
將持,33,28,3.554578105,9753,8532,7.928611351,21.25445891,18.59356541,4.758689892,4.54538E-06,1.505897303,157.0367664
於台,38,28,3.641052822,9689,9031,7.800981201,21.11498538,19.68102311,3.516350551,4.29423E-06,1.422690266,133.6213209
傳統,31,28,3.51625599,12405,9669,7.817875462,27.03389344,21.0713999,2.27823019,4.01088E-06,1.328815368,70.62513589
啟動,34,28,3.572876603,12587,9794,7.799133943,27.43052131,21.34380914,2.075771782,3.95969E-06,1.311855809,70.5762406
吸引,31,28,3.51625599,13644,10864,7.62146335,29.73401388,23.67563228,0.789848228,3.56969E-06,1.18265057,24.48529508
不同,32,28,3.535716488,16388,12339,7.451272899,35.71394162,26.89006136,0.045814837,3.14297E-06,1.04127691,1.466074782
月的,30,28,3.496157331,23750,15111,7.208400237,51.75775649,32.93100877,-0.738357203,2.56642E-06,0.850262444,-22.15071609
元的,33,28,3.554578105,21782,16435,6.963311829,47.46894535,35.81636749,-1.705801149,2.35967E-06,0.781765488,-56.2914379
聯電買超,29,27,3.514269005,54,52,10.39463252,0.117680794,0.113322246,6379.09561,0.000719156,238.2586032,184993.7727
第名元,73,27,4.086458317,239,80,12.22012258,0.520846476,0.174341917,4127.612829,0.000467452,154.8680921,301315.7365
中市場賣超第,29,27,3.514269005,89,85,10.59068864,0.193955382,0.185238286,3881.656755,0.000439954,145.7582043,112568.0459
市場賣超第名,29,27,3.514269005,89,85,10.59068864,0.193955382,0.185238286,3881.656755,0.000439954,145.7582043,112568.0459
市場買超第名,30,27,3.535281646,90,86,10.59310689,0.196134656,0.18741756,3835.897638,0.000434839,144.0633415,115076.9291
買超張外資集,28,27,3.49251893,87,86,10.54031331,0.189596834,0.18741756,3835.897638,0.000434839,144.0633415,107405.1339
超張外資集中,29,27,3.514269005,92,89,10.58319838,0.200493204,0.193955382,3704.790348,0.000420181,139.2072738,107438.9201
張外資集中市,31,27,3.555605222,99,90,10.68238376,0.215748122,0.196134656,3663.030345,0.000415512,137.6605263,113553.9407
超億元買,45,27,3.786594413,144,91,11.2475099,0.31381545,0.19831393,3622.188192,0.000410946,136.1477733,162998.4687
資集中市場賣,27,27,3.469977771,92,92,10.54052629,0.200493204,0.200493204,3582.23396,0.00040648,134.6679062,96720.31692
第名台,51,27,3.864172224,199,121,11.33960951,0.433675518,0.263692149,2710.851121,0.000309059,102.392127,138253.4072
在集中市場買,49,27,3.839376376,187,122,11.23506414,0.40752423,0.265871423,2688.192748,0.000306526,101.5528473,131721.4447
前名個股為,77,27,4.119522879,365,129,12.14612078,0.795434995,0.281126341,2539.421273,0.000289892,96.04222766,195535.438
在集中市場總,27,27,3.469977771,144,144,10.61798161,0.31381545,0.31381545,2269.335197,0.000259695,86.03782895,61272.05032
集中市場總買,27,27,3.469977771,144,144,10.61798161,0.31381545,0.31381545,2269.335197,0.000259695,86.03782895,61272.05032
中市場總買進,27,27,3.469977771,144,144,10.61798161,0.31381545,0.31381545,2269.335197,0.000259695,86.03782895,61272.05032
市場總買進金,27,27,3.469977771,145,145,10.6185842,0.315994724,0.315994724,2253.316539,0.000257904,85.44446461,60839.54656
場總買進金額,27,27,3.469977771,145,145,10.6185842,0.315994724,0.315994724,2253.316539,0.000257904,85.44446461,60839.54656
額為億元總賣,30,27,3.535281646,157,146,10.7250318,0.342146011,0.318173998,2237.517345,0.000256138,84.85922855,67125.52035
為億元總賣出,30,27,3.535281646,157,146,10.7250318,0.342146011,0.318173998,2237.517345,0.000256138,84.85922855,67125.52035
買進金額為億,30,27,3.535281646,158,147,10.72480304,0.344325285,0.320353272,2221.933135,0.000254395,84.28195489,66657.99406
進金額為億元,30,27,3.535281646,158,147,10.72480304,0.344325285,0.320353272,2221.933135,0.000254395,84.28195489,66657.99406
群創買,30,27,3.535281646,157,149,10.6968011,0.342146011,0.32471182,2191.392356,0.000250981,83.15065348,65741.77067
金額為億元總,30,27,3.535281646,166,155,10.72261754,0.361759477,0.337787463,2104.499587,0.000241265,79.93191851,63134.98761
友達買,27,27,3.469977771,176,171,10.6687442,0.383552217,0.372655847,1902.601188,0.000218691,72.45290859,51370.23207
張聯,29,27,3.514269005,197,174,10.80478221,0.42931697,0.379193669,1868.879647,0.00021492,71.20372051,54197.50977
收點中央社台,27,27,3.469977771,177,177,10.62818735,0.385731491,0.385731491,1836.301432,0.000211278,69.99687779,49580.13866
北年月日電加,27,27,3.469977771,194,194,10.62756803,0.422779148,0.422779148,1670.72731,0.000192764,63.86313077,45109.63736
口合計三大法,27,27,3.469977771,224,224,10.62021034,0.488157367,0.488157367,1439.859046,0.000166947,55.31003289,38876.19423
碼多單口淨部,57,27,3.93311138,490,255,11.49010888,1.067844239,0.555714859,1258.379554,0.000146651,48.58606811,71727.63457
多單口淨部位,57,27,3.93311138,500,259,11.49242462,1.089636979,0.564431955,1238.128443,0.000144387,47.83570413,70573.32127
張法人,27,27,3.469977771,313,310,10.58752727,0.682112749,0.675574927,1025.756475,0.000120633,39.96595925,27695.42482
化方面融資增,27,27,3.469977771,320,320,10.56829144,0.697367666,0.697367666,992.0569894,0.000116863,38.71702303,26785.53871
方面融資增億,27,27,3.469977771,320,320,10.56829144,0.697367666,0.697367666,992.0569894,0.000116863,38.71702303,26785.53871
面融資增億元,27,27,3.469977771,320,320,10.56829144,0.697367666,0.697367666,992.0569894,0.000116863,38.71702303,26785.53871
融資增億元融,27,27,3.469977771,320,320,10.56829144,0.697367666,0.697367666,992.0569894,0.000116863,38.71702303,26785.53871
資增億元融資,27,27,3.469977771,320,320,10.56829144,0.697367666,0.697367666,992.0569894,0.000116863,38.71702303,26785.53871
增億元融資餘,27,27,3.469977771,320,320,10.56829144,0.697367666,0.697367666,992.0569894,0.000116863,38.71702303,26785.53871
量能為億元三,27,27,3.469977771,373,373,10.53124255,0.812869186,0.812869186,843.6361371,0.000100258,33.21567659,22778.1757
能為億元三大,27,27,3.469977771,373,373,10.53124255,0.812869186,0.812869186,843.6361371,0.000100258,33.21567659,22778.1757
術面觀察台股,27,27,3.469977771,388,387,10.52430073,0.845558296,0.843379022,811.223428,9.66308E-05,32.01407589,21903.03256
張成交,27,27,3.469977771,558,397,10.94554776,1.216034868,0.865171761,789.4724235,9.41968E-05,31.20767599,21315.75543
