,post_time,title,content
88946,2018/4/25 08:30:00,聯電ADR24日下跌0.03美元跌幅1.16%折台股15.16元,(中央社台北2018年 4月25日電)聯電在NYSE掛牌 ADR以2.56美元作收，下跌0.03美元，跌幅 1.16%。<BR>由於每單位聯電 ADR相當於台股 5股聯電普通股，以 4月24日新台幣匯市收盤價29.616元計算，相當台股聯電每股為 15.16元。<BR>最近10個交易日行情如下：
89336,2018/4/27 15:12:00,【Y晚報】市場趨於觀望量能縮減 指數以10553點作收,"（開盤日15:30出刊）在公債殖利率回落、企業財報繳出亮眼成績的背景下，昨(26)日美股四大指數開高走高。類股表現方面，以資訊科技類股表現突出，臉書(FB)盈餘數據優於市場預估值，股價向上勁揚達9.06%，並站上200MA大關，似乎已逐漸走出個資外洩醜聞的陰霾。而在道瓊成分股當中，VISA、家得寶漲勢領先，漲幅皆達4%以上，華德迪士尼表現則相對疲弱，跌幅為1.3%。整體而言，在科技類股帶動之下，昨(27)日美股全面向上反彈，漲幅介在0.99%~2.09%，其中以費城半導體漲勢最為強勁，此外，下周美國官員將出訪大陸，中美貿易談判有望有進一步發展、可持續觀注。<BR> 台股加權指數今(27)日早盤開高後雖出現震盪、盤中一度回吐漲幅，但在下午1點後買盤再度浮現，將指數向上拉升。電子權值股當中，聯發科(2454)昨(26)日雖出現明顯修正，但今(27)日即迅速反彈、大漲4.95%順利收復月線。此外鴻海(2317)則向上反彈1.12%，近日皆守穩80元整數大關不破。族群表現方面，被動元件族群漲勢再起，華新科(2492)開高走高攻上漲停，於高檔維持強勢姿態。整體而言，今(27)日電子類股表現回神，終場加權指數上漲64點，漲幅為0.62%，以10,553點作收，成交量為1145億元。<BR> 被動元件龍頭國巨(2327)今(27)日因有重大消息公告，進行停牌交易。市場推論，國巨(2327)可能宣告併購案，在其它台系被動元件廠皆未宣布今日停牌下，併購對象可能為海外同業，法人預測美系被動元件廠機率較高。公司以電阻市佔率34%拿下世界第一，近幾年獲利三級跳，持續擴大營運規模，自今(2018)年起，國巨集團併購動作頻繁，如奇力新(2456)併購美磊(3068)、凱美(5317)併購佳邦(6284)，接著就是今日的國巨(2327)併購案，若併購對象非海外同業，市場推論台廠中的晶片電阻廠大毅(2478)最有可能為本次併購對象。<BR> 近期金控公司陸續公告股利金額，國泰金(2882)昨(26)日經董事會決議，今(2018)年將配發現金股利2.5元，股息總金額達314億元、寫下本身與金控史上新高紀錄，若以今(27)日收盤價53.5元計算，殖利率達4.6%，而公股行庫背景的兆豐金(2886)，去(2017)年每股稅後EPS達1.96元，將發放現金股息1.5元，殖利率具5%以上水準。現階段在大盤波動加劇下，不少金融類股Q1獲利持穩、加上殖利率保護，可望持續扮演資金避風港的角色、獲得法人買盤進駐。<BR> 延續昨(26)日結論，近日指數波動劇烈，籌碼面上外資近期以賣超居多，另美元指數向上彈升、台幣趨貶，似乎有資金外流的跡象，若持續下去，資金面的負面效應將不利台股向上彈升。族群方面，電子指數目前仍處所有均線之下，套牢賣壓恐較難在短時間內化解。整體而言，現階段加權指數在年線(240MA)下震盪整理，且今(27)日量能明顯縮至不到1200億元，市場觀望氣氛濃厚，建議降低持股水位、欲搶短線反彈需特別留意風險。<BR> 目前在選股上，需審視標的是否為產業趨勢正確，具有基本面、實質營收支撐的個股。值得觀察的族群有:受惠升息題材之金融族群，在傳產方面，則可留意生技、塑化等族群。另外，亦可留意下檔具保護的高殖利率、低本益比等防禦型個股。<BR> 1.熱門股：友達(2409)、旺宏(2337)、群創(3481)、聯電(2303)、佳世達(2352)<BR> 2.強勢股：華新科(2492)、撼訊(6150)、全新(2455)、大毅(2478)、映泰(2399)<BR> 3.弱勢股：台蠟(1742)、工信(5521)、台郡(6269)、寶齡富錦(1760)、潤泰材(8463)<BR> 三大法人合計：-23.44億元<BR> 外資：-7.60億元<BR> 投信：-0.54億元<BR> 1.美律Q1意外轉虧 每股虧0.36元 創22季新低<BR> 2.產品價格有撐 中石化Q2營運可望大幅優於去年同期<BR> 3.〈昇達科營運展望〉受中興與華為事件影響有限 Q2營收看增<BR> 4.國巨停牌傳再啟併購 大毅獲點名股價強攻漲停<BR> 5.富邦金決議配發股息2.3元，財務長陳彥松26日請辭<BR> 6.財報利多激勵 康普股價強漲衝高<BR> 7.台積電擬斥4000億元擴大竹科投資規模 強化先進製程研發<BR> 8.鴻海威州面板已動土 預計4/30正式動工<BR> 以上內容由Yahoo!奇摩股市 與 CMoney理財寶 聯合提供"
89528,2018/4/30 15:18:00,【Y晚報】台股反彈百點收復年線 4月大跌261點,"（開盤日15:30出刊）美國最新經濟數據出爐，Q1國內生產毛額(GDP)成長率表現無太大亮點，上周五(4/27)美股仍維持整理格局。國際重大事件方面，南北兩韓領袖高峰會議已正式落幕，兩韓領袖文在寅和金正恩握手言談，但也使美國軍工國防類股走勢疲弱。在道瓊成份股當中，威瑞森電信、Nike漲勢領先，分別上漲3.64%、2.22%，而石油巨擘艾克森美孚因財報成績不如市場預期，股價下挫3.8%、表現最為弱勢。整體而言，上周五(4/27)四大指數漲跌互見，震幅介在-0.80%~+0.11%之間，另本周三蘋果將公布財報，可持續留意。<BR> 台股加權指數今(30)日早盤開出後雖一度回檔到平盤之下，但隨後買盤浮現、指數向上墊高，終場順利站上年線(240MA)大關。電子權值股當中，台積電(2330)上漲1.57%、順利收復5日均線，而鴻海(2317)亦是向上彈升1.72%。族群表現方面，今光電類股漲勢領先，大立光(3008)、玉晶光(3406)皆大漲超過6%，另外，航運族群亦是表現突出，台船(2208)強攻漲停，而長榮(2603)、華航(2610)分別上漲5.59%及3.83%。整體而言，今(30)日電子、傳產類股表現穩健，終場加權指數上漲104點，漲幅為0.99%，以10,657點作收，成交量為1182億元。<BR> 今(30)日航運族群表現強勁，航運業指數收盤漲幅達2.45%。其中，長榮海運(2603)去(2017)年整年獲利達70億元，創下自2010年來的新高，EPS達1.97元。展望今(2018)年Q2，主要航線裝載率明顯提升及中國出口需求回溫，皆進一步帶動海運的報價，另外，因目前為美國線合約價的訂約關鍵期，上週SOFI貨櫃運價指數平均漲幅在10%以上，市場樂觀看待Q2營運，惟需注意國際油價的上漲態勢，可能影響公司獲利，今(30)日長榮海運(2603)股價上漲達5.59%，以跳空方式站上月線。<BR> 在伺服器換機需求不退之下，英特爾及超微也將在今(2018)年推出升級版的伺服器平台，而由於新一代版本對MOSFET(金氧半場效電晶體)用量大幅提升，記憶體亦升級至DDR4記憶體，使得MOSFET及伺服器DDR4於市場上供不應求，將有利價格維持上揚格局。在台廠供應鏈部分，杰力(5299)第1季營收達3.3億元，年增率高達71.3%，寫下新高紀錄，而大中(6435) Q1營收亦是較去年同期成長超過4成，展望後勢，在伺服器及PC市場成長力道強勁下，MOSFET廠營運動能將可延續到下半年。<BR> 延續上周五(27)日結論，近 2 日台幣貶值力道已趨緩，短線上資金面負面影響減輕，另在族群方面，電子指數今(30)日大漲1.09%，以長紅K棒的方式順利站回 5 日均線，短線上出現止穩跡象。整體而言，現階段加權指數已順利收復年線(240MA)，有利市場信心回穩，但今(30)日量能仍不到1200億元，若大盤要在本周一舉突破上檔套牢賣壓，仍需補量較有機會，目前仍建議降低持股水位，並觀察外資是否有出現連續性的買超回補動作。<BR> 目前在選股上，需審視標的是否為產業趨勢正確，具有基本面、實質營收支撐的個股。值得觀察的族群有:受惠升息題材之金融族群，在傳產方面，則可留意生技、塑化等族群。另外，亦可留意下檔具保護的高殖利率、低本益比等防禦型個股。<BR> 1.熱門股:聯電(2303)、新光金(2888)、友達(2409)、旺宏(2337)、開發金(2883)<BR> 2.強勢股:宏達電(2498)、台船(2208)、中和(1439)、威盛(2388)、君耀-KY(6422)<BR> 3.弱勢股:敬鵬(2355)、為升(2231)、撼訊(6150)、台蠟(1742)、佳邦(6284) <BR> 三大法人合計：-29.61億元<BR> 外資：-0.05億元<BR> 投信：7.62億元<BR> 1.國君配市場按讚 君耀-KY亮燈漲停 國巨站上600元<BR> 2.股利政策+併購題材加持 3檔金控股高居外資近十日買超前三名<BR> 3.台積電南京廠20個月實現16奈米量產 供應鏈已快速集結<BR> 4.宏達電首季業外挹注營運看俏 股價強勁反彈<BR> 5.中國自動化需求趨弱 亞德客-KY下半年營收動能有壓<BR> 6.設備廠志聖自結首季純益年增1.18倍 EPS 0.6元<BR> 7.敬鵬大火吞噬信心 股價開盤跳空跌停<BR> 8.富喬Q1轉虧為盈 爆大量直攻漲停<BR> 以上內容由Yahoo!奇摩股市 與 CMoney理財寶 聯合提供"
89682,2018/5/2 10:32:00,《台北股市》盤中焦點股：聯電、元晶、大立光、敬鵬、合一、如興,1.華邦電 (2344) ：訂單已滿到H2，今年營運可望逐季成長到年底，獲外資擴大買超，帶動早盤股價逆漲逾2%。<BR> 2.台航 (2617) ：BDI短線急飆，吸引外資偏多操作，激勵早盤量增價漲逾5%。<BR> 3.台船 (2208) ：離岸風電藏商機3千億，吸引外資連日買超，早盤股價震盪漲逾3%。<BR> 3.聯電 (2303) ：半導體銷售連20個月上揚、Q1買氣飆20%，外資上周五再轉買超1.9萬餘張，早盤股價一度衝上16.85元波段新高。<BR> 4.致茂 (2360) ：首季稅後純益年增50%，為歷年同期新高，每股純益1.06元，股價正面表態，開盤走揚逾3.5%。<BR> 5.味全 (1201) ：迎接鮮乳銷售旺季，加上外資轉向買超，股價逆勢走高逾1%，拚回24元。<BR> 6.興富發 (2542) ：北市大直企業總部5戶店面出售，處分利益將達3.9億元，早盤上漲1.5%。<BR> 7.元晶 (6443) ：屏東模組廠本月開始量產，早盤股價漲停。<BR> 8.橘子 (6180) ：市場看好Q1獲利，近期股價跌深後緩步爬升，早盤漲逾1.5%。<BR> 9.大立光 (3008) ：Q1匯兌損失1.6億元，隨著新台幣走貶，若延續到第2季底，可望有回沖利益，且蘋果財報優於預期，股價漲6%。<BR> 10.華新科 (2492) ：今開法說會，股價漲8.5%。<BR> 11.禾伸堂 (3026) ：Q1每股稅後純益3.1元，被動元件在高階利基型產品出貨持續暢旺，今年營運可望逐季成長，股價漲3.42%。<BR> 12.敬鵬 (2355) ：平鎮廠部分復工，產能影響不大，股價漲3.07%。.<BR> 13.台燿 (6274) ：短線跌多且深，惟自營商持續買超力挺，早盤股價強彈近6%，企圖挑戰月線、季線。<BR> 14.上緯投控 (3708) ：離岸風電開發商遴選結果，意外掉出第2波名單外，開盤跳空跌停鎖死，委賣高掛萬張。<BR> 15.合一 (4743) ：買盤點火，今日開盤直攻漲停，站上逾1年新高。<BR> 16.美律 (2439) ：首季吞下每股0.36元的虧損，看好第二季營運將出現回溫，今日持續上演利空出盡，反彈3%。<BR> 17.中裕 (4147) ：愛滋病新藥Trogarzo即日起在美國銷售，周五法說前吸引外資及投信卡位，早盤續揚2.5%，續創歷史新高價。<BR> 18.新光鋼 (2031) ：離岸風電遴選出爐，相關題材利多鈍化，上周五外資反手賣超，早盤股價大舉回調近9%。<BR> 19.如興 (4414) ：拆掉兩大財報地雷，外資連兩日回補買超，早盤放量續漲逾7%。
89903,2018/5/4 07:55:00,聯電ADR3日下跌0.02美元跌幅0.74%折台股15.94元,(中央社台北2018年 5月 4日電)聯電在NYSE掛牌 ADR以2.68美元作收，下跌0.02美元，跌幅 0.74%。<BR>由於每單位聯電 ADR相當於台股 5股聯電普通股，以 5月 3日新台幣匯市收盤價29.742元計算，相當台股聯電每股為 15.94元。<BR>最近10個交易日行情如下：
90121,2018/5/7 08:53:00,統一證券：台股短期欲振乏力，反彈空間有限,"：<BR> 上周五台股以上漲2點至10516點開出後，市場觀望晚間非農就業指數及美中貿易談判的不確定性，外資持續賣出電子權值類股，但是政府基金逢低承接，包括台積電、聯發科、統一、日月光控股表現較為強勢，全場指數呈現狹幅區間震盪。觀察盤面變化，電子上漲0.64%，傳產、金融分別下跌0.37%與0.55%。在次族群部份，表現強勢者為電器電纜、半導體、電子零組件類，分別上漲2.86%、1.24%與1.1%；紡織、電機機械及汽車則分別下跌2.35%、1.27%與0.94%表現弱勢。終場指數上漲15點，收在10529點，周線連三黑；成交量能為1194億元。<BR> ：<BR> 三大法人合計賣超36.63億元。其中外資賣超32.65億元，投信賣超1.14億元，自營商賣超2.61億元。外資買超前五大為玉山金、日月光投控、大聯大、群創、華新；賣超前五大為中環、元大金、兆豐金、中信金、聯電。投信買超前五大為台塑、第一金、開發金、中信金、嘉聯益；賣超前五大為中環、柏承、敦南、上銀、直得。資券變化方面，融資增3.27億元，融資餘額為1748.61億元，融券減0.52萬張，融券餘額為33.16萬張。外資台指期部位，淨多單減少298口，淨多單部位25,264口。借券賣出金額為25.7億元。類股成交比重：電子71.29%、傳產23.59%、金融5.12%。<BR> ：<BR> 美元的持續強勢，使得亞洲新興市場轉弱，若美中貿易會議難以協商出結果，台股技術面的弱勢將不易化解，短期上檔壓力仍然沉重。對台股行情觀察，分析如下：第一、國際股市部分。美國4月非農就業人口僅新增16.4萬人，遠不如預期的19.2萬人，且勞動力及薪資增速也不如預期；ISM並公布今年4月ISM非製造業指數為56.8，低於先前預期的58及3月的58.8，已經呈現連續三個月下滑，且就業指數創下一年來新低；市場對美國經濟復甦進展恐產生疑慮，使美股短期震盪加劇。第二、中國最大鋁質電解電容廠艾華，於近日宣布調漲售價8%，主要是反應鋁箔/導針/鋁殼等上游材料成本持續上漲；日廠於3Q17已針對高壓鋁質電解電容率先喊漲，台廠因主要供應低壓鋁質電解電容產品，缺貨程度並不大，但在代理通路商的部分，將受惠於日廠漲價效應而反應於旗下經銷商客戶，漲幅大於原廠下，將有利於毛利率成長，故研究部看好如日電貿等代理通路商的後續營運發展。第三、技術面觀察。上周五台股在市場觀望國際因素下，盤勢反彈無力，仍落於各期均線下方，短中期均線維持下彎，且外資於期現貨依舊站於賣方，技術面及籌碼面仍顯弱勢，不利台股後勢表現。第四、上周五盤面觀察。MLCC缺貨題材延續發酵，禾伸堂、凱美連袂漲停，蜜望實、奇力新、美磊、國巨也均股價表現強勢；江興緞4月營收2.71億元創新高，帶動股價強漲6.2%；離岸風電族群資金持續流出，上緯投控、世紀鋼再度雙雙跌停鎖死。<BR> ：<BR> 由於美中貿易談判並未緩解雙方衝突，加上外資期貨及現貨持續偏空操作，且技術面上，台股受制於各期均線的反壓，上檔套牢賣壓沉重，短期指數欲振乏力，反彈空間有限，建議操作上選股不選市。選股上以半導體矽晶圓、被動元件、水泥、塑膠、生技及高殖利率股等業績題材股為主。"
90188,2018/5/7 15:11:00,《集中市場》三大法人賣超12.22億元，台股有望築底,蘋果股價上周五大漲帶動美國科技股勁揚，讓台股鬆一口氣，今日在大立光 (3008) 漲停領軍蘋概股玉晶光 (3406) 及台郡 (6269) 等強彈，加上被動元件族群國巨 (2327) 、禾伸堂 (3026) 、日電貿 (3090) 、華新科 (2492) 等受惠漲價題材同步攻頂，以及近期連番重挫的上銀 (2049) 及直得 (1597) 跌深反彈令多頭士氣大振，在傳產及電子股同步轉強下，推升台股開高走高，一度大漲百點攻抵10632.62點，惟尾盤遭大單調節使指數小幅壓回，終場加權指數上漲75.54點為10604.91點，一舉站回10600點、5日線及年線，成交值為1250.08億元。今日外資(不含外資自營商)賣超24.9681億元，投信買超5.3153億元，自營商買超7.4251億元，三大法人賣超12.22億元。<BR> 上周五蘋果股價大漲，概念股漲聲響起，股王大立光 (3008) 4月營收優於預期、5月會更好，今日強勢亮燈漲停重登4000元大關，激勵台積電 (2330) 、鴻海 (2317) 、可成 (2474) 、玉晶光 (3406) 、台郡 (6269) 及嘉聯益 (6153) 全面走高；被動元件族群持續受惠漲價題材，使相關族群業績表現亮眼，國巨 (2327) 、禾伸堂 (3026) 、日電貿 (3090) 、華新科 (2492) 、大毅 (2478) 聯袂漲停；近期股價重挫的上銀 (2049) 及直得 (1597) 亦跌深反彈強攻漲停板，令多頭士氣大振。電子股以聯發科 (2454) 、日月光投控 (3711) 、聯電 (2303) 及面板股表現相對弱勢，金融及傳產股以權值股國泰金 (2882) 、富邦金 (2881) 、台泥 (1101) 、台化 (1326) 與台玻(1801)等表現相對穩健。<BR> 5日RSI為49.54，10日RSI為43.33，9日K值為31.81，9日D值為23.80，20日乖離率為-1.3。受到美股上周五大漲與蘋果股價勁彈激勵，台股今日在股王大立光漲停收復4000元，以及鴻海、台塑四寶、國泰金與富邦金等集團股助攻下，指數開高趨堅，連續收復五日線、10600點與年線等關卡。分析師表示，由技術面觀察，半年線、季線與月線等持續向下修正，但年線穩步向上攀升，加上短線指標五日線也止跌翻揚，顯示未來短中期均線可望在10600點至10700點糾結，短線為上有壓下有撐格局。目前中美貿易戰、台積電法說利空等逐漸消化，且外資賣壓亦減弱許多，研判台股後續有望落底。操作上可留意第一季財報及4月營收較佳，具有業績撐腰及想像題材的族群。(編輯整理：龍彩霖)
90194,2018/5/7 15:23:00,【Y晚報】外資連11賣超！大立光強勢亮燈 指數大漲75點,"（開盤日15:30出刊）上周五（5/4）美股受到美中貿易談判與：4 月非農就業人數由 13.5 萬人升至 16.4 萬人，不如預期 19.3 萬人，道瓊開盤一度下跌超過150點，不過隨後在科技股FAANG強勢上揚的帶領下，整體股市一路走高，其中蘋果股價受到巴菲特大舉增持的消息激勵，股價大漲+3.92%並創下收盤歷史新高183.8美元，美股四大指數漲幅介於+1.28%~+2.31%。<BR> 今(5/7)台股加權指數早盤向上開高，雖一度震盪回檔，但於上午10點後多方氣勢再現，終場順利站回年線(240MA)大關。在電子權值股當中，台股三王全面收紅，其中大立光(3008)表現強勢，亮燈漲停站上4000元整數大關。族群表現方面，被動元件（MLCC）族群缺貨題材延續發酵，國巨(2327)、華新科(2492)、禾伸堂(3026)齊心漲停，再次向市場宣告主流地位不變，此外，工具機指標股上銀(2049)回檔至季線後也強力反彈，強勢漲停以433元作收，而亞德客-KY(1590)亦有2.04%的漲幅。整體而言，終場加權指數成功向上彈升，終場上漲75點，漲幅為+0.72%，以10,604點作收，成交量為1250億元。<BR> 銅箔基板（CCL）廠聯茂（6213）受惠布局基地台、伺服器、存儲等3S產品應用效益擴大，公告4月營收19.44億，與去年同期比較成長11.35%，4月營收下滑受到連續假期影響、部分客戶受中國五一假期影響營收認列，法人預估第 2 季獲利有望季增+9%，Q2 EPS上1.3元，下半年受惠車用雷達板與非蘋用料需求成長，今日股價小跌-1.37%，失守半年線。<BR> 華新(1605) 認列華邦電、華新科兩轉投資事業獲利 6 億元，公告Q1稅後淨利 38.78億元，EPS攀升至1.17元創近14年同期新高，展望第二季反映國際鎳價上漲，5月調漲不?鋼盤價，有望帶動營運增溫，外資自3月以來持續站在買方，今日股價再創波段新高21.25元，大漲+3.18%。<BR> 本周重量級公司台塑四寶業績說明會下周一（7）日登場，公布第2季展望，主要因為油價上漲，第二季獲利年增率有望成長動能強勁，且目前台塑四寶具備5%以上高殖利率水準，而苯酚上週報價上漲至1350美元，漲幅達+1.5%，外資從今年以來持續買超台化（1326）為台塑四寶之中買盤最為集中，且殖利率達+6.42%，今日股價收漲+1.38%。<BR> 今日台指期的淨多單部位 則繼續減少-2,164 口至2.5萬口，再創下波段新低，顯示心態持續偏保守。所幸蘋果股價強勢創高，帶動外資強勢回補大立光（3008）將有助外資短線賣壓趨緩。不過，目前美股中期整理格局並未結束，加上美元指數處於盤堅趨勢當中，除非指數迅速強彈至月線於年線打出雙底，否則資金面、籌碼面仍未擺脫破底疑慮，台股目前仍靜待Q1財報利空消化結束，留意本波賣超趨延續至5月中旬看法。<BR> 1.熱門股:嘉聯益(6153)、中環(2323)、華新(1605)、聯電(2303)、友達(2409)<BR> 2.強勢股:信昌電(6173)、大毅(2478)、國巨(2327)、禾伸堂(3026)、直得(1597)<BR> 3.弱勢股:晶電(2448)、上緯投控(3708)、?邦(6147)、聯詠(3034)、穩懋(3105)<BR> 三大法人合計：-12.23 億元<BR> 外資：-26.77 億元<BR> 投信：+5.32億元<BR> 1.達方Q1稅後盈餘1.4億元，EPS 0.5元，盤中奔漲停<BR> 2.台股520行情 投顧：留意兩大變數<BR> 3.曜越首季財報靚股價強登漲停 Q2不看淡<BR> 4.《金融》台幣貶由外資決定，謝金河憂金融市場穩定性<BR> 5.今年EPS拚13元起跳？金可-KY：法人推估<BR> 6.Adidas第一季財報優於預期，服飾業務營收日增，儒鴻(1476)有望受惠<BR> 7.首季EPS可望達7.5~8元？精華：法人推測<BR> 8.大立光(3008)4月營收優於預期，5月可望續增，盤中攻頂登上4000元<BR> 9.第二季單季營收有機會改寫新高紀錄？鈦昇：法人預估<BR> 10.飛捷第1季每股賺1.16元 第2季看旺<BR> 11.Q1報價調漲＋擺脫轉投資包袱，強茂(2481)股價站上所有均線<BR> 以上內容由Yahoo!奇摩股市 與 CMoney理財寶 聯合提供"
90213,2018/5/8 06:52:00,聯電ADR7日下跌0.05美元跌幅1.86%折台股15.71元,(中央社台北2018年 5月 8日電)聯電在NYSE掛牌 ADR以2.64美元作收，下跌0.05美元，跌幅 1.86%。<BR>由於每單位聯電 ADR相當於台股 5股聯電普通股，以 5月 7日新台幣匯市收盤價29.763元計算，相當台股聯電每股為 15.71元。<BR>最近10個交易日行情如下：
91134,2018/5/16 05:52:00,聯電ADR15日下跌0.02美元跌幅0.73%折台股16.30元,(中央社台北2018年 5月16日電)聯電在NYSE掛牌 ADR以2.73美元作收，下跌0.02美元，跌幅 0.73%。<BR>由於每單位聯電 ADR相當於台股 5股聯電普通股，以 5月15日新台幣匯市收盤價29.848元計算，相當台股聯電每股為 16.30元。<BR>最近10個交易日行情如下：
91190,2018/5/16 08:46:00,統一證券：台股將陷入區間震盪整理,"：<BR>受到美國道瓊連八紅，四大指數持續走高激勵，昨日台股以上漲13點至10965點開出，盤面焦點持續聚焦被動元件，國巨、華新科、堡達及蜜望實漲停；而風電族群，在沉寂多日後跌深反彈，上緯漲停，永冠、新光鋼與世紀鋼走強。但權值股台積電、鴻海、大立光、金融族群與塑紡族群走弱下，指數隨即翻黑走跌，台股終場以黑K做收。觀察盤面變化，三大類股均呈下跌，其中電子、傳產及金融分別下跌0.69、0.73及0.66%。在次族群部份，以電子零組件、生技醫療及電子通路等走勢最強，分別上揚2.51%、0.9%及0.57%；而電器電纜、其他電子類及油電燃氣類最弱，分別下跌4.05%、2.9%及2.27%。終場指數下跌77.66點，收在10874點，成交量能為1528億元。<BR>：<BR>三大法人合計賣超20.68億元。其中外資賣超7.88億元，投信賣超1.62億元，自營商賣超9.93億元。外資買超前五大為中環、聯電、燿華、鴻海、大聯大；賣超前五大為緯創、亞太電、台積電、中信金、華航。投信買超前五大為嘉聯益、燿華、柏承、日電貿、聯強；賣超前五大為華通、欣銓、台積電、國巨、旺宏。資券變化方面，融資增8.43億元，融資餘額為1754.42億元，融券減0.11萬張，融券餘額為37.98萬張。外資台指期部位，多單減1670口，淨多單部位38,436口。借券賣出金額為35.70億元。類股成交比重：電子71.92%、傳產23.55%、金融4.52%。<BR>：<BR>台股進入520行情前夕，技術線型呈現多方格局，但今日凌晨美債殖利率再度攀升壓抑美股走勢、北韓取消兩韓會議並不排除也取消川金會，國際情勢又生變化，對台股後市行情分析如下：第一、國際股市部份。美國4月零售銷售上升0.3%，經濟數據強勁推升美債殖利率再度攀升至3%以上，使美股中止連8紅，今日凌晨四大指數全面收黑。亞股方面，北韓宣布由於美國與南韓軍事演習挑釁，因此決定取消今日舉行的兩韓高層會談，並且不排除取消6月將舉行的川金會，地緣政治風險再起，短期恐對台股造成壓力。第二、MSCI公告。昨(5/15)MSCI公告半年度調整，受中國A股納入MSCI指數，台股在全球新興市場指數與亞洲除日本指數權重各調降0.21及0.25個百分點。個股方面，全球標準指數中，新增華新科，但刪除亞太電信；而全球小型指數，台股新增10檔，遭刪除15檔。由於權重調整將於5/31生效，在台股權重遭調降之下，五月底前被動式資金將對台股進行部位調整，資金面在五月底對台股偏向負面影響。第三、技術面觀察。目前台股各期均線全數翻揚，呈現多頭排列，且KD指標落於80，高檔震盪，目前台股在季線與半年線糾結的10750-10800有強勁支撐。第四、被動元件族群持續強勢。在華新科、信昌電遭分盤交易後，昨(5/15)日，國巨與禾伸堂也遭分盤交易，另大毅及日電貿也遭列注意股票。但被動元件族群，在供需吃緊報價續漲，及財報利多等議題激勵下，國巨、華新科再度漲停，禾伸堂也有9.7%漲勢，而通路商堡達及蜜望實也漲停作收。繼MLCC缺貨漲價後，晶片電阻也出現供給吃緊而醞釀於6月喊漲，使被動元件族群漲勢不斷。由於被動元件短期缺貨難解，預期MLCC及晶片電阻漲勢將延續至3Q18，有利族群獲利持續上修。<BR>：<BR>受到MSCI調降台股權重，以及台股短期乖離過大的影響，昨日台股開高走低，成交量能放大至1500億元以上，權值股台積電、鴻海、大立光、金融與塑紡族群帶頭修正，並以黑K坐收。考量今晨美債殖利率再度飆升，且北韓取消兩韓會議並不排除也取消川金會，地緣政治風險再起，恐壓抑台股走勢，預期台股將陷入區間震盪整理，低檔在季線與半年線糾結的10750-10800有強勁支撐，操作建議汰弱留強，選股不選市；選股上以半導體矽晶圓、被動元件、水泥、塑膠及高殖利率股等業績題材股為主。"
91429,2018/5/18 05:49:00,聯電ADR17日下跌0.06美元跌幅2.20%折台股15.97元,(中央社台北2018年 5月18日電)聯電在NYSE掛牌 ADR以2.67美元作收，下跌0.06美元，跌幅 2.20%。<BR>由於每單位聯電 ADR相當於台股 5股聯電普通股，以 5月17日新台幣匯市收盤價29.906元計算，相當台股聯電每股為 15.97元。<BR>最近10個交易日行情如下：
91571,2018/5/19 10:03:00,聯電ADR18日下跌0.01美元跌幅0.37%折台股15.91元,(中央社台北2018年 5月19日電)聯電在NYSE掛牌 ADR以2.66美元作收，下跌0.01美元，跌幅 0.37%。<BR>由於每單位聯電 ADR相當於台股 5股聯電普通股，以 5月18日新台幣匯市收盤價29.912元計算，相當台股聯電每股為 15.91元。<BR>最近10個交易日行情如下：
