,post_time,title,content
195560,2018/10/30 08:08:00,10/29上市外資賣超排行前20名,"名次 股票名稱 買賣超張數 收盤價 漲跌 1 00637L元大滬深300正2 -57,426 12.15 -0.73 2 2337旺宏 -19,682 15.15 -1.00 3 00633L富邦上証正2 -19,268 31.90 -2.00 4 2303聯電 -15,320 11.60 -0.10 5 2884玉山金 -13,050 19.60 -0.25 6 2886兆豐金 -5,448 25.30 -0.05 7 00636國泰中國A50 -5,278 17.38 -0.48 8 00655L國泰中國A50正2 -5,170 23.13 -1.39 9 2317鴻海 -4,682 75.50 -0.70 10 2891中信金 -4,595 19.80 -0.10 11 00677U富邦VIX -3,960 7.56 -0.16 12 1102亞泥 -3,587 30.75 -1.35 13 2890永豐金 -3,515 10.10 0 14 00639富邦深100 -3,392 7.86 -0.19 15 3059華晶科 -3,213 22.85 0.40 16 2340光磊 -3,119 15.35 -0.25 17 0050元大台灣50 -3,073 75.75 0.35 18 006206元大上證50 -2,912 27.11 -0.72 19 00643群益深証中小 -2,565 10.13 -0.12 20 2356英業達 -2,463 24.55 -0.35"
195577,2018/10/30 08:15:00,聯電ADR週一收1.84美元，下跌0.01美元或0.54%，折合台幣每股約11.4元,聯電在紐約交易所掛牌的ADR(每單位表彰聯電5股)週一收1.84美元，下跌0.01美元或0.54%，ADR收盤價折合新台幣每股約11.4元。
195634,2018/10/30 08:38:00,《外資》賣超股：旺宏、聯電、玉山金,經統計，前個交易日(20181029)<BR> 1.外資連續賣超五日以上的股票：<BR> 聯 電 (2303) 亞 昕 (5213) 玉山金 (2884) 東 元 (1504) 力 成 (6239) <BR> 旺 宏 (2337) 中 鼎 (9933) 聯 強 (2347) 大聯大 (3702) 中 纖 (1718) <BR> 長 榮 (2603) 京元電 (2449) 台 肥 (1722) 南亞科 (2408) 華邦電 (2344) <BR> 譜瑞-KY (4966) 國 統 (8936) 欣 興 (3037) 晶 采 (8049) 久 元 (6261)<BR> 2.連續賣超四日的股票：<BR> 台 虹 (8039) 健 鼎 (3044) 光寶科 (2301) 優 群 (3217) <BR> 3.連續賣超三日的股票：<BR> 新 普 (6121) 欣巴巴 (9906) 合庫金 (5880) 國票金 (2889) 遠 傳 (4904) <BR> 裕 隆 (2201) 龍 巖 (5530) 精 材 (3374) 中 裕 (4147) 立凱-KY (5227) <BR> 泰 博 (4736) 金像電 (2368) 泰 詠 (6266) <BR> 4.連續賣超二日的股票：<BR> 漢 翔 (2634) 華南金 (2880) 台新金 (2887) 永豐金 (2890) 大 同 (2371) <BR> 智 邦 (2345) 富 喬 (1815) 台 燿 (6274) 嘉聯益 (6153) 華晶科 (3059) <BR> 國 巨 (2327) 順達科 (3211) <BR> 5.轉買為賣的股票：<BR> 鴻 海 (2317) 中華電 (2412) 中信金 (2891) 亞 泥 (1102) 亞 電 (4939) <BR> 聯 詠 (3034) 第一金 (2892) 兆豐金 (2886) 中 壽 (2823) 群益證 (6005) <BR> 日盛金 (5820) 金 寶 (2312) 大 成 (1210) 橘 子 (6180) 華 新 (1605) <BR> 台 苯 (1310) 國 喬 (1312) 大成鋼 (2027) 國際中橡 (2104) 聯合再生 (3576) <BR> 南 茂 (8150) 台表科 (6278) 台達電 (2308) 僑威科 (3078) 中光電 (5371) <BR> 光 磊 (2340) 先進光 (3362) 凱 美 (5317) <BR> 6.賣超前20名：<BR> 金融股：<BR> 玉山金 (2884) 兆豐金 (2886) 中信金 (2891) 永豐金 (2890) 中 壽 (2823) <BR> 電子股：<BR> 旺 宏 (2337) 聯 電 (2303) 鴻 海 (2317) 華晶科 (3059) 光 磊 (2340) <BR> 英業達 (2356) 京元電 (2449) 華邦電 (2344) 台達電 (2308) 台表科 (6278) <BR> 聯 茂 (6213) 國 巨 (2327) <BR> 傳產股：<BR> 亞 泥 (1102) 華 新 (1605) 東 元 (1504)
196347,2018/10/30 16:16:00,10/30上市外資及陸資賣超排行前20名,"單位：張<BR> 外 / 陸資 ( 不含外自 )<BR> 外資自營<BR> 外 / 陸資<BR> 代號<BR> 名稱<BR> 買進<BR> 賣出<BR> 買賣超<BR> 買進<BR> 賣出<BR> 買賣超<BR> 買賣超<BR> 2448<BR> 晶電<BR> 1,737<BR> 10,501<BR> -8,764<BR> 0<BR> 0<BR> 0<BR> -8,764<BR> 2303<BR> 聯電<BR> 53,368<BR> 61,105<BR> -7,737<BR> 0<BR> 0<BR> 0<BR> -7,737<BR> 2377<BR> 微星<BR> 1,599<BR> 4,996<BR> -3,397<BR> 0<BR> 0<BR> 0<BR> -3,397<BR> 6239<BR> 力成<BR> 1,433<BR> 4,648<BR> -3,215<BR> 0<BR> 0<BR> 0<BR> -3,215<BR> 1312<BR> 國喬<BR> 851<BR> 4,060<BR> -3,209<BR> 0<BR> 0<BR> 0<BR> -3,209<BR> 2892<BR> 第一金<BR> 7,572<BR> 10,462<BR> -2,890<BR> 0<BR> 0<BR> 0<BR> -2,890<BR> 2492<BR> 華新科<BR> 3,024<BR> 5,320<BR> -2,296<BR> 0<BR> 0<BR> 0<BR> -2,296<BR> 9904<BR> 寶成<BR> 2,197<BR> 4,434<BR> -2,237<BR> 0<BR> 0<BR> 0<BR> -2,237<BR> 2313<BR> 華通<BR> 2,155<BR> 4,333<BR> -2,178<BR> 0<BR> 0<BR> 0<BR> -2,178<BR> 8046<BR> 南電<BR> 104<BR> 2,082<BR> -1,978<BR> 0<BR> 0<BR> 0<BR> -1,978<BR> 1216<BR> 統一<BR> 8,111<BR> 9,962<BR> -1,851<BR> 0<BR> 0<BR> 0<BR> -1,851<BR> 006205<BR> 富邦上 証<BR> 136<BR> 1,915<BR> -1,779<BR> 0<BR> 0<BR> 0<BR> -1,779<BR> 0050<BR> 元大台灣 50<BR> 33<BR> 1,782<BR> -1,749<BR> 0<BR> 0<BR> 0<BR> -1,749<BR> 2409<BR> 友達<BR> 12,162<BR> 13,822<BR> -1,660<BR> 0<BR> 0<BR> 0<BR> -1,660<BR> 2324<BR> 仁寶<BR> 1,554<BR> 2,918<BR> -1,364<BR> 0<BR> 0<BR> 0<BR> -1,364<BR> 2360<BR> 致茂<BR> 2,597<BR> 3,927<BR> -1,330<BR> 0<BR> 0<BR> 0<BR> -1,330<BR> 2382<BR> 廣達<BR> 1,747<BR> 3,013<BR> -1,266<BR> 0<BR> 0<BR> 0<BR> -1,266<BR> 3045<BR> 台灣大<BR> 1,668<BR> 2,878<BR> -1,210<BR> 0<BR> 0<BR> 0<BR> -1,210<BR> 2327<BR> 國巨<BR> 2,119<BR> 3,329<BR> -1,210<BR> 0<BR> 0<BR> 0<BR> -1,210<BR> 2891<BR> 中信金<BR> 12,757<BR> 13,961<BR> -1,204<BR> 0<BR> 0<BR> 0<BR> -1,204<BR> 2379<BR> 瑞 昱<BR> 654<BR> 1,775<BR> -1,121<BR> 0<BR> 0<BR> 0<BR> -1,121<BR> 註：外資自營商表示外國證券商在臺分支機構證券自營商專戶。"
196784,2018/10/31 08:08:00,10/30上市外資賣超排行前20名,"名次 股票名稱 買賣超張數 收盤價 漲跌 1 2448晶電 -8,764 27.80 -1.95 2 2303聯電 -7,737 11.70 0.10 3 2377微星 -3,397 64.80 -1.90 4 6239力成 -3,215 63.80 -1.80 5 1312國喬 -3,209 20.00 -0.35 6 2892第一金 -2,890 19.40 0 7 2492華新科 -2,296 119.00 -12.50 8 9904寶成 -2,237 30.40 0 9 2313華通 -2,178 19.15 0.20 10 8046南電 -1,978 24.40 -0.85 11 1216統一 -1,851 74.80 -1.90 12 006205富邦上証 -1,779 26.30 0.31 13 0050元大台灣50 -1,749 75.95 0.20 14 2409友達 -1,660 11.75 -0.15 15 2324仁寶 -1,364 16.85 -0.05 16 2360致茂 -1,330 102.00 -1.50 17 2382廣達 -1,266 47.75 -0.05 18 3045台灣大 -1,210 110.00 0 19 2327國巨 -1,210 298.00 -22.00 20 2891中信金 -1,204 19.95 0.15"
197831,2018/11/1 08:03:00,10/31上市外資賣超排行前20名,"名次 股票名稱 買賣超張數 收盤價 漲跌 1 2888新光金 -17,130 10.15 0 2 2834臺企銀 -10,330 10.20 0.10 3 2303聯電 -9,130 11.80 0.10 4 3481群創 -5,631 9.37 -0.05 5 2883開發金 -5,356 9.93 0.17 6 1314中石化 -5,113 11.30 0.10 7 2448晶電 -4,732 27.95 0.15 8 1101台泥 -4,418 34.70 0.60 9 2892第一金 -3,446 19.55 0.15 10 00633L富邦上証正2 -3,118 32.93 0 11 2301光寶科 -2,667 35.50 -0.25 12 1504東元 -2,537 17.75 -0.20 13 2347聯強 -1,941 33.30 0.40 14 0050元大台灣50 -1,928 77.55 1.60 15 1102亞泥 -1,909 32.75 1.05 16 3037欣興 -1,689 15.05 0.40 17 6120達運 -1,685 15.30 0.10 18 3034聯詠 -1,601 136.50 1.50 19 1216統一 -1,435 74.90 0.10 20 5871中租-KY -1,178 88.20 0.20"
197942,2018/11/1 08:43:00,《外資》賣超股：新光金、台企銀、聯電,經統計，前個交易日(20181031)<BR> 1.外資連續賣超五日以上的股票：<BR> 聯 電 (2303) 欣巴巴 (9906) 遠 傳 (4904) 台 肥 (1722) <BR> 2.連續賣超四日的股票：<BR> 台 燿 (6274) <BR> 3.連續賣超三日的股票：<BR> 第一金 (2892) 國 喬 (1312) 大成鋼 (2027) 聯合再生 (3576) 中光電 (5371)<BR> 4.連續賣超二日的股票：<BR> 統 一 (1216) 晟 德 (4123) 新光鋼 (2031) 微 星 (2377) 華 夏 (1305) <BR> 東 聯 (1710) 美 時 (1795) 新 纖 (1409) 萬 海 (2615) 益 航 (2601) <BR> 遠 雄 (5522) 冠 德 (2520) 合 晶 (6182) 世 界 (5347) 正 隆 (1904) <BR> 盛 群 (6202) 智 易 (3596) 浩 鼎 (4174) 展 旺 (4167) 台 郡 (6269) <BR> 瀚宇博 (5469) 燿 華 (2367) 晶 電 (2448) 全 新 (2455) 玉晶光 (3406) <BR> 台 半 (5425) 加百裕 (3323) <BR> 5.轉買為賣的股票：<BR> 網 家 (8044) 中租-KY (5871) 亞 泥 (1102) 晶 宏 (3141) 群 創 (3481) <BR> 新 普 (6121) 亞 電 (4939) 聯 詠 (3034) 開發金 (2883) 新光金 (2888) <BR> 臺企銀 (2834) 同 致 (3552) 豐 泰 (9910) 長 榮 (2603) 世紀鋼 (9958) <BR> 頎 邦 (6147) 永 大 (1507) 欣 銓 (3264) 中 裕 (4147) 金像電 (2368) <BR> 聯 茂 (6213) 泰 詠 (6266) 欣 興 (3037) 嘉聯益 (6153) 達 運 (6120) <BR> 元 太 (8069) 光寶科 (2301) 信昌電 (6173) 佳 邦 (6284) <BR> 6.賣超前20名：<BR> 金融股：<BR> 新光金 (2888) 臺企銀 (2834) 開發金 (2883) 第一金 (2892) <BR> 電子股：<BR> 聯 電 (2303) 群 創 (3481) 世 界 (5347) 晶 電 (2448) 光寶科 (2301) <BR> 中光電 (5371) 頎 邦 (6147) 聯 強 (2347) 欣 興 (3037) 達 運 (6120) <BR> 聯 詠 (3034) 合 晶 (6182) <BR> 傳產股：<BR> 中石化 (1314) 台 泥 (1101) 東 元 (1504) 亞 泥 (1102)
197943,2018/11/1 08:44:00,【統一證券晨訊】指數跌深暫時反彈 難敵上面沉重賣壓,日期：2018年11月 1日<BR>※盤勢分析<BR>指數跌深暫時反彈、難敵上面沉重賣壓<BR>◎昨日盤勢<BR>受到前一日美股大漲激勵，台股昨日以上漲62點至9588點開出後，在大型權值股台積電、鴻海、大立光、聯發科、台達電、可成等強勢上漲拉抬下，指數一路震盪向上，尾盤拉升至最高點，以長紅K棒作收。觀察盤面變化，三大類股全面上漲，電子、傳產、金融分別上漲3.98%、1.82%、1.84%。在次族群部份，以半導體、電子零組件、光電走勢較強，分別上揚5.01%、4.21%、3.92%。終場指數上漲276點，收在9802點，成交量能為1289億元。<BR>◎資金動向<BR>三大法人合計買超98.99億元。其中外資買超89.88億元，投信買超5.65億元，自營商買超2.94億元。外資買超前五大為友達、台達電、兆豐金、鴻海、台積電；賣超前五大為新光金、臺企銀、聯電、群創、開發金。投信買超前五大為錸德、上海商銀、貿聯-KY、雙鴻、世界；賣超前五大為中鋼、國泰金、富邦金、正隆、新興。資券變化方面，融資減6.03億元，融資餘額為1265.97億元，融券減1.62萬張，融券餘額為58.49萬張。外資台指期部位，多單減碼3122口，淨多單部位42454口。借券賣出金額為30.31億元。類股成交比重：電子74.44%、傳產18.74%、金融6.82%。<BR>◎今日盤勢分析<BR>美國態度依然強硬、美中貿易戰尚未止息、美國期中選舉變數使國際政經局勢益加動盪、歐元區與大陸經濟已經出現成長放緩跡象，加上台股技術面仍然偏空，近日台股上漲以跌深反彈解讀為宜。對台股後市行情，分析如下：第一、國際股市部份。雖然川普10/29表示11月將會和中國達成很棒的協議，激勵美股大漲，但是川普也強調中國似乎並未準備好，並且重申仍然可能再對2670億美元的中國商品加徵關稅，顯示美中談判依然充滿變數；此外，美國商務部10/29宣布將中國福建晉華集成電路公司列入出口管制實體清單，禁止美國企業將重要半導體設備販售給晉華，將導致晉華量產DRAM之計畫被迫中斷，勢必衝擊大陸DRAM供應鏈發展，在美國態度持續強硬下，美中貿易戰火將繼續延燒。此外，11/6美國期中選舉逐漸逼近，市場預期共和黨將失去眾議院主導權，國際金融市場恐將更加動盪不安。第二、美中貿易戰負面影響持續外溢。歐元區統計局10/30公布3Q18歐元區經濟年成長率由2Q18之1.8%驟降至0.6%，創2013年首季以來最低水準，主因係義大利經濟成長停滯，3Q18之GDP與前一季持平，為2014年以來首見；大陸9月份工業企業利潤總額5455億元人民幣，年增4.1%，比8月份9.2%大幅降低，顯示大陸經濟已經出現成長放緩疑慮。第三、技術面觀察。雖然昨日加權指數受到美股大漲激勵而漲逾250點，填補10/25向下跳空缺口，並站上5日線與10日線，但是就型態而言，目前仍然位居10月中旬以來之萬點盤整區，中長期均線持續下彎、半年線與年線死亡交叉，量能亦尚未出現大幅萎縮之窒息量，所以近期指數上漲可視為暫時性跌深反彈，技術面仍然呈現偏空格局。第四、盤面焦點觀察。受到美國費半指數大漲4.18%激勵，昨日代表性大型權值股台積電、大立光、鴻海皆漲逾3%，半導體族群聯發科、嘉晶、世芯-KY、創意、義隆、瑞昱、台勝科更是強勢漲停；蘋果10/30發表新款iPadPro、MacBookAir、Macmini，帶動蘋概股嘉聯益、新普、可成皆漲逾4%。<BR>◎投資策略<BR>在美中貿易戰持續延燒，負面效應已在全球逐漸浮現，歐元區與大陸經濟成長走緩。考量美國大選不確定因素，且台股技術面仍然偏空，加上上檔萬點套牢賣壓沉重，因此昨日台股大漲，可視為暫時性跌深反彈，整體台股仍未脫離空方格局。建議投資人尊重趨勢、多看少做、保守以對，切勿輕易進場摸底或追逐反彈，靜待底部訊號出現再行布局。
197960,2018/11/1 08:50:00,統一證券：台股仍未脫離空方格局,：<BR> 受到前一日美股大漲激勵，台股昨日以上漲62點至9588點開出後，在大型權值股台積電、鴻海、大立光、聯發科、台達電、可成等強勢上漲拉抬下，指數一路震盪向上，尾盤拉升至最高點，以長紅K棒作收。觀察盤面變化，三大類股全面上漲，電子、傳產、金融分別上漲3.98%、1.82%、1.84%。在次族群部份，以半導體、電子零組件、光電走勢較強，分別上揚5.01%、4.21%、3.92%。終場指數上漲276點，收在9802點，成交量能為1289億元。<BR> <BR> ：<BR> 三大法人合計買超98.99億元。其中外資買超89.88億元，投信買超5.65億元，自營商買超2.94億元。外資買超前五大為友達、台達電、兆豐金、鴻海、台積電；賣超前五大為新光金、臺企銀、聯電、群創、開發金。投信買超前五大為錸德、上海商銀、貿聯-KY、雙鴻、世界；賣超前五大為中鋼、國泰金、富邦金、正隆、新興。資券變化方面，融資減6.03億元，融資餘額為1265.97億元，融券減1.62萬張，融券餘額為58.49萬張。外資台指期部位，多單減碼3122口，淨多單部位42454口。借券賣出金額為30.31億元。類股成交比重：電子74.44%、傳產18.74%、金融6.82%。<BR> <BR> ：<BR> 美國態度依然強硬、美中貿易戰尚未止息、美國期中選舉變數使國際政經局勢益加動盪、歐元區與大陸經濟已經出現成長放緩跡象，加上台股技術面仍然偏空，近日台股上漲以跌深反彈解讀為宜。對台股後市行情，分析如下：第一、國際股市部份。雖然川普10/29表示11月將會和中國達成很棒的協議，激勵美股大漲，但是川普也強調中國似乎並未準備好，並且重申仍然可能再對2670億美元的中國商品加徵關稅，顯示美中談判依然充滿變數；此外，美國商務部10/29宣布將中國福建晉華集成電路公司列入出口管制實體清單，禁止美國企業將重要半導體設備販售給晉華，將導致晉華量產DRAM之計畫被迫中斷，勢必衝擊大陸DRAM供應鏈發展，在美國態度持續強硬下，美中貿易戰火將繼續延燒。此外，11/6美國期中選舉逐漸逼近，市場預期共和黨將失去眾議院主導權，國際金融市場恐將更加動盪不安。第二、美中貿易戰負面影響持續外溢。歐元區統計局10/30公布3Q18歐元區經濟年成長率由2Q18之1.8%驟降至0.6%，創2013年首季以來最低水準，主因係義大利經濟成長停滯，3Q18之GDP與前一季持平，為2014年以來首見；大陸9月份工業企業利潤總額5455億元人民幣，年增4.1%，比8月份9.2%大幅降低，顯示大陸經濟已經出現成長放緩疑慮。第三、技術面觀察。雖然昨日加權指數受到美股大漲激勵而漲逾250點，填補10/25向下跳空缺口，並站上5日線與10日線，但是就型態而言，目前仍然位居10月中旬以來之萬點盤整區，中長期均線持續下彎、半年線與年線死亡交叉，量能亦尚未出現大幅萎縮之窒息量，所以近期指數上漲可視為暫時性跌深反彈，技術面仍然呈現偏空格局。第四、盤面焦點觀察。受到美國費半指數大漲4.18%激勵，昨日代表性大型權值股台積電、大立光、鴻海皆漲逾3%，半導體族群聯發科、嘉晶、世芯-KY、創意、義隆、瑞昱、台勝科更是強勢漲停；蘋果10/30發表新款iPad Pro、MacBook Air、Mac mini，帶動蘋概股嘉聯益、新普、可成皆漲逾4%。<BR> <BR> ：<BR> 在美中貿易戰持續延燒，負面效應已在全球逐漸浮現，歐元區與大陸經濟成長走緩。考量美國大選不確定因素，且台股技術面仍然偏空，加上上檔萬點套牢賣壓沉重，因此昨日台股大漲，可視為暫時性跌深反彈，整體台股仍未脫離空方格局。建議投資人尊重趨勢、多看少做、保守以對，切勿輕易進場摸底或追逐反彈，靜待底部訊號出現再行布局。
198598,2018/11/1 16:10:00,11/1上市外資及陸資賣超排行前20名,"單位：張<BR> 外 / 陸資 ( 不含外自 )<BR> 外資自營<BR> 外 / 陸資<BR> 代號<BR> 名稱<BR> 買進<BR> 賣出<BR> 買賣超<BR> 買進<BR> 賣出<BR> 買賣超<BR> 買賣超<BR> 2409<BR> 友達<BR> 24,105<BR> 52,203<BR> -28,098<BR> 0<BR> 0<BR> 0<BR> -28,098<BR> 2891<BR> 中信金<BR> 8,390<BR> 21,308<BR> -12,918<BR> 0<BR> 0<BR> 0<BR> -12,918<BR> 2303<BR> 聯電<BR> 40,532<BR> 53,060<BR> -12,528<BR> 0<BR> 0<BR> 0<BR> -12,528<BR> 2886<BR> 兆豐金<BR> 4,603<BR> 14,753<BR> -10,150<BR> 0<BR> 0<BR> 0<BR> -10,150<BR> 2884<BR> 玉山金<BR> 5,129<BR> 14,350<BR> -9,221<BR> 0<BR> 0<BR> 0<BR> -9,221<BR> 2448<BR> 晶電<BR> 2,296<BR> 7,949<BR> -5,653<BR> 0<BR> 0<BR> 0<BR> -5,653<BR> 2412<BR> 中華電<BR> 3,499<BR> 8,082<BR> -4,583<BR> 0<BR> 0<BR> 0<BR> -4,583<BR> 00672L<BR> 元大 S&P 原油正 2<BR> 0<BR> 4,222<BR> -4,222<BR> 0<BR> 0<BR> 0<BR> -4,222<BR> 1314<BR> 中石化<BR> 3,284<BR> 7,271<BR> -3,987<BR> 0<BR> 0<BR> 0<BR> -3,987<BR> 2892<BR> 第一金<BR> 3,242<BR> 7,012<BR> -3,770<BR> 0<BR> 0<BR> 0<BR> -3,770<BR> 2880<BR> 華南金<BR> 1,339<BR> 5,019<BR> -3,680<BR> 0<BR> 0<BR> 0<BR> -3,680<BR> 2887<BR> 台新金<BR> 1,999<BR> 5,584<BR> -3,585<BR> 0<BR> 0<BR> 0<BR> -3,585<BR> 2890<BR> 永豐金<BR> 6,737<BR> 10,127<BR> -3,390<BR> 0<BR> 0<BR> 0<BR> -3,390<BR> 1605<BR> 華新<BR> 4,311<BR> 7,643<BR> -3,332<BR> 0<BR> 0<BR> 0<BR> -3,332<BR> 5880<BR> 合庫金<BR> 1,313<BR> 3,962<BR> -2,649<BR> 0<BR> 0<BR> 0<BR> -2,649<BR> 2883<BR> 開發金<BR> 10,472<BR> 13,106<BR> -2,634<BR> 0<BR> 0<BR> 0<BR> -2,634<BR> 2329<BR> 華泰<BR> 283<BR> 2,534<BR> -2,251<BR> 0<BR> 0<BR> 0<BR> -2,251<BR> 1326<BR> 台化<BR> 1,714<BR> 3,917<BR> -2,203<BR> 0<BR> 0<BR> 0<BR> -2,203<BR> 4904<BR> 遠傳<BR> 845<BR> 3,028<BR> -2,183<BR> 0<BR> 0<BR> 0<BR> -2,183<BR> 00632R<BR> 元大台灣 50 反 1<BR> 2,680<BR> 4,760<BR> -2,080<BR> 0<BR> 0<BR> 0<BR> -2,080<BR> 註：外資自營商表示外國證券商在臺分支機構證券自營商專戶。"
198878,2018/11/2 07:18:00,個股：台聯電(4905)8/1-11/1累積處分聯亞(3081)股票325張，處分損失3421萬元,"公告本公司最近一年累積處分有價證券達公告標準<BR>1.證券名稱:<BR>3081 聯亞光電工業股份有限公司<BR>2.交易日期:107/8/1?107/11/1<BR>3.交易數量、每單位價格及交易總金額:<BR>交易數量:325,000股<BR>每單位價格:新台幣189.50?321.00元<BR>總交易金額:新台幣85,417,500元<BR>4.處分利益（或損失）（取得有價證券者不適用）:<BR>處分損失34,217,236元<BR>5.與交易標的公司之關係:<BR>無<BR>6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股<BR>比例及權利受限情形（如質押情形）:<BR>累計持有股數:253,000股<BR>累計持有金額:新台幣57,178,000元<BR>累計持股比例:0.28%<BR>質押:無<BR>7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投<BR>資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例<BR>暨最近期財務報表中營運資金數額:<BR>佔總資產比例:24.43%<BR>佔母公司業主權益比例:26.36%<BR>營運資金:1,198,361千元<BR>8.取得或處分之具體目的:<BR>活化公司資產<BR>9.本次交易表示異議董事之意見:<BR>無<BR>10.本次交易為關係人交易:<BR>否<BR>11.董事會通過日期:<BR>不適用<BR>12.監察人承認或審計委員會同意日期:<BR>不適用<BR>13.其他敘明事項:<BR>無"
199022,2018/11/2 08:01:00,11/1上市外資賣超排行前20名,"名次 股票名稱 買賣超張數 收盤價 漲跌 1 2409友達 -28,098 11.75 -0.45 2 2891中信金 -12,918 20.35 -0.30 3 2303聯電 -12,528 11.95 0.15 4 2886兆豐金 -10,150 25.85 -0.30 5 2884玉山金 -9,221 20.35 -0.15 6 2448晶電 -5,653 27.85 -0.10 7 2412中華電 -4,583 107.00 -2.50 8 00672L元大S＆P原油正2 -4,222 24.21 -1.19 9 1314中石化 -3,987 11.40 0.10 10 2892第一金 -3,770 19.40 -0.15 11 2880華南金 -3,680 17.40 -0.05 12 2887台新金 -3,585 13.70 -0.05 13 2890永豐金 -3,390 10.30 -0.20 14 1605華新 -3,332 15.45 0.10 15 5880合庫金 -2,649 17.30 -0.10 16 2883開發金 -2,634 9.90 -0.03 17 2329華泰 -2,251 7.10 0.10 18 1326台化 -2,203 110.00 -2.00 19 4904遠傳 -2,183 72.50 -1.20 20 00632R元大台灣50反1 -2,080 13.24 -0.11"
199176,2018/11/2 08:49:00,【統一證券晨訊】逢高減碼勿搶反彈,日期：2018年11月 2日<BR>※盤勢分析<BR>上檔套牢壓力沉重，逢高減碼勿搶反彈<BR>◎昨日盤勢<BR>受到前一日美股大漲帶動，台股昨日以上漲10點至9812點開出後，早盤權值類股包括鴻海、統一、台泥、華碩、南亞科等皆走勢強勁，被動元件族群全數走揚，帶動指數拉升至最高9869點後，量能縮減，漲幅回吐，盤勢進入狹幅震盪，終場仍以紅K作收。觀察盤面變化，電子、傳產類分別上漲0.87%、0.24%，金融下跌0.6%。在次族群部份，以電子零組件、電機機械、水泥類走勢較強，分別上揚3.24%、2.95%、2.19%。終場指數上漲42點，收在9844點，成交量能為1275億元。<BR>◎資金動向<BR>三大法人合計買超54.22億元。其中外資買超40.92億元，投信買超2.09億元，自營商買超11.21億元。外資買超前五大為南亞科、群創、華邦電、台達電、光寶科；賣超前五大為友達、中信金、聯電、兆豐金、玉山金。投信買超前五大為台郡、台半、南茂、上海商銀、智邦；賣超前五大為國泰金、新興、裕民、世紀鋼中鋼。資券變化方面，融資減12.75億元，融資餘額為1253.23億元，融券減1.3萬張，融券餘額為57.18萬張。外資台指期部位，多單減碼2521口，淨多單部位33689口。借券賣出金額為24.2億元。類股成交比重：電子78.64%、傳產17.48%、金融3.88%。<BR>◎今日盤勢分析<BR>美國科技類股連續三日呈現跌深反彈格局，但產業增速放緩的隱憂未有消除，非農就業數據、期中選舉結果、美中談判等變數極具不確定性，台股連日反彈後上檔將遭遇強烈壓力，仍應謹慎保守。對台股後市行情，分析如下：第一、國際股市部份。美國財政部發布季度再融資聲明，於下周舉辦的附息債券拍賣規模將達830億美元創歷史新高，財政部並指出，稅改政策、聯邦支出增加及人口老化導致預算赤字不斷擴大，聯準會縮表規模放大，導致美債需提升發行規模。在美國聯邦赤字上升至7790億美元創下2012年以來新高之際，若期中選舉共和黨再嘗敗果，將使國會平衡預算難度遽增，導致美國經濟成長週期迅速放緩。第二、受到月底以及MLF到期等重疊效應影響，中國資金流動性前日出現驟緊局面，上海銀行間同業拆放利率(SHIBOR)飆升80個基點，創2014年以來最大漲幅；在資金流動性呈現緊縮，且中國公布10月官方製造業PMI為50.2創2016年7月以來新低，經濟面因素恐使陸股反彈走勢難以延續。第三、技術面觀察。昨日加權指數因國際股市延續反彈而呈現小漲格局，目前上檔將遭遇月線壓力，中長期均線仍維持下彎，且量能未有太大變化難以消化賣壓；且籌碼面而言，外資連日趁指數拉升減碼期貨多單，台股弱勢格局尚未出現反轉訊號，應謹慎視之。第四、盤面焦點觀察。矽晶圓族群在環球晶強勢漲停帶動下連兩日走高，中美晶、台勝科、合晶等漲幅均超4%；被動元件族群歷經多日下挫後出現跌深反彈，國巨、華新科、信昌電、大毅、蜜望實等皆漲停鎖死；康友-KY雖公告將於印尼子公司召開法說會說明營運展望，仍無助市場信心，開盤仍跌停鎖死呈現連九跌停。<BR>◎投資策略<BR>雖美國科技類股反彈，帶動台股近兩日走揚，但近期包括美國期中選舉、美中於G20的協商等多重不確定因素，恐使國際市場震盪劇烈；且電子業成長趨勢放緩的隱憂仍未消除，今晨蘋果公布財報不如預期，盤後股價重挫，加上台股技術面、籌碼面均未擺脫空方格局，上檔將面臨月線壓力沉重，仍建議投資人尊重趨勢、多看少做、保守以對，切勿輕易進場摸底或追逐反彈，靜待底部訊號出現再行布局。
