gram,TF,DF,TF_IDF
萬元,23,17,4.097013928
年獲,43,40,3.589790693
損失,16,16,3.881635407
至元,42,32,3.830079646
合分,29,29,3.70050083
分數,31,31,3.671868537
數表,52,50,3.439089522
意義,33,32,3.677160617
分以,58,30,4.112203162
暗示,67,39,3.883414217
分表,31,31,3.671868537
中性,61,51,3.502918608
彩晶,97,83,3.124532425
反聯,19,18,3.896507313
成中,14,13,3.973037443
科外,22,22,3.801234383
家軍,37,28,3.89864237
股拉,21,20,3.864571644
上盤,11,11,3.927249653
日圓,45,18,4.53680554
收購,57,37,3.84995711
將可,29,20,4.097853075
陸續,48,45,3.517759512
高到,27,25,3.810583288
場指,53,49,3.473467047
回日,14,12,4.047641374
上成,17,17,3.869277466
布將,18,15,4.034931588
膠類,22,16,4.12519776
漲其,29,28,3.738027693
泥等,13,13,3.91345528
天強,11,11,3.927249653
領頭,40,39,3.575587155
正式,68,52,3.538365481
旗下,46,39,3.658994309
件廠,11,11,3.927249653
美材,12,12,3.92137836
乙盛,18,17,3.912340247
直逼,20,16,4.052301859
廣宇,43,35,3.742510656
訊芯,19,19,3.842999681
正達,11,11,3.927249653
達等,19,19,3.842999681
在盤,48,41,3.626158494
中一,77,70,3.233168829
南電,27,26,3.769169044
電華,47,44,3.531842737
華通,81,70,3.257804718
晶光,108,91,3.052110582
鎧勝,21,20,3.864571644
也跟,22,19,3.95037428
中高,25,21,3.939773246
點點,99,79,3.198064074
未能,29,25,3.859222053
破前,19,17,3.953074143
前在,16,14,4.009456616
不小,13,13,3.91345528
及台,50,48,3.465370778
天的,21,20,3.864571644
技類,24,23,3.816606519
線也,15,14,3.958470303
經連,11,11,3.927249653
連黑,31,24,3.948784515
攻點,21,15,4.154706789
滿面,11,11,3.927249653
元受,19,18,3.896507313
周三,48,37,3.745693947
三美,12,12,3.92137836
高台,112,96,2.997169298
月外,12,12,3.92137836
外銷,16,13,4.080395519
高盤,70,62,3.336759465
面走,28,21,4.020637591
上傳,15,13,4.028507111
產金,23,20,3.93032064
聯手,19,19,3.842999681
助攻,53,45,3.574220484
大至,43,43,3.507077493
最大,143,105,2.978676352
地位,15,13,4.028507111
急拉,26,21,3.967758722
面板,165,110,2.972340676
板廠,19,18,3.896507313
亞太,26,25,3.784895216
價飆,17,15,3.990519456
登上,29,28,3.738027693
股亦,31,28,3.781995848
齊步,20,20,3.829309012
股扮,12,12,3.92137836
穩盤,52,45,3.563367019
盤要,15,14,3.958470303
要角,33,30,3.747751348
齊揚,50,44,3.56736097
再傳,12,12,3.92137836
電受,18,16,3.971719179
媒體,27,24,3.853688369
現的,15,15,3.893267594
腳步,22,18,4.005376931
勢大,32,29,3.764748664
漲近,82,61,3.437926987
後股,16,15,3.943414076
價連,20,17,3.991718181
事會,29,25,3.859222053
決議,28,23,3.923953947
日賣,20,18,3.93459837
依舊,40,35,3.69787503
矽品,34,29,3.804315891
示今,17,16,3.928002819
會比,17,15,3.990519456
運將,13,13,3.91345528
逐季,14,14,3.903964992
息率,17,13,4.129137187
價走,60,50,3.517783171
數據,120,92,3.083534819
具有,35,33,3.680472103
正向,28,26,3.793653765
看元,23,18,4.03838738
高外,23,21,3.880277283
士氣,12,12,3.92137836
電富,16,15,3.943414076
持穩,74,60,3.405922806
將與,25,21,3.939773246
黃金,42,37,3.664679198
使盤,29,25,3.859222053
勢中,13,12,3.986940403
中多,15,15,3.893267594
股將,36,35,3.63284752
回歸,26,26,3.743760156
看淡,22,18,4.005376931
上可,45,42,3.560484929
動元,200,129,2.821099816
元件,223,143,2.71167714
測試,68,21,4.653762309
等傳,25,24,3.800712036
與中,22,20,3.898193547
消費,68,50,3.586612566
創上,14,14,3.903964992
創聯,14,14,3.903964992
科大,51,49,3.452167194
光台,62,56,3.398378869
成大,11,11,3.927249653
光中,12,12,3.92137836
鋼台,16,16,3.881635407
亞台,81,79,3.105024759
高通,91,56,3.601193836
行動,65,46,3.663661756
動通,14,14,3.903964992
大會,12,11,3.999947627
科與,19,18,3.896507313
也不,30,29,3.722626995
科在,34,22,4.108030877
在期,20,18,3.93459837
投入,16,15,3.943414076
規劃,13,11,4.06682328
年起,15,13,4.028507111
啟動,70,58,3.41916402
全新,35,34,3.647488319
電信,45,36,3.738108989
計畫,54,45,3.584871068
推動,29,22,3.99592781
支援,20,18,3.93459837
標準,40,26,4.033787175
計在,16,15,3.943414076
在年,40,29,3.910385391
完成,65,52,3.513886745
移動,17,14,4.057350895
新中,33,29,3.784832075
共同,30,27,3.799502555
達台,44,40,3.603400601
台郡,46,44,3.519497567
化中,75,71,3.202655382
電南,30,29,3.722626995
計上,32,31,3.692190262
周上,32,32,3.657648541
值約,25,25,3.758199516
約新,35,34,3.647488319
元增,14,14,3.903964992
證交,80,30,4.320031444
交所,85,35,4.16309583
所表,52,30,4.041631468
周加,26,25,3.784895216
幅約,160,44,4.235042462
面漲,22,22,3.801234383
幅以,58,30,4.112203162
類指,133,41,4.224752702
為最,56,34,3.940139789
跌為,27,25,3.810583288
未含,77,33,4.175850805
約為,139,35,4.466644116
為未,47,25,4.187876611
含電,23,23,3.786968861
出上,27,27,3.72931798
元全,29,29,3.70050083
體上,29,27,3.776919465
市股,62,35,3.968361813
量周,76,23,4.619309305
周轉,76,23,4.619309305
各產,26,26,3.743760156
業上,26,26,3.743760156
占比,33,29,3.784832075
路類,30,20,4.122355103
占成,24,24,3.772612109
率前,24,24,3.772612109
類電,22,18,4.005376931
計今,39,38,3.589707816
年年,35,33,3.680472103
年初,37,34,3.682089326
初開,24,24,3.772612109
兆億,25,25,3.758199516
元市,40,40,3.546976505
場日,25,24,3.800712036
日平,53,24,4.317951262
率股,35,34,3.647488319
連買,22,18,4.005376931
買台,13,11,4.06682328
軋空,26,18,4.129433435
意味,20,19,3.880567664
上金,21,21,3.815365445
人也,13,12,3.986940403
減碼,71,56,3.470020399
單回,12,12,3.92137836
大舉,23,23,3.786968861
也成,14,14,3.903964992
本波,25,24,3.800712036
彈的,16,15,3.943414076
也開,11,11,3.927249653
獲得,31,28,3.781995848
也都,45,36,3.738108989
見到,16,14,4.009456616
進駐,32,29,3.764748664
一金,98,83,3.129192217
金合,25,22,3.891326738
合庫,42,38,3.634297059
國票,31,31,3.671868537
票金,25,25,3.758199516
資也,17,16,3.928002819
為買,34,30,3.767044277
主管,24,17,4.129078068
全場,15,15,3.893267594
場股,20,20,3.829309012
轉弱,38,31,3.802188275
緯創,62,56,3.398378869
中壽,49,43,3.582623557
聚陽,43,39,3.618746691
天大,15,13,4.028507111
漲加,14,14,3.903964992
上新,24,24,3.772612109
的大,45,44,3.506881052
是在,26,24,3.827709716
在亞,17,17,3.869277466
漲下,20,20,3.829309012
中在,67,37,3.948026434
股金,17,15,3.990519456
股相,37,34,3.682089326
相較,41,30,3.888032568
之下,80,64,3.36474437
強的,25,21,3.939773246
跡象,51,45,3.552302795
輪動,66,56,3.431423524
是有,13,12,3.986940403
利的,14,11,4.128740464
金持,15,15,3.893267594
動加,14,14,3.903964992
入月,12,12,3.92137836
將出,11,11,3.927249653
挺進,26,20,4.018930315
漲中,20,20,3.829309012
接棒,28,25,3.835337038
衝破,40,34,3.730632695
點創,46,35,3.784134774
創個,23,20,3.93032064
人大,15,15,3.893267594
會今,11,11,3.927249653
日正,11,11,3.927249653
急漲,15,12,4.104152626
漲美,37,27,3.939205234
漲在,17,17,3.869277466
大利,30,25,3.88229725
下台,68,60,3.362330981
月來,43,33,3.809806584
來新,138,99,3.044321596
高今,37,34,3.682089326
將達,14,14,3.903964992
業股,17,17,3.869277466
升台,26,25,3.784895216
股衝,18,18,3.856356301
線走,18,16,3.971719179
面仍,16,14,4.009456616
仍為,24,20,3.961080201
則由,32,29,3.764748664
漲外,13,13,3.91345528
下周,58,43,3.68014893
生效,28,22,3.971196712
南韓,17,14,4.057350895
等中,13,12,3.986940403
關稅,50,27,4.139782583
是一,16,15,3.943414076
一大,33,29,3.784832075
漲至,22,21,3.848559253
在中,34,33,3.662259567
機構,33,31,3.711886603
注入,13,13,3.91345528
希望,12,11,3.999947627
供給,15,13,4.028507111
心理,14,13,3.973037443
漲電,19,18,3.896507313
場仍,27,24,3.853688369
率先,37,31,3.785118447
慶祝,17,15,3.990519456
台揚,19,18,3.896507313
英文,21,13,4.299027857
體業,13,12,3.986940403
業者,87,55,3.600437856
參與,18,18,3.856356301
科日,35,29,3.823234878
詮電,12,12,3.92137836
價同,12,11,3.999947627
則在,20,19,3.880567664
及中,37,34,3.682089326
盛投,12,12,3.92137836
結構,42,34,3.761012276
方有,19,14,4.145220665
股週,52,47,3.512074361
空開,40,34,3.730632695
部份,61,33,4.029502583
型股,144,95,3.118813779
股部,28,20,4.072491154
的金,18,16,3.971719179
線下,21,20,3.864571644
有效,32,25,3.926225595
保護,20,17,3.991718181
溫和,19,19,3.842999681
在量,13,12,3.986940403
上仍,26,23,3.872346648
參考,57,48,3.538434357
數字,13,13,3.91345528
月增,25,22,3.891326738
增率,30,23,3.971999192
及年,14,13,3.973037443
幅度,86,64,3.401147463
於市,49,42,3.610115115
重心,18,18,3.856356301
續拉,14,14,3.903964992
勢指,28,26,3.793653765
線不,17,16,3.928002819
不變,67,55,3.461486668
將進,29,27,3.776919465
仍須,14,14,3.903964992
代表,57,52,3.442634343
最強,41,38,3.619798058
為中,29,27,3.776919465
化國,40,40,3.546976505
期多,13,11,4.06682328
陽明,37,33,3.715386002
萬海,11,11,3.927249653
動的,17,16,3.928002819
局不,31,29,3.744027579
智原,43,38,3.648454876
辨識,37,22,4.167623877
回整,34,29,3.804315891
後補,18,15,4.034931588
勢可,15,14,3.958470303
電在,23,21,3.880277283
封測,45,31,3.91041075
電漲,39,34,3.714868362
光及,24,21,3.910645193
低的,22,22,3.801234383
的鴻,16,16,3.881635407
測日,12,11,3.999947627
中磊,26,16,4.252965413
量縮,77,63,3.365247401
止穩,32,23,4.016942518
星光,15,15,3.893267594
二日,47,43,3.558521552
勢震,19,17,3.953074143
勢不,40,36,3.666040241
超眾,32,22,4.065304827
線後,17,16,3.928002819
位數,32,25,3.926225595
數成,26,22,3.918968083
力新,79,63,3.378230857
破月,16,14,4.009456616
面轉,11,11,3.927249653
尋求,12,11,3.999947627
收低,38,30,3.838925526
電競,33,24,3.991820566
技嘉,39,37,3.619717196
微星,66,62,3.306789356
意的,21,21,3.815365445
領先,45,40,3.616704642
二大,14,13,3.973037443
大指,138,121,2.770680582
不大,37,30,3.821690768
反元,16,16,3.881635407
現下,25,23,3.845034134
日以,78,71,3.221629557
近個,42,30,3.903605975
高美,22,19,3.95037428
國股,55,49,3.493977833
日大,47,45,3.505763497
大多,19,18,3.896507313
時間,75,62,3.371900633
在平,106,84,3.149108687
盤以,42,31,3.866249753
游走,15,15,3.893267594
幾乎,41,37,3.650058988
紅但,13,13,3.91345528
虛擬,25,20,3.990583914
運動,25,24,3.800712036
元創,53,52,3.403160941
月下,21,20,3.864571644
下旬,18,18,3.856356301
協議,28,22,3.971196712
最快,26,24,3.827709716
場漲,14,12,4.047641374
幅近,21,17,4.028476376
出美,18,17,3.912340247
月高,14,12,4.047641374
能未,13,13,3.91345528
增溫,41,38,3.619798058
評估,15,15,3.893267594
穩步,24,21,3.910645193
陷入,26,22,3.918968083
在電,31,30,3.707346621
數多,12,12,3.92137836
於點,21,19,3.916302318
上整,13,12,3.986940403
追高,15,13,4.028507111
略顯,11,11,3.927249653
度翻,27,25,3.810583288
股力,28,26,3.793653765
力挺,64,60,3.331077203
攻漲,70,59,3.39804196
點續,16,15,3.943414076
年收,18,14,4.102506822
年開,32,23,4.016942518
拉出,34,33,3.662259567
連紅,74,53,3.560503757
勢今,14,14,3.903964992
業務,44,31,3.896026312
日爆,16,15,3.943414076
下近,34,29,3.804315891
高帶,38,37,3.603957625
步攻,12,12,3.92137836
攻頂,46,36,3.75155738
建設,22,16,4.12519776
日由,32,29,3.764748664
眾達,14,14,3.903964992
周一,60,45,3.644904401
近來,14,14,3.903964992
價今,18,17,3.912340247
日站,17,16,3.928002819
日連,37,28,3.89864237
氣勢,64,56,3.4151594
量攻,20,18,3.93459837
燁輝,18,18,3.856356301
年首,35,24,4.032323578
季新,18,15,4.034931588
舉辦,23,23,3.786968861
日一,14,14,3.903964992
增至,33,28,3.823214143
至萬,17,15,3.990519456
下單,16,13,4.080395519
百裕,16,15,3.943414076
配發,28,20,4.072491154
發元,17,14,4.057350895
金股,38,27,3.956969949
股息,36,28,3.880578829
高殖,40,36,3.666040241
加持,55,53,3.400586849
持下,23,22,3.832562384
運成,17,16,3.928002819
長可,11,11,3.927249653
期上,28,20,4.072491154
飆漲,69,57,3.433096415
蜜月,18,15,4.034931588
月行,22,18,4.005376931
拉抬,70,61,3.356851133
趨堅,27,25,3.810583288
堅台,13,12,3.986940403
海股,14,11,4.128740464
光南,12,12,3.92137836
化解,37,32,3.749707351
下使,19,17,3.953074143
高目,13,13,3.91345528
不易,28,25,3.835337038
波高,76,51,3.623001991
套牢,25,22,3.891326738
續向,22,19,3.95037428
千點,15,12,4.104152626
點仍,20,20,3.829309012
注意,31,27,3.82134508
資策,13,13,3.91345528
自動,27,24,3.853688369
動化,23,20,3.93032064
航太,17,14,4.057350895
反宏,11,11,3.927249653
成市,18,18,3.856356301
高峰,48,37,3.745693947
較月,13,11,4.06682328
年同,94,53,3.689431154
同期,108,62,3.55762975
計前,34,32,3.696090154
前月,19,17,3.953074143
期成,22,17,4.063524257
的第,22,20,3.898193547
元計,12,11,3.999947627
計算,21,17,4.028476376
科第,50,33,3.904566873
收不,13,12,3.986940403
排除,35,31,3.749549265
拉貨,49,41,3.638269183
度達,43,25,4.127334228
期第,27,23,3.898628252
季減,24,19,4.014102726
期月,12,11,3.999947627
收將,44,31,3.896026312
會再,19,19,3.842999681
估年,14,12,4.047641374
收有,11,11,3.927249653
數位,17,14,4.057350895
為宏,11,11,3.927249653
為電,18,18,3.856356301
類光,13,13,3.91345528
報大,30,20,4.122355103
紐約,24,14,4.329779588
分歧,17,17,3.869277466
會議,74,56,3.491894237
謹慎,47,40,3.642448043
泛歐,17,17,3.869277466
是否,101,80,3.190924924
決策,24,20,3.961080201
策會,18,16,3.971719179
連賣,34,28,3.842895545
量增,36,28,3.880578829
有望,84,68,3.312310058
到美,44,42,3.547387692
近月,12,12,3.92137836
漲價,98,65,3.446754942
洋科,12,12,3.92137836
金屬,27,11,4.67747953
銷售,68,49,3.611464785
取得,28,24,3.878722132
股權,36,31,3.767580896
連個,16,14,4.009456616
百元,19,17,3.953074143
緊張,24,22,3.862556867
出口,44,28,4.012876602
月大,11,11,3.927249653
茂迪,27,25,3.810583288
中漲,48,46,3.492166212
中台,47,45,3.505763497
長上,18,16,3.971719179
上影,25,18,4.100307631
影線,35,29,3.823234878
下開,18,17,3.912340247
至時,13,13,3.91345528
數跌,34,31,3.730994905
量約,15,15,3.893267594
傳統,45,38,3.675808651
價持,31,30,3.707346621
續走,53,50,3.449564457
不同,22,20,3.898193547
走跌,50,40,3.679078586
挫逾,19,15,4.076941862
在新,19,19,3.842999681
續發,32,31,3.692190262
下股,29,28,3.738027693
在市,25,23,3.845034134
加劇,18,16,3.971719179
疲弱,53,47,3.522771597
餘元,21,17,4.028476376
科等,97,87,3.063479345
股連,34,30,3.767044277
連袂,26,22,3.918968083
電宏,39,34,3.714868362
貨旺,22,18,4.005376931
群聯,56,40,3.746169726
控制,27,22,3.945566107
卡位,22,19,3.95037428
出亮,11,11,3.927249653
亮麗,16,14,4.009456616
成績,31,27,3.82134508
月合,47,35,3.7974082
幅下,14,13,3.973037443
季將,13,11,4.06682328
於月,55,47,3.543573525
寫下,30,28,3.76037824
高雄,18,12,4.253490076
地區,18,11,4.338713579
科的,23,20,3.93032064
的晶,21,18,3.970830571
時程,14,13,3.973037443
體產,35,23,4.07934662
企業,120,80,3.270434471
多數,45,39,3.645877733
單月,26,19,4.072727214
月以,53,42,3.65584857
聯一,23,23,3.786968861
至月,25,18,4.100307631
記憶,60,43,3.699756381
效益,20,16,4.052301859
組合,15,11,4.186383984
的產,22,18,4.005376931
季不,25,23,3.845034134
不淡,19,18,3.896507313
的營,14,14,3.903964992
高水,19,15,4.076941862
前個,27,27,3.72931798
至少,18,15,4.034931588
一季,62,42,3.747256759
高新,19,17,3.953074143
恐慌,12,12,3.92137836
股四,40,38,3.604941021
點惟,17,14,4.057350895
守元,12,12,3.92137836
尾收,19,17,3.953074143
成立,16,14,4.009456616
下年,32,26,3.883554525
大單,45,42,3.560484929
價一,28,23,3.923953947
度衝,43,34,3.775663726
度攻,35,28,3.86200639
正文,18,18,3.856356301
度重,16,16,3.881635407
彰源,11,11,3.927249653
大成,73,63,3.338236887
上演,24,23,3.816606519
長張,14,13,3.973037443
華南,67,60,3.354693368
強茂,41,40,3.561594654
品線,23,16,4.159195716
漲創,18,16,3.971719179
收年,23,21,3.880277283
日走,24,21,3.910645193
高國,15,15,3.893267594
好今,14,11,4.128740464
望成,14,14,3.903964992
於中,27,27,3.72931798
進度,15,12,4.104152626
度大,32,29,3.764748664
月上,15,13,4.028507111
為受,12,12,3.92137836
盤終,17,16,3.928002819
股近,41,37,3.650058988
兩日,15,13,4.028507111
力守,65,52,3.513886745
方仍,12,11,3.999947627
攻堅,54,46,3.558789501
股輪,36,32,3.73233387
健康,21,19,3.916302318
的利,26,25,3.784895216
將持,34,32,3.696090154
下有,17,16,3.928002819
太極,14,13,3.973037443
報台,38,28,3.916224158
價量,18,17,3.912340247
破年,15,15,3.893267594
家族,15,13,4.028507111
航空,16,16,3.881635407
到底,12,11,3.999947627
法律,19,16,4.013071307
不利,21,17,4.028476376
的不,20,18,3.93459837
確實,12,11,3.999947627
不動,11,11,3.927249653
必須,17,17,3.869277466
過半,12,12,3.92137836
持有,16,14,4.009456616
上的,55,49,3.493977833
在此,16,16,3.881635407
都有,40,30,3.872074593
的特,20,20,3.829309012
是大,12,11,3.999947627
事件,33,27,3.862992226
恐怕,12,11,3.999947627
不會,44,36,3.724358362
好的,27,22,3.945566107
帶量,47,39,3.671828785
量下,15,15,3.893267594
突出,11,11,3.927249653
台半,13,13,3.91345528
電再,11,11,3.927249653
停帶,21,18,3.970830571
出第,17,16,3.928002819
第五,14,13,3.973037443
的高,34,32,3.696090154
來台,22,20,3.898193547
主軸,17,15,3.990519456
吸金,14,14,3.903964992
由台,43,41,3.561549732
元連,15,14,3.958470303
股利,65,41,3.804234218
強滾,15,15,3.893267594
降息,36,22,4.148314068
周五,95,58,3.578549937
五美,20,17,3.991718181
擺脫,20,18,3.93459837
陰霾,19,18,3.896507313
動指,36,33,3.698171542
面台,56,48,3.528564773
在外,42,38,3.634297059
下歷,27,24,3.853688369
出最,11,11,3.927249653
科群,13,13,3.91345528
公開,26,18,4.129433435
價雙,17,17,3.869277466
面美,12,12,3.92137836
美食,18,17,3.912340247
市仍,14,14,3.903964992
光股,39,34,3.714868362
寶座,18,13,4.175092054
漲表,16,15,3.943414076
選擇,92,43,3.946974782
日再,21,18,3.970830571
事業,33,22,4.086991584
月將,11,11,3.927249653
勢強,24,23,3.816606519
股元,21,19,3.916302318
日強,36,32,3.73233387
線外,13,13,3.91345528
等電,25,25,3.758199516
重返,36,31,3.767580896
架構,31,28,3.781995848
在指,17,17,3.869277466
跟上,11,11,3.927249653
示短,15,15,3.893267594
風險,129,98,3.029638558
在全,15,15,3.893267594
期漲,14,12,4.047641374
幅已,19,19,3.842999681
已大,17,17,3.869277466
及高,22,21,3.848559253
股看,15,14,3.958470303
貨台,38,38,3.5740789
股期,33,32,3.677160617
心盤,14,14,3.903964992
點但,32,30,3.727864698
盤前,65,62,3.299012946
持高,40,33,3.764368343
收表,28,24,3.878722132
勢但,11,11,3.927249653
但在,35,30,3.785777911
強下,14,14,3.903964992
也受,14,12,4.047641374
一定,16,14,4.009456616
居高,22,19,3.95037428
貨億,24,23,3.816606519
元由,13,13,3.91345528
中止,22,15,4.190852878
止連,44,35,3.756699568
口至,92,43,3.946974782
至口,104,51,3.794316239
單減,49,32,3.927825421
逢高,40,33,3.764368343
市的,20,20,3.829309012
情緒,39,30,3.855712577
略有,15,14,3.958470303
有轉,13,13,3.91345528
各類,37,35,3.649757907
及聯,19,15,4.076941862
到年,19,18,3.896507313
的水,19,18,3.896507313
水位,21,19,3.916302318
非金,23,20,3.93032064
金電,37,34,3.682089326
黑但,12,12,3.92137836
續改,14,12,4.047641374
年高,55,42,3.677436317
在連,13,12,3.986940403
出籠,45,40,3.616704642
的風,19,19,3.842999681
上不,20,19,3.880567664
電新,19,19,3.842999681
科上,18,17,3.912340247
陶瓷,14,14,3.903964992
量週,15,15,3.893267594
為各,14,14,3.903964992
續攻,23,21,3.880277283
聯邦,18,16,3.971719179
業指,33,32,3.677160617
點或,111,55,3.730030387
或以,12,11,3.999947627
準普,12,12,3.92137836
或收,26,21,3.967758722
達克,41,38,3.619798058
點至,53,50,3.449564457
數來,30,30,3.686155702
光強,15,15,3.893267594
漲聯,28,28,3.714892758
漲盤,13,13,3.91345528
高分,15,15,3.893267594
到元,167,79,3.440490279
元宏,11,11,3.927249653
大戰,15,14,3.958470303
高元,45,33,3.838370071
股帶,40,35,3.69787503
習會,18,12,4.253490076
點僅,16,14,4.009456616
續收,24,21,3.910645193
向下,21,21,3.815365445
化聯,12,12,3.92137836
與台,27,26,3.769169044
有上,11,11,3.927249653
漲以,26,26,3.743760156
上電,27,27,3.72931798
軍台,14,13,3.973037443
順德,23,23,3.786968861
福懋,20,19,3.880567664
統旺,17,15,3.990519456
電力,16,16,3.881635407
力成,36,35,3.63284752
不俗,19,19,3.842999681
達大,17,17,3.869277466
帶領,29,27,3.776919465
將舉,11,11,3.927249653
面以,11,11,3.927249653
等相,17,17,3.869277466
勢相,11,11,3.927249653
系統,53,47,3.522771597
疲軟,28,25,3.835337038
日新,12,11,3.999947627
解析,55,55,3.356503128
驚漲,38,24,4.088932388
漲不,23,20,3.93032064
周線,118,73,3.384841786
線連,46,32,3.887764159
在美,68,61,3.341997576
攻防,12,12,3.92137836
數拉,13,13,3.91345528
點報,17,17,3.869277466
報在,25,18,4.100307631
股周,50,46,3.515256936
線收,59,44,3.662370944
連五,21,18,3.970830571
周漲,17,11,4.290957744
面今,14,14,3.903964992
股和,19,18,3.896507313
和中,12,12,3.92137836
股都,11,11,3.927249653
光盤,15,15,3.893267594
元在,32,30,3.727864698
在漲,16,15,3.943414076
日來,11,11,3.927249653
年新,136,105,2.958099592
搭載,17,13,4.129137187
也帶,25,22,3.891326738
動今,20,20,3.829309012
盛群,16,16,3.881635407
於盤,20,18,3.93459837
是盤,12,11,3.999947627
八大,21,16,4.089617946
喊漲,16,14,4.009456616
化今,15,13,4.028507111
今股,30,24,3.926213555
當選,22,16,4.12519776
裕隆,17,12,4.20667229
綠能,34,31,3.730994905
彈升,23,20,3.93032064
以留,11,11,3.927249653
股以,82,73,3.21066983
及蘋,13,13,3.91345528
均量,31,24,3.948784515
有助,56,53,3.410297512
助於,22,21,3.848559253
價續,29,23,3.948390835
續揚,29,26,3.817279193
周四,51,44,3.578728239
上今,26,26,3.743760156
及鴻,19,17,3.953074143
在買,32,27,3.842494074
買單,17,16,3.928002819
元周,43,39,3.618746691
紅本,14,14,3.903964992
周指,27,24,3.853688369
點今,46,44,3.519497567
收跌,58,39,3.797328913
導入,18,15,4.034931588
電池,32,27,3.842494074
續大,15,15,3.893267594
寶台,14,14,3.903964992
殖利,82,66,3.338233467
利元,37,24,4.07057523
系列,24,20,3.961080201
儒鴻,77,69,3.251206363
歷年,22,18,4.005376931
全力,13,13,3.91345528
衝刺,17,16,3.928002819
於本,19,16,4.013071307
獲多,12,12,3.92137836
頭力,14,12,4.047641374
動股,44,41,3.57505257
點分,42,40,3.575860523
股自,14,14,3.903964992
尚未,46,38,3.689032908
股匯,46,35,3.784134774
匯市,26,22,3.918968083
穩台,14,14,3.903964992
市今,11,11,3.927249653
底部,17,16,3.928002819
排行,17,16,3.928002819
的前,16,15,3.943414076
雙虎,63,55,3.428741512
價的,22,22,3.801234383
的公,19,15,4.076941862
盤多,16,16,3.881635407
讓台,15,15,3.893267594
數站,18,17,3.912340247
股最,18,17,3.912340247
有台,20,18,3.93459837
遠東,95,70,3.335359112
正新,37,36,3.618337355
科聯,39,39,3.560477989
彰銀,41,36,3.681149086
遠傳,34,32,3.696090154
金寶,11,11,3.927249653
寶成,32,30,3.727864698
成等,13,13,3.91345528
大買,31,27,3.82134508
本月,16,15,3.943414076
股已,16,15,3.943414076
摩台,35,30,3.785777911
東捷,13,12,3.986940403
科南,25,25,3.758199516
出一,14,13,3.973037443
價有,16,14,4.009456616
下週,18,18,3.856356301
中租,35,33,3.680472103
電開,19,19,3.842999681
資持,51,45,3.552302795
續偏,30,28,3.76037824
股獲,36,31,3.767580896
達及,11,11,3.927249653
分股,18,16,3.971719179
股後,65,50,3.561800052
計股,19,18,3.896507313
員工,19,13,4.218561628
近成,14,14,3.903964992
休息,14,14,3.903964992
授權,27,23,3.898628252
達陣,19,16,4.013071307
逾億,12,11,3.999947627
線大,30,27,3.799502555
近萬,12,11,3.999947627
張台,14,11,4.128740464
台燿,22,21,3.848559253
湧入,30,29,3.722626995
市台,14,14,3.903964992
減資,15,14,3.958470303
值由,15,15,3.893267594
力拚,21,18,3.970830571
明年,208,113,3.026482738
轉盈,12,12,3.92137836
價大,72,64,3.311710445
採用,32,26,3.883554525
價開,26,25,3.784895216
盤翻,12,12,3.92137836
股擺,15,14,3.958470303
擺尾,26,19,4.072727214
而復,23,20,3.93032064
已連,34,30,3.767044277
規模,31,30,3.707346621
準會,90,72,3.272914299
鴿派,16,15,3.943414076
有高,19,13,4.218561628
牽動,28,25,3.835337038
動蘋,16,14,4.009456616
將是,28,27,3.753543826
金流,16,14,4.009456616
光和,20,19,3.880567664
氣類,17,14,4.057350895
元上,28,24,3.878722132
攻擊,18,15,4.034931588
股小,27,24,3.853688369
月底,37,31,3.785118447
析台,32,31,3.692190262
再起,22,20,3.898193547
聯亞,36,33,3.698171542
口增,11,11,3.927249653
作帳,48,33,3.878918883
轉虧,14,12,4.047641374
降評,16,14,4.009456616
科宏,18,18,3.856356301
盤再,18,18,3.856356301
守日,16,12,4.157015373
線成,22,20,3.898193547
股高,21,21,3.815365445
日表,24,21,3.910645193
評等,75,46,3.744605916
網家,12,12,3.92137836
現高,18,17,3.912340247
節性,12,11,3.999947627
一盤,19,16,4.013071307
日舉,26,25,3.784895216
並不,34,31,3.730994905
步回,15,15,3.893267594
於第,20,18,3.93459837
電貿,20,19,3.880567664
價帶,28,28,3.714892758
於上,20,19,3.880567664
前已,12,11,3.999947627
報今,19,17,3.953074143
空方,42,35,3.727987856
下今,29,25,3.859222053
產能,63,41,3.785878111
滿載,14,13,3.973037443
見度,14,13,3.973037443
盤力,28,26,3.793653765
現開,15,13,4.028507111
盤雖,13,13,3.91345528
等大,29,27,3.776919465
上近,14,14,3.903964992
空消,11,11,3.927249653
年財,14,11,4.128740464
光等,59,51,3.484710841
經營,25,20,3.990583914
出爐,28,27,3.753543826
後再,19,18,3.896507313
益比,41,22,4.239970827
搭配,27,26,3.769169044
期在,22,22,3.801234383
電領,35,29,3.823234878
領跌,20,16,4.052301859
標普,37,34,3.682089326
延燒,16,15,3.943414076
成藥,12,12,3.92137836
空頭,15,14,3.958470303
下午,21,20,3.864571644
將公,32,25,3.926225595
期下,17,17,3.869277466
精測,85,34,4.199974658
漲成,13,13,3.91345528
精華,23,21,3.880277283
元與,15,15,3.893267594
盈餘,54,33,3.952920611
吸睛,12,12,3.92137836
科受,25,25,3.758199516
率將,19,17,3.953074143
將大,12,11,3.999947627
挹注,27,23,3.898628252
現量,19,18,3.896507313
策面,22,22,3.801234383
上法,12,12,3.92137836
勢下,20,20,3.829309012
