,post_time,title,content
83621,2018/2/12 12:24:00,《半導體》林文伯：矽品在陸的布局是未來3年主要方向,矽品 （2325） 董事長林文伯預期，中國未來10年將成為半導體成長最快的區域，矽品在中國的布局將是未來2?3年的主要方向。目前蘇州矽品科技與紫光的合作尚未定案，另外也投資福建晉江廠，與聯電集團旗下的晉華合作，暫緩與其他中國公司擴大合作。<BR> 林文伯預期，由於中國需求崛起，當局亦下令將所有原先在外國做的工作移回中國，在中國的布署，將是矽品未來2?3年的主要方向。他認為，中國未來10年將是半導體產業成長最快的地方，若不到成長最大的地方發展，則勢必會失敗，這是必然趨勢。<BR> 林文伯認為，中國正急著做進口取代，由於美韓DRAM、FLASH去年價格上漲、需求增加導致供給短缺，使許多中國手機廠受此影響「非常痛苦」，因此勢必會加強這部分。此外，手機晶片自主性、5G甚至未來更高階的產品，中國亦會發揮更大力量。<BR> 對於中國當局對半導體產業的補助看法，林文伯表示，中國政府對產業的補貼仍在進行中，不過半導體產業越來越國際化，補助也會慢慢結束，最後的競爭要靠自身實力。像蘇州矽科在中國算是管理比較好，是其中較成功的投資。<BR> 林文伯表示，蘇州矽科的主要業務仍是邏輯IC封測，福建晉江廠則是以DRAM封測為主。由於中國大部分的晶圓代工廠仍在長三角一帶，蘇州矽科目前足夠支援，未來是否要擴大產能，就看客戶需求而定。 <BR> 針對蘇州矽科擬釋股3成由紫光集團入股，林文伯表示，目前後續合作規畫尚不完全，不過經過此次股臨會後，應該很快會接觸定案。他指出，紫光目前較偏重記憶體發展，矽品暫時還沒有急迫接觸需要，將進一步觀察紫光在邏輯方面的發展。<BR> 至於矽品在中國華南地區的布局，在與日月光合組控股公司後有何計畫，林文伯對此未多談，僅表示矽品有投資福建晉江廠，也準備與晉華做DRAM封裝，目前有找到這個機會，是否成功目前還不清楚。
83670,2018/2/12 08:51:00,統一證券：台股盤勢呈空方格局,：在美股三大指數再度重挫引發恐慌情緒延續下，上周五台股以大跌157點至10371點開出後，早盤迅速下挫一度跌至10189點；官股行庫進場承接，指數跌幅略微收斂，權值類股除台塑化、南亞科、和碩以外全線下挫，整日呈弱勢震盪格局，終場指數留長下影線作收。觀察盤面變化，電子、傳產與金融分別下跌1.77%、1.25%與0.86%。在次族群部份，強勢族群為電器電纜、油電燃氣與資訊服務類，分別上漲0.73%、0.4%、0.25%；光電、橡膠、水泥類分別下跌2.7%、2.69%與2.56%表現較弱。終場指數下跌156點，收在10371點，周線以黑K作收；成交量能為1508億元。<BR>：三大法人合計賣超191.02億元。其中外資賣超187.46億元，投信賣超3.7億元，自營商買超0.47億元。外資買超前五大為宏?痋B燿華、聯電、中石化、欣興；賣超前五大為友達、鴻海、台積電、群創、中信金。投信買超前五大為中鴻、旺宏、頎邦、國泰金、聯茂；賣超前五大為富喬、強茂、晶電、欣銓、京鼎。資券變化方面，融資減42.7億元，融資餘額為1621.13億元，融?減5.02萬張，融券餘額為41.76萬張。外資台指期部位，淨多單減少3375口，淨多單部位42564口，借券賣出金額為34.4億元。類股成交比重：電子73.65%、傳產20.04%、金融6.3%。<BR>：美國股市持續重挫，恐慌氣氛增溫，新興市場資金顯著外流，且上檔套牢賣壓層層堆疊，空方氣勢仍盛，本日為台股年節前封關日，雖然收紅機會高，但仍應持保守態度降低持股，靜待市場風暴平歇。對台股後市行情觀察，分析如下：第一、國際股市部分，美國十年期公債殖利率再度狂飆至2.8%以上的四年以來新高，引發市場擔憂，造成本波的美股重挫；此外，殖利率的大幅攀升，將使政府未來融資成本迅速墊高，加重美國聯邦赤字提高，華爾街機構並指出預期今年政府借債超越1兆美元，聯邦赤字將較GDP高出約5%，不利於經濟發展，進而傳導至美股市場的空頭格局。第二、上周五陸股延續重挫，上證指數一度跌破3100點關卡，並以大跌4.05%作收，創2016年初熔斷機制以來最大單日跌幅；經濟數據帶動去槓桿措施的力度加大，陸股市場已有多家公司公告大股東質押股票低於預警線並停牌，流動性危機易使陸股後市承受更深壓力。第三、技術面觀察。上周五台股跳空失守年線支撐，呈現跌破頸線的中空型態，上檔壓力重重，且籌碼面而言外資現貨持續大幅調節，短期技術面弱勢難以反轉，縱有短線反彈也應逢高調節。第四、上周五盤面觀察。全球股市的連續修正帶動避險情緒高漲，追蹤恐慌指數表現的富邦VIX ETF再度大漲15.1%；撼訊公布1月營收11.3億元續創歷史新高，股價不畏全球股災，仍帶量跳空終場漲停作收。<BR>：台股上周五呈現跳空重挫，年線失守，外資持續賣超，整體技術指標及籌碼面轉弱，且上檔累積套牢賣壓沉重，整體盤勢呈現空方格局。雖然過去歷史經驗，封關日上漲機會大，加上上周五美股走揚，今日可望收紅封關。但考量年假期間，國際股市波動性劇烈，本周美國將公布核心CPI、零售銷售等經濟數據恐使變數增加，建議保守觀望，降低持股過年。選股上以防禦型個股為主，如高殖利率股及電信股等。
83822,2018/2/15 06:49:00,聯電ADR14日上漲0.11美元漲幅4.62%折台股14.61元,(中央社台北2018年 2月15日電)聯電在NYSE掛牌 ADR以2.49美元作收，上漲0.11美元，漲幅4.62%。<BR>由於每單位聯電 ADR相當於台股 5股聯電普通股，以 2月14日新台幣匯市收盤價29.342元計算，相當台股聯電每股為 14.61元。<BR>最近10個交易日行情如下：
84011,2018/2/21 13:18:00,《盤中解析》有「狗」旺！台股飆漲,台股今在農曆新春長假後首度開紅盤，受惠美股在台股休市期間勁彈，激勵短多搶補股票，使盤勢開高走高，短多氣勢如虹，在雙王台積電、股王大立光領軍強攻，加上國泰金、台塑四寶等金融傳產權值股輔攻下，使加權股價指數收復半年線，迄中場10：45暫報10683.68點，大漲262.59點，漲幅2.52%，成交754.4億元。<BR> 台指期、電子期、金融期與摩台期等4大期指方面，目前臉色仍佳，暫報上漲2.46%、3.23%、1.11%及0.25%。<BR> 權值股方面，台積電、鴻海、國泰金、台塑四寶、台泥、中華電、中鋼、富邦金、兆豐金、中信金、第一金、亞泥、統一、台玻、長榮、遠東新、和碩、南亞科、長榮航、華航、聯電、日月光、廣達、仁寶、友達、群創、台灣大、聯發科及台達電等，悉數站在多方。<BR> 上市、櫃個股演出方面，中場計全新、映泰、創意、致茂、統懋、直得、坤悅、驊訊、撼訊與曜越等28支股票，強勢漲停板；另有欣興、GIS-KY、亞光、智原、晶電、欣銓、高技、原相及環球晶等65檔股票，目前漲幅高達6%以上。<BR> 下跌股票計佳大乙支高掛跌停板；另有訊連、越南控-DR、生展、振曜及亞獅康-KY等20檔股票的跌幅逾3%。<BR> 雙千金方面，股王大立光開高登高，收復4千元大關，目前暫報4000元，大漲8.7%；股后精測開高之後，於行進間趨堅整理，現下暫報1060元，上漲1.92%。<BR> 業內人士指出，台股在農曆年長假休市期間，美股領軍國際股市強彈，加上部分法人、大股東與主力等市場大戶，在年前為避險多出清持股，使盤勢在年後的落後補漲與軋短空氣勢如虹，盤勢一度在盤中連續收復五日線、10500點、10600點及半年線等關卡。<BR> 目前看起來，歐美經濟成長持穩行進，而中國大陸、日本等地景氣復甦也審慎樂觀，使美股波段領軍全球股市回歸基本面行情，仍相對可期，在政策面作多下，台股具題材相關概念股，波段持續領先盤勢發展，值密切追蹤。<BR> 據業內整理，法人中場買賣超前9名股票如下，僅供參考：<BR> (A)買超：南亞科 (2408) 、晶電 (2448) 、聯茂 (6213) 、達運 (6120) 、頎邦 (6147) 、新日興 (3376) 、欣銓 (3264) 、微星 (2377) 、東聯 (1710) 。<BR> (B)賣超：群創 (3481) 、鴻海 (2317) 、友達 (2409) 、聯電 (2303) 、宏? (2353) 、新光金 (2888) 、開發金 (2883) 、第一金 (2892) 、中鋼 (2002) 。（新聞來源：工商 梅中和）
84364,2018/2/24 06:30:00,聯電ADR23日上漲0.02美元漲幅0.83%折台股14.18元,(中央社台北2018年 2月24日電)聯電在NYSE掛牌 ADR以2.42美元作收，上漲0.02美元，漲幅0.83%。<BR>由於每單位聯電 ADR相當於台股 5股聯電普通股，以 2月23日新台幣匯市收盤價29.306元計算，相當台股聯電每股為 14.18元。<BR>最近10個交易日行情如下：
84366,2018/2/24 09:02:00,《各報要聞》13檔三多助陣，狗來富,"台股開春反彈氣盛，惟投資專家指出，進入前波高檔套牢區波動將加大，建議挑選產業趨勢正向、技術指標翻揚向上、法人買超，具基本面、技術面、籌碼面三方利多助陣的強勢股，如聯電、台積電、中石化等13檔，金狗年可望展現續航力道。<BR> 元大投顧資深副總杜富蓉認為，台股在此波反彈過程中，權值股維持穩定表現，力挺指數收復季線，不過，面臨前波兩個跳空缺口，漲多、高基期個股陸續出現調節力道，因此建議從股價修正打底完成，具業績成長題材，且有法人率先進場敲進的個股作為短線觀察標的。<BR> 據統計，開紅盤以來獲法人青睞，本周買超逾3,000張；產業基本面正向具利多成長題材；且股價此波反彈，KD技術指標交叉向上的個股，共有聯電、台積電、中石化、日月光等13檔，符合三項多方訊號，下周有機會延續上攻氣勢。<BR> 富邦投顧總經理蕭乾祥認為，今年重點產業大方向鎖定人工智慧（AI），長線成長趨勢明確，從前端的5G建置，延伸到物聯網、車聯網、智慧喇叭等應用，半導體需求會是主軸之一。<BR> 台積電今年3大成長動能為物聯網、車電與高效運算，且技術製程領先，經過年前股災連鎖效應衝擊後，外資本周敲進1.2萬張，以昨日收盤價245元計算，日前並宣布配息8元，現金殖利率為3.26％。<BR> 聯電受惠車用電子需求大增，市場傳出8吋晶圓產能訂單能見度幾乎已達上半年，有助長線業績提升；且聯電廈門晶圓廠出貨量持續增加，帶動元月營收達131.7億元，繳出年增、月增雙升紀錄。<BR> 往年農曆春節前後，冬季服飾需求強，上游加工絲報價多會走揚，帶動紡纖族群業績表現，遠東新、中纖等將進入傳統旺季，具有低基期優勢，技術指標KD同步交叉向上。<BR> 另在美元弱勢下，原物料漲價題材熱，今年油價將維持高檔，掉回每桶40、50美元機率不高，有利塑化族群報價走揚；加上全球政府基建計畫陸續啟動，對鋼鐵、水泥等需求增加，近期法人積極回補中鋼、台泥及中石化等股，預期股價仍有表現空間。（新聞來源：工商時報─記者陳昱光╱台北報導導）"
84543,2018/2/26 13:38:00,外資上週轉買台股 投信：內資捧場推升指數,（中央社記者田裕斌台北2018年2月26日電）根據台灣證券交易所統計，外資在連賣2週台股後，上週轉為買超新台幣42.74億元；投信表示，今年以來外資站在賣方，但指數依舊呈現上漲，顯見內資相當捧場。<BR>證交所統計，截至2月23日止，外資累計賣超221.29億元，總持股市值13兆4208.51億元，占全體上市股票市值41.56%，較2月12日增加4812.65億元。<BR>摩根台灣金磚基金經理人葉鴻儒指出，台股狗年開紅盤首週強勢補漲的多頭表現，化解部分先前市場大跌造成的傷害，從融資券同步上揚反映出市場人氣回籠，外資也一改封關前連日大賣的態度，轉賣為買，對台股後市屬正面發展。<BR>不過，葉鴻儒表示，台股未來表現仍需視美股走勢而定，預期美國聯邦準備理事會(FED)未來釋出的升息步調訊息，將主導全球股市動向，投資人仍需具有風險意識，目前先視元宵前指數能以時間換取空間，待新一波利多出爐再替多頭加溫。<BR>證交所統計，外資上週自集中市場買超最多的前3名上市公司及張數分別為南亞科 (2408) 2萬118張、聯電 (2303) 1萬8393張、旺宏 (2337) 1萬8365張。<BR>外資上週自集中市場賣超最多的前3名上市公司及張數分別為群創 (3481) 10萬1122張、華邦電 (2344) 4萬1549張、鴻海 (2317) 3萬6113張。（編輯：張良知）
84577,2018/2/26 16:57:00,"日盛投顧：台股壓力為月線至11,000點","1. 摩台週一結算，上週五美股上漲帶動週一台股開高後震盪走低，最高點10,890點逼近月線（10,893點），最低點10,827點守穩在5日線（10,686點）、10日線（10,623點）及季線（10,746點）之上，終場指數上漲42.15點，漲幅0.39%，收在10,836.70點，成交金額為1,202.84億元，小於5日均量（1,284億元）及20日均量（1,441億元）。三大法人合計買超9.93億元：外資買超2.65億元、投信買超7.29億元、自營商賣超0.01億元。<BR>2. 由以下三個面向檢驗台股方向及強弱：<BR>（1）上攻帶量較有助於反彈延續。<BR>（2）均線：支撐為5日線至季線，壓力為月線至11,000點。<BR>（3）技術指標：KD及RSI開口向上，9日K值（62）及5日RSI（65）大於50，反彈持續。<BR>3. 選股方向可留意半導體、無人商店、電競、工業4.0、原物料、生技、內需、金融等。<BR>半導體、電競、原物料、金融為大盤反彈重心 另可佈局工業4.0、無人商店、生技<BR>1. 電競：比特幣近期強勁反彈，帶動5386青雲、2465麗臺、6150撼訊、2425承啟、3515華擎等走強；電競需求穩定成長，2376技嘉、2377微星、2353宏?痋B2357華碩、3540躍越等爭食大餅。<BR>2. 半導體：晶圓代工需求穩定成長，2330台積電、2303聯電、5347世界先進受惠，5434崇越、3289宜特、5536聖暉、6196帆宣、3413京鼎等受惠大陸半導體檢測/設備商機，封測股的6147頎邦結盟陸廠，3264欣銓攻工控及車用，2357矽格併購台星科有助獲利提升，2351順德導線架切入車用。IC設計仍為個股表現，指標有2454聯發科、3227原相、2401凌陽、4947昂寶-KY、3443創意、3661世芯-KY、3035智原、6435大中、4919新唐、6202盛群、4952凌通等。矽晶圓價格趨勢向上，有利6488環球晶、3532台勝科、5483中美晶、6182合晶等的獲利。<BR>3. 手機零組件：MWC將開展，2474可成、2439美律、3008大立光、4915致伸等具題材加持。<BR>4. 原物料：美國基礎建設2018年有機會帶動原物料需求增溫，銅2009第一銅、1605華新、塑化1326台化、1305華夏、1312國喬、1310台苯、1309台達化、1723中碳、橡膠2104中橡、水泥1101台泥、1102亞泥、鋼鐵2014中鴻、2027大成鋼、2031新光鋼、9958世紀鋼、2038海光、2013中鋼構、2025千興、2033佳大、8415大國鋼、2025千興、紡織1444力麗等可留意，衛生紙醞釀調漲，造紙1904正隆、1907永豐餘、1905華紙、1909榮成、1906寶隆等齊步走。<BR>5. 生技：長期將受惠銀髮商機及全球健保改革，相關個股包括新藥6497亞獅康-KY、4157太景*KY、4147中裕、4174浩鼎、4162智擎、4168醣聯、學名藥4105東洋、醫材4129聯合、4107邦特、4153鈺緯、保健食品8436大江、8279生展、3164景岳、防疫4142國光生、6452康友-KY、眼科3218大學光、隱形眼鏡1565精華等。<BR>6. 食品/百貨：2912統一超決議配息25元，殖利率近8%， 1216統一母以子貴。<BR>7. 無人商店：無人商店改變購物新模式，概念股包括鏡頭/投影3019亞光、3504揚明光、3630新鉅科、3008大立光、電子標籤8069元太、3141晶宏、3094聯傑、生物辨識2405浩鑫、3227原相、6462神盾、5351鈺創、3D感測2360致茂、6271同欣電、3374精材、PA3105穩懋、2455全新、8086宏捷科、4991環宇-KY、4971IET-KY等。<BR>8. 工業4.0：受惠中國及美國拼智慧製造，2049上銀、8374羅昇、1590亞德客-KY、1597直得、6414樺漢、3413京鼎、2464盟立、6188廣明等為指標。工具機可留意6603富強鑫、6609瀧澤科等。<BR>9. 金融：美國加速升息循環，金融族群受惠，指標可觀察2823中壽、2881富邦金、2882國泰金、2891中信金、2886兆豐金、2883開發金、2887台新金、5871中租-KY、9941裕融等。"
84590,2018/2/27 06:30:00,聯電ADR26日上漲0.02美元漲幅0.83%折台股14.27元,(中央社台北2018年 2月27日電)聯電在NYSE掛牌 ADR以2.44美元作收，上漲0.02美元，漲幅0.83%。<BR>由於每單位聯電 ADR相當於台股 5股聯電普通股，以 2月26日新台幣匯市收盤價29.235元計算，相當台股聯電每股為 14.27元。<BR>最近10個交易日行情如下：
84647,2018/2/27 08:46:00,統一證券：台股反彈滿足後，仍有回檔壓力,：受到美股反彈激勵，台股昨日以上揚33點至10827點開出後，在電子股撼訊、鈺邦、聯茂；生技股台微體、順藥及造紙等中、小型股帶動下，早盤指數最高上揚96點達10890點；但由於上檔月線反壓重及權值股熄火，指數壓回，漲幅小幅收斂，以小紅做收。觀察盤面變化，三大類股均呈上揚，其中電子、傳產、金融分別上揚0.22、0.84及0.02%。在次族群部份，以造紙、貿易及油電股等最強，分別上揚5.95%、3.81%及2.08%。終場指數上漲42點，收在10836點，成交量能為1200億元。<BR>：三大法人合計買超9.93億元。其中外資買超2.65億元，投信買超7.29億元，自營商賣超0.01億元。外資買超前五大為新光金、台積電、永豐金、聯電、南亞科；賣超前五大為群創、華通、鴻海、友達、長榮。投信買超前五大為聯茂、南亞科、華通、榮成、華新科；賣超前五大為敦南、智原、禾伸堂、全新、東鋼。資券變化方面，融資增14.83億元，融資餘額為1647億元，融券增1.85萬張，融券餘額為54.39萬張。外資台指期部位，淨多單減3936口，淨多單部位44048口。借券賣出金額為23.49億元。類股成交比重：電子72.05%、傳產23.17%、金融4.78%。<BR>：台股跌深反彈走勢，昨日已屆月線反壓，K線出現上影線，上檔調節壓力漸重。在月線下行壓力進逼、11000點之上頭部解套賣壓沈重，後市行情觀察分析如下：第一、國際股市部份—本周美國經濟數據偏負面。美國今日(27)將公佈元月份耐久財訂單環比，預估初值為-2.5%，較前值2.8%為低。周四(3/1)將公佈二月份ISM製造業指數，預估值為58.7，較前值59.1為低。周五(3/2)美國將公佈二月份密西根大學消費者信心指數，預估值為98.5，亦較前值99.9為低。整體經濟數據表現偏負向。第二、MSCI台股權重調降多於調升。MSCI今日(27)季度調整，台股部份調降多於調升，僅MSCI全球市場指數小幅提升0.01%；但在全球新興市場指數及亞洲除日本指數權重均各調降0.01%。成份股部份，調升權重者僅四檔南亞科、日月光、華邦電及瑞昱；但調降者則高達十檔，分別為台積電、鴻海、元大金、聯發科、國泰金、台塑、中華電、大立光、南亞科及中信金等，故須提防今日尾盤調整賣壓。第三、技術面觀察。台股指數受到美股反彈激勵，春節後補漲反彈，上周指數反彈過季線、昨日也反彈碰觸前波回檔之第二跳空缺口10855點。雖然此反彈看似強勢，但在前波低點跌破年線，達到10189點後，整個去年下半年來之中多格局已遭到破壞，此波的反彈僅是跌深之修正。目前11000點之上頭部已經形成，而本波反彈至月線10900點滿足已至，應留意上檔下行之月線賣壓。第四、原物料行情輪動、造紙股當紅。元月以來塑化、鋼鐵等原物料股均呈波段上揚，上週五(23)開始輪動至造紙股。此波造紙上漲動能，主要來自國際紙漿持續上漲，原因包括環保趨嚴、新產能減少、淘汰落後產能及中國印度新興市場需求成長。近期長纖紙漿漲至900美元，短纖紙漿漲至805美元，同創新高，在紙漿成本推升下，家庭用紙及文化用紙價格也將連動調漲，也造成市場開始搶購及囤積，盤面上相關受惠之家庭用紙廠商則為正隆及永豐餘。至於工紙市況，中國環保部廢紙進口許可審批持續趨嚴，工紙庫存偏低，可以留意榮成。<BR>：台股反彈雖然突破季線、半年線，但昨日反彈至月線10893點位置已明顯遇到上檔壓力，留下上影線。由於目前月線持續向下進逼、加上11000點頭部套牢解套賣壓橫亙於上，當留意反彈滿足後的下波回檔。加上本周美股經濟數據不佳、MSCI調降台股權重及外資動向不明，操作上應保守為宜，選股上以防禦型個股為主，如高殖利率股及電信股等。
85006,2018/3/2 09:07:00,焦點股：矽統搶進3D手勢控制、ADAS市場，持有聯電＋帳上現金每股價值逾10元,矽統(2363)這幾年積極轉型布局觸控晶片，更與MCU大廠美商微芯(Microchip)結盟，搶進3D手勢控制市場(智慧家居、ADAS)，Microchip股價在今年創新高來到99.17美元，從08年算起漲幅高達417%，從1993年至今漲幅更高達134倍，Microchip已率先拉出漲勢，有利與其結盟的矽統股價從長線谷底翻揚。<BR> 其中，矽統這幾年來佈局車用領域已見到成效，旗下15吋車用面板觸控晶片，已車規AEC-Q100認證，最高已經到達Grade2標準，目前進入送樣至車廠認證的階段，未來出貨將成轉虧為盈最大關鍵。除此之外，矽統持有聯電，股息收入成為每年穩定獲利來源：矽統持有聯電2.5%，這幾年聯電每年現金股利都至少0.5元起跳，換句話說，矽統每年都有穩定1.58億元的股息收入，對EPS的貢獻度近0.3元。今年若本業轉盈，加上業外穩定挹注，矽統今年營運可望出現明顯轉機力道。<BR> 矽統目前每股價值遠高於目前市價，且持有聯電2.5%(約31.5萬張)，持有聯電總市值達45億元，且矽統帳面現金達10.63億元，即使扣除負債5903萬元，也還有10億元，聯電持股及庫存現金價值就高達55?60億元，矽統股本56.01億元，換算每股價值超過一個股本，且矽統每股淨值達13.69元，相對矽統目前股價仍不到10元，短線有利股價先往票面10元推升，中長期應有挑戰每股淨值13.69元機會。
85080,2018/3/3 06:36:00,聯電ADR2日上漲0.03美元漲幅1.26%折台股14.18元,(中央社台北2018年 3月 3日電)聯電在NYSE掛牌 ADR以2.42美元作收，上漲0.03美元，漲幅 1.26%。<BR>由於每單位聯電 ADR相當於台股 5股聯電普通股，以 3月 2日新台幣匯市收盤價29.290元計算，相當台股聯電每股為 14.18元。<BR>最近10個交易日行情如下：
85222,2018/3/5 15:15:00,【Y晚報】開高走低戲碼上演 指數失守半年線,"（開盤日15:30出刊）美國總統川普宣布要對進口的鋼鐵、鋁課徵關稅，在貿易戰疑慮影響下，上周五(3/2)美股向下開低，但在利空逐步消化後、四大指數震盪走高，其中以那斯達克、費城半導體反彈力道明顯，終場漲幅皆在1%以上。類股表現方面，以保健類、資訊科技類股漲勢領先，道瓊成分股當中，英特爾表現突出，漲幅為2.3%，而麥當勞則相對弱勢，跌幅達4.7%。整體而言，上周五(3/2)終場美股四大指數是漲多跌少，除了道瓊指數下跌0.29%之外，其餘三大指數皆為上漲，漲幅介於0.51%~1.76%之間，惟以現階段而言，美股震盪幅度仍較為劇烈，且在川普動作頻繁、變數較多之下，以保守看待為宜。<BR> 今(5)日台股早盤向上開高，但在10點左右賣壓忽然快速湧現，隨後指數震盪走低，多空交戰後終場指數仍無法守住半年線(120MA)大關。台股三王之中，以大立光(3008)修正較深，下跌4.39%，收在3700元整數大關，處於弱勢整理格局。類股表現方面，今MLCC相關類股表現仍相對強勢，國巨(2327)逆勢上漲3.15%，華新科(2492)、禾伸堂(3026)亦有2%以上的漲幅。此外，今金融族群表現相對弱勢，富邦金(2881)、國泰金(2882)皆下跌逾1%。整體而言，目前加權指數處於季線之下，買盤力道偏向保守，今(5)日終場大盤下跌55點，跌幅為0.52%，以10,642點作收，成交量為1,122億元。<BR> 焦點事件方面，在挖礦晶片代工商機浮現下，傳出三星(Samsung)與智原(3035)將合作進軍代工市場，而智原(3035)原本就有聯電(2303)支持，今年再加上與三星攜手合作，全年NRE營收成長動能樂觀。而台灣矽智財(IP)另一要角-創意(3443)則是有製程領先的台積電(2330)加持，營運動能不看淡。今日在股價表現上，智原(3035)、創意(3443)皆逆勢上漲、雙雙站上月線，其中智原(3035)股價更是亮燈漲停，表現較大盤強勢。<BR> 在美國運動成衣訂單回溫下，儒鴻(1476)營收也漸入佳境，1月營收繳出24.08億元的好成績，優於市場預期，年增率24%達雙位數成長幅度。展望今年，儒鴻越南新廠計劃於第2季投入新產能，另在美國零售環境回溫下，今年冬天成衣接單狀況看增。<BR> 延續上周五(3/2)日結論，目前在技術面上，上方面臨月線(20MA)、季線(60MA)下彎反壓，而今日在買盤保守之下，多方又再退一步失守半年線(120MA)關卡，市場上觀望氣氛較為濃厚。目前在多方選股上，需審視標的是否為產業趨勢正確，具有基本面、實質營收支撐的個股。值得觀察的族群有：電競及顯卡相關類股、5G概念股、受惠升息題材之金融族群，在傳產方面，則可留意造紙、水泥、塑化等族群。另外，亦可留意下檔具保護的高殖利率、低本益比等防禦型個股。<BR> 1.熱門股:新光金(2888)、映泰(2399)、大成鋼(2027)、中鴻(2014)、友達(2409)<BR> 2.強勢股:青雲(5386)、映泰(2399)、捷波(6161)、智原(3035)、保銳(8093)<BR> 3.弱勢股:蒙恬(5211)、中鴻(2014)、鑫聯大投控(3709)、海光(2038)、強信-KY(4560)<BR> 三大法人合計：-125.56億元<BR> 外資：-102.13億元<BR> 投信：-2.38億元<BR> 1.中光電衝影像辨識 首季出貨可望成長<BR> 2.被動元件股走勢強勁 鈺邦、光頡元月營收同創新高<BR> 3.電競及VR等題材加持，保銳1月獲利年增17倍，股價連拉6根停板<BR> 4.智原與三星合作，傳因盼能多爭取先進製程NRE訂單<BR> 5.研華配息6.6元，殖利率逾3%，週三法說揭今年展望<BR> 6.美國鋼鐵232條款若施行，大成鋼、大國鋼將明顯受惠<BR> 7.映泰受惠挖礦熱度不減，股價創下波段新高<BR> 8.產線聚焦策略奏效，明基材去年轉盈，每股配息0.9元，股息殖利率4.6%<BR> 9.紡織雙雄儒鴻、聚陽業績漸入佳境，股價谷底攀升<BR> 10.鮮活果汁2月營收創2年新低 3月可望回升<BR> 以上內容由Yahoo!奇摩股市 與 CMoney理財寶 聯合提供"
85297,2018/3/6 09:50:00,《熱門族群》德政府說交易不課稅，比特幣家族齊揚,比特幣近來多空消息不斷，最新又有消息指出，德國政府有文件指出，以比特幣等虛幣購買物件，不需經過課稅，主要原因就是因為其為合法的支付工具，此文件一流出，對比特幣發展提供出有利支撐，今世芯-KY (3661) 、智原 (3035) 大漲逾5%，再創波段反彈新高，創意 (3443) 漲幅也約3%，比特幣「挖礦」晶片股成為今強勢領漲指標。<BR> 在德國此份財政部文件中指出，包含比特幣在內的虛幣貨幣等，應被視為合法支付工具，不用被課稅，惟交易的前提必須是在交易中被當成約定好的替代性支付方式。<BR> 台積電 (2330) 目前手握全球約九成挖礦晶片代工，這也使得旗下創意順勢進補，只是因為比特幣產業波動較大，故創意今年還是將營運主軸聚焦在NRE(委託設計)，比特幣相關營收占比預計會降到15%，而眼看台積電大啖比特幣財，這也使的對手三星眼紅，傳找來聯電 (2303) 旗下的智原，擬借重智原NRE(委託設計)的實力，吸引更多的挖礦相關客戶，壯大三星在比特幣挖礦的實力；至於世芯-KY則有意衡量今年產業狀況，重新進入比特幣晶片市場。<BR> 比特幣報價自2月底開始一路向上走揚，衝上萬元美金大關，3月4日盤中最高一度衝高至11512.60美元，短期漲幅近2成。
