gram,TF,DF,TF_IDF
和平,17,14,5.366578995
特殊,14,13,5.232770901
使用,67,47,5.313256552
等多,52,49,5.057158189
多下,20,18,5.285256124
未反,11,11,5.125505592
多僅,13,12,5.227782106
元另,27,24,5.280849391
過新,12,12,5.141815414
幣元,89,41,5.720039553
元宏,18,18,5.180155339
低午,23,22,5.218848534
殺到,20,19,5.231225418
停的,21,20,5.227667084
元保,24,23,5.213742052
轉進,36,31,5.268078412
月升,47,43,5.126988585
外台,33,33,5.121819693
上投,14,14,5.163698449
出今,92,91,4.721728781
品發,15,14,5.235791562
一如,18,15,5.358730627
有太,23,23,5.173255011
群股,34,33,5.148186145
新手,32,30,5.198336725
難免,53,48,5.096956972
收不,49,41,5.217359504
體營,14,14,5.163698449
收的,15,14,5.235791562
成不,13,13,5.154296983
韓國,198,111,4.967607502
國手,11,11,5.125505592
行將,21,20,5.227667084
息機,41,37,5.18370991
盤目,21,21,5.178460885
及外,55,52,5.031793669
黯淡,28,25,5.271768973
非蘋,32,28,5.273399093
陣營,27,26,5.196330065
跌權,21,21,5.178460885
大軍,17,16,5.237230919
的偏,17,17,5.178505566
圍下,11,11,5.125505592
僅靠,37,36,5.125819473
抗空,18,18,5.180155339
太多,20,20,5.179966765
位速,11,11,5.125505592
股前,38,37,5.118238066
日拉,14,14,5.163698449
勢相,69,66,4.918696117
電遭,25,25,5.165741474
遭降,11,11,5.125505592
可危,20,20,5.179966765
減資,126,62,5.455999994
落元,18,18,5.180155339
搭上,13,13,5.154296983
交換,16,13,5.374169069
國車,14,13,5.232770901
發燒,12,11,5.220384682
漲中,30,25,5.336316987
中天,12,11,5.220384682
天因,11,11,5.125505592
陸國,32,25,5.396697622
金減,40,17,6.041287034
漲再,12,12,5.141815414
資後,38,29,5.391188783
市首,23,20,5.31660679
仍佳,12,11,5.220384682
接棒,40,34,5.257988926
點壓,31,26,5.32455812
報將,26,24,5.245249897
慎防,16,12,5.450788922
未脫,35,29,5.316551017
收回,14,13,5.232770901
則大,20,20,5.179966765
伺機,29,27,5.22229695
仍相,45,41,5.145633669
後補,24,22,5.259692399
後電,33,33,5.121819693
盤金,26,25,5.202435397
盤推,15,14,5.235791562
有減,13,12,5.227782106
減弱,69,64,4.956634387
理台,34,32,5.182016732
股小,81,77,4.844636196
漲主,13,13,5.154296983
電終,15,15,5.170588853
漲鴻,15,15,5.170588853
科收,32,29,5.235220691
公平,12,12,5.141815414
能因,18,18,5.180155339
破百,19,19,5.180581644
關終,19,19,5.180581644
跌富,19,19,5.180581644
收平,34,30,5.252970855
人劉,13,12,5.227782106
入台,14,14,5.163698449
但外,31,30,5.169725206
群來,33,33,5.121819693
看上,29,28,5.183405178
前公,20,19,5.231225418
年報,38,34,5.212974961
示未,12,12,5.141815414
業第,20,20,5.179966765
屆時,38,38,5.088359341
望下,21,21,5.178460885
現此,30,30,5.140175439
季報,89,67,5.090961368
報稅,16,15,5.237187625
演說,41,30,5.42168349
聯鈞,19,16,5.350653271
息與,23,23,5.173255011
管制,18,14,5.42630586
鬆綁,16,12,5.450788922
爾街,76,60,5.110649992
市日,28,28,5.151324693
後緩,19,19,5.180581644
跌少,27,27,5.156479001
活動,36,32,5.232831386
而跌,14,13,5.232770901
元降,24,20,5.358215734
空衝,37,36,5.125819473
元隨,13,13,5.154296983
同欣,34,31,5.216921483
友訊,21,21,5.178460885
將由,19,18,5.234089276
拉大,19,17,5.290656107
與現,15,14,5.235791562
退潮,30,27,5.253522292
線保,34,29,5.290242469
股交,11,11,5.125505592
平淡,22,22,5.1761888
圓走,15,13,5.30582837
開小,21,21,5.178460885
小高,14,14,5.163698449
後翻,37,36,5.125819473
信用,45,33,5.395751792
線資,18,17,5.236139285
量持,16,16,5.175408956
面僅,15,15,5.170588853
入一,12,12,5.141815414
力但,28,26,5.2300857
信及,15,15,5.170588853
及自,11,11,5.125505592
商等,12,12,5.141815414
季底,41,34,5.279658667
大對,18,18,5.180155339
防線,23,23,5.173255011
數暫,12,11,5.220384682
萬多,24,24,5.169747642
多口,20,19,5.231225418
高拉,27,26,5.196330065
清明,38,24,5.603212829
均上,19,16,5.350653271
最長,36,32,5.232831386
月中,91,86,4.786790624
期觀,11,11,5.125505592
幣升,32,29,5.235220691
勢以,20,20,5.179966765
作的,30,29,5.176646732
率達,40,38,5.132297252
多在,41,40,5.095245575
本公,202,187,4.231972688
度發,14,13,5.232770901
率約,21,19,5.279397758
回頭,34,33,5.148186145
升股,41,39,5.123974138
並重,12,12,5.141815414
逾三,14,14,5.163698449
漲國,21,21,5.178460885
上蘋,69,63,4.976050481
果發,18,16,5.295518217
走疲,70,63,4.987003894
連紅,98,71,5.087845201
紅走,14,13,5.232770901
股華,35,35,5.108776862
電亦,19,18,5.234089276
測大,15,15,5.170588853
廠日,12,12,5.141815414
未果,35,31,5.242865404
股份,290,251,3.990440067
漲日,33,31,5.190203004
廠受,11,11,5.125505592
頭氣,23,22,5.218848534
國揚,12,12,5.141815414
緊跟,13,13,5.154296983
數強,21,21,5.178460885
近國,12,12,5.141815414
化全,12,12,5.141815414
期加,33,32,5.155477017
強電,11,11,5.125505592
高層,35,31,5.242865404
長郭,13,12,5.227782106
股風,18,18,5.180155339
價由,34,31,5.216921483
多外,16,16,5.175408956
動股,75,68,4.944163578
低並,24,24,5.169747642
並一,35,35,5.108776862
局未,23,21,5.266563433
改變,74,72,4.862914059
與美,101,87,4.844955174
光群,11,11,5.125505592
周上,32,32,5.128120568
元證,39,35,5.203151284
所表,73,47,5.38328601
周加,23,23,5.173255011
面漲,30,30,5.140175439
及週,23,22,5.218848534
週邊,35,35,5.108776862
為未,62,36,5.573275481
所指,26,24,5.245249897
出上,52,51,5.009970086
周集,23,23,5.173255011
場總,64,30,5.822992053
體上,85,49,5.454534857
量週,49,28,5.66292545
週轉,51,28,5.699498327
各產,36,36,5.102070065
業上,33,33,5.121819693
額前,37,35,5.157240025
占比,62,53,5.104228041
為半,39,37,5.140619361
元占,104,42,5.819652299
占成,23,23,5.173255011
量周,69,25,6.115566041
率前,28,28,5.151324693
初開,28,28,5.151324693
今共,32,32,5.128120568
共個,28,28,5.151324693
額兆,25,20,5.398125871
率股,50,48,5.049611214
票日,30,30,5.140175439
力增,15,15,5.170588853
退守,22,20,5.273147964
力量,24,22,5.259692399
守短,15,15,5.170588853
力加,42,41,5.087523069
重盤,20,17,5.342375934
勢回,28,28,5.151324693
勢偏,38,37,5.118238066
偏向,98,84,4.869423069
向保,46,38,5.252017535
一輪,41,37,5.18370991
出早,16,16,5.175408956
股平,15,15,5.170588853
籠台,16,16,5.175408956
貶外,16,14,5.303230165
鷹派,47,44,5.10030977
慮再,16,16,5.175408956
憂外,17,17,5.178505566
變盤,31,23,5.457211949
均呈,37,36,5.125819473
現重,44,44,5.045633891
下表,25,25,5.165741474
也受,55,53,5.009123948
場全,12,12,5.141815414
的類,56,51,5.069338312
貨等,16,16,5.175408956
等至,20,19,5.231225418
於下,40,39,5.102943386
股當,60,49,5.172876675
的有,21,20,5.227667084
融等,35,34,5.140804458
天成,23,23,5.173255011
參加,12,12,5.141815414
然仍,14,14,5.163698449
藥證,23,19,5.369217572
看空,33,24,5.470136967
停也,11,11,5.125505592
新科,458,350,3.690567158
車大,23,21,5.266563433
斯拉,123,68,5.31362462
動相,23,23,5.173255011
康普,55,46,5.177705684
普等,15,13,5.30582837
彈至,24,24,5.169747642
本大,13,12,5.227782106
簽約,16,12,5.450788922
約的,18,17,5.236139285
及鴻,68,59,5.045631196
現利,37,34,5.189571443
盡的,20,18,5.285256124
海下,37,37,5.095259867
京鼎,27,26,5.196330065
亞太,40,38,5.132297252
太電,20,20,5.179966765
電群,18,18,5.180155339
廣宇,47,37,5.301387679
於鴻,12,12,5.141815414
乙盛,14,12,5.307374831
榮創,20,19,5.231225418
示隨,17,16,5.237230919
點約,12,12,5.141815414
是高,17,17,5.178505566
點也,61,61,4.921264208
開攻,15,15,5.170588853
場走,35,34,5.140804458
勢圖,35,32,5.20778707
信業,16,13,5.374169069
未出,78,71,4.919230199
化外,14,14,5.163698449
聯台,19,19,5.180581644
幅買,24,23,5.213742052
相同,12,12,5.141815414
期已,19,19,5.180581644
程度,52,50,5.033328181
但預,18,18,5.180155339
買方,44,36,5.276011256
時序,46,45,5.056494111
入月,30,29,5.176646732
又再,19,19,5.180581644
期聯,19,19,5.180581644
不遠,22,18,5.380331348
的談,19,19,5.180581644
雜音,50,47,5.074288921
會月,27,27,5.156479001
前還,19,18,5.234089276
月在,12,11,5.220384682
在這,38,37,5.118238066
相信,13,13,5.154296983
會開,21,19,5.279397758
市和,12,11,5.220384682
和新,19,19,5.180581644
場短,17,17,5.178505566
線都,17,17,5.178505566
心態,88,77,4.904597149
更為,50,46,5.099497371
為明,40,39,5.102943386
到相,13,12,5.227782106
在聯,12,12,5.141815414
向觀,18,18,5.180155339
在相,19,19,5.180581644
會決,17,16,5.237230919
陳奕,50,19,6.135913272
示加,13,13,5.154296983
單仍,18,17,5.236139285
多但,26,26,5.161300337
面的,98,89,4.794311227
的基,35,30,5.27909405
日中,28,28,5.151324693
氣不,14,14,5.163698449
挫但,17,16,5.237230919
局下,16,16,5.175408956
股資,42,39,5.144498075
是偏,19,18,5.234089276
的相,36,36,5.102070065
勢向,15,15,5.170588853
有期,27,27,5.156479001
均出,17,17,5.178505566
壓美,11,11,5.125505592
元受,34,34,5.115365578
效益,50,44,5.151601406
尚有,12,12,5.141815414
口多,41,34,5.279658667
但相,11,11,5.125505592
有壓,82,75,4.886815708
場電,18,18,5.180155339
間美,23,23,5.173255011
不給,13,13,5.154296983
給力,13,13,5.154296983
力股,12,12,5.141815414
電同,18,18,5.180155339
線關,95,77,4.959966259
明後,17,13,5.438365287
後年,18,16,5.295518217
價急,16,16,5.175408956
急挫,21,19,5.279397758
盤壓,15,14,5.235791562
回盤,24,24,5.169747642
熱潮,14,13,5.232770901
寶及,15,13,5.30582837
鋼等,33,32,5.155477017
等原,25,24,5.208253994
卜蜂,36,25,5.5068925
重申,50,31,5.562090406
日今,19,19,5.180581644
轉單,31,28,5.244374433
市以,26,24,5.245249897
強茂,43,41,5.107342092
利有,18,18,5.180155339
華園,18,15,5.358730627
動月,11,11,5.125505592
群聯,19,16,5.350653271
價外,13,13,5.154296983
跌一,26,25,5.202435397
上部,18,18,5.180155339
序進,28,28,5.151324693
續公,58,56,4.985205618
等變,13,12,5.227782106
為上,68,60,5.024956037
反上,13,13,5.154296983
科和,27,27,5.156479001
以其,11,11,5.125505592
類電,26,20,5.436470496
金將,25,24,5.208253994
資轉,30,28,5.214397977
魔咒,25,14,5.769571479
連假,57,49,5.131398356
四天,21,18,5.333926012
線位,40,38,5.132297252
長張,11,11,5.125505592
繼上,17,15,5.299747556
超之,14,13,5.232770901
商則,19,17,5.290656107
則分,27,27,5.156479001
日減,52,48,5.081479571
單來,40,23,5.699691423
貨偏,13,13,5.154296983
定台,22,22,5.1761888
會轉,15,14,5.235791562
轉空,41,38,5.15344898
方轉,15,13,5.30582837
盤自,13,13,5.154296983
日與,23,23,5.173255011
上出,14,14,5.163698449
現轉,33,32,5.155477017
測月,59,51,5.111144551
日點,58,43,5.302224893
方攻,13,13,5.154296983
起反,17,16,5.237230919
最強,97,86,4.831649524
場搶,11,11,5.125505592
鏈如,12,11,5.220384682
大電,17,15,5.299747556
普與,15,14,5.235791562
琪瑪,46,46,5.031077241
起一,13,12,5.227782106
車與,27,23,5.325789274
電廣,12,12,5.141815414
先豐,11,11,5.125505592
一場,19,16,5.350653271
上表,32,30,5.198336725
疲態,19,19,5.180581644
態在,13,13,5.154296983
保健,18,15,5.358730627
紅其,34,34,5.115365578
漲百,22,22,5.1761888
達與,22,20,5.273147964
前美,83,80,4.813826438
下低,13,13,5.154296983
度升,58,55,5.006830375
升破,20,17,5.342375934
破大,32,30,5.198336725
成壓,33,32,5.155477017
價週,17,17,5.178505566
週新,21,15,5.517802229
來走,20,16,5.402959612
市發,15,13,5.30582837
作加,11,11,5.125505592
計月,54,46,5.162649001
場多,26,25,5.202435397
股現,34,32,5.182016732
收與,26,24,5.245249897
報不,53,45,5.173314947
期資,27,26,5.196330065
駕駛,16,15,5.237187625
車廠,23,20,5.31660679
的方,34,33,5.148186145
臨近,120,91,4.905566646
展科,13,11,5.307664983
析外,19,19,5.180581644
然昨,11,11,5.125505592
出受,34,32,5.182016732
但卻,19,18,5.234089276
五跌,12,12,5.141815414
是帶,13,12,5.227782106
撐而,19,18,5.234089276
等短,14,14,5.163698449
並下,13,13,5.154296983
即出,23,21,5.266563433
而從,12,12,5.141815414
重在,11,11,5.125505592
鎖死,47,41,5.182259858
增約,13,12,5.227782106
季在,19,19,5.180581644
人工,48,42,5.171932152
訊大,17,16,5.237230919
滿載,20,20,5.179966765
功率,13,12,5.227782106
體廠,15,13,5.30582837
牌上,26,24,5.245249897
漲月,12,12,5.141815414
優異,25,21,5.347315203
看月,26,25,5.202435397
價自,12,12,5.141815414
下反,15,15,5.170588853
工作,47,37,5.301387679
天數,21,19,5.279397758
及下,17,14,5.366578995
告月,21,18,5.333926012
份的,12,12,5.141815414
是盤,47,46,5.048724506
場國,19,19,5.180581644
出走,20,20,5.179966765
日小,56,54,5.001118436
即翻,15,15,5.170588853
上跳,12,12,5.141815414
口台,51,51,4.994414171
幅終,38,38,5.088359341
開賣,46,36,5.314542007
元傳,22,21,5.223513669
翻身,11,11,5.125505592
指今,18,18,5.180155339
實現,45,37,5.263919541
不容,39,38,5.110609981
到月,73,67,4.942400304
元季,54,37,5.421013519
院長,17,16,5.237230919
當時,48,40,5.228745775
清楚,14,12,5.307374831
名列,14,14,5.163698449
發出,24,24,5.169747642
法律,183,182,4.215445517
於盤,50,47,5.074288921
臉書,90,60,5.2409151
季走,15,14,5.235791562
高全,15,15,5.170588853
新增,79,55,5.249974803
增產,15,14,5.235791562
望逐,33,31,5.190203004
本股,62,54,5.081559712
初估,13,13,5.154296983
逾收,15,14,5.235791562
日由,43,39,5.164539051
由多,12,12,5.141815414
翻空,51,40,5.2800904
人心,24,23,5.213742052
線月,45,40,5.174086363
上短,30,29,5.176646732
工等,14,14,5.163698449
健康,46,36,5.314542007
綠色,23,15,5.611678082
電宏,25,22,5.298868696
海聯,50,45,5.125259898
成貿,20,20,5.179966765
醜聞,17,13,5.438365287
多大,21,21,5.178460885
收大,25,24,5.208253994
管機,16,16,5.175408956
機關,14,12,5.307374831
意台,16,16,5.175408956
交通,53,33,5.540271022
長陳,33,31,5.190203004
能從,12,12,5.141815414
少數,83,78,4.845922823
量可,15,15,5.170588853
能達,19,19,5.180581644
月將,34,30,5.252970855
的商,22,19,5.325328696
任後,14,14,5.163698449
重整,42,27,5.563433198
對外,31,31,5.134247121
經貿,32,27,5.312966101
辦公,14,13,5.232770901
購案,11,11,5.125505592
口至,578,240,4.408866934
確立,34,29,5.290242469
正大,17,17,5.178505566
盤同,34,32,5.182016732
黑今,19,19,5.180581644
墊高,47,45,5.07423053
失靈,33,25,5.42548682
看漲,31,30,5.169725206
穩中,12,12,5.141815414
量明,16,16,5.175408956
求將,17,17,5.178505566
系列,42,33,5.334816561
瑞銀,19,14,5.482802629
貨旺,28,27,5.189975761
達標,12,12,5.141815414
損害,15,15,5.170588853
日正,14,14,5.163698449
告訴,14,14,5.163698449
登高,12,11,5.220384682
股即,15,15,5.170588853
入財,11,11,5.125505592
高下,28,27,5.189975761
下國,16,16,5.175408956
力台,50,48,5.049611214
由買,15,14,5.235791562
近前,11,11,5.125505592
的難,14,14,5.163698449
高預,15,15,5.170588853
為個,29,29,5.145878315
報佳,20,18,5.285256124
撤離,29,24,5.348254819
跌機,64,63,4.918786721
率低,18,18,5.180155339
度轉,42,41,5.087523069
近億,37,34,5.189571443
印尼,33,26,5.382588117
示整,16,16,5.175408956
言台,18,18,5.180155339
為外,49,46,5.082919712
資最,14,14,5.163698449
元第,17,15,5.299747556
三名,60,26,5.937487052
緊追,14,14,5.163698449
而非,16,16,5.175408956
示本,22,21,5.223513669
要留,41,38,5.15344898
一是,18,18,5.180155339
不具,16,16,5.175408956
二是,11,11,5.125505592
廠將,18,17,5.236139285
舉辦,38,36,5.148935487
廠的,32,29,5.235220691
及對,13,13,5.154296983
場風,30,29,5.176646732
風向,21,21,5.178460885
意美,21,21,5.178460885
好壞,24,22,5.259692399
會升,64,59,4.998730685
的進,42,40,5.115654441
進度,21,20,5.227667084
度進,13,13,5.154296983
季電,12,11,5.220384682
箱型,59,46,5.235312926
外由,18,18,5.180155339
中化,19,18,5.234089276
點主,18,18,5.180155339
為穩,16,15,5.237187625
健的,18,18,5.180155339
業出,11,11,5.125505592
場美,19,19,5.180581644
金恐,17,14,5.366578995
黑小,13,13,5.154296983
國進,56,51,5.069338312
多家,38,31,5.316468716
示警,24,19,5.411238259
盤鴻,13,13,5.154296983
將發,36,34,5.165526654
過高,45,44,5.064262772
後腿,15,13,5.30582837
低指,54,52,5.017161296
黑回,22,18,5.380331348
場更,14,14,5.163698449
數後,14,14,5.163698449
受此,52,52,4.987065574
正新,35,32,5.20778707
等下,52,27,5.760147624
以紡,21,20,5.227667084
福懋,19,17,5.290656107
逾電,22,22,5.1761888
元太,57,50,5.107218519
通中,22,13,5.711383961
收報,39,28,5.454251389
報喜,26,23,5.289886829
之首,13,11,5.307664983
有修,11,11,5.125505592
在半,51,49,5.041455755
先看,27,24,5.280849391
月仍,13,12,5.227782106
漲週,15,15,5.170588853
要求,118,91,4.893937937
損益,18,13,5.498891092
月每,13,13,5.154296983
損元,31,22,5.505308073
元週,19,19,5.180581644
因大,23,22,5.218848534
千張,18,17,5.236139285
賣張,78,70,4.937046395
大並,11,11,5.125505592
年出,19,18,5.234089276
股淨,46,27,5.647223607
值仍,13,13,5.154296983
據了,22,19,5.325328696
了解,40,32,5.326498404
外也,16,16,5.175408956
切入,13,11,5.307664983
統的,16,15,5.237187625
目的,23,21,5.266563433
桃園,13,13,5.154296983
機場,41,41,5.067226433
於此,21,19,5.279397758
後金,15,15,5.170588853
但指,40,39,5.102943386
止日,12,12,5.141815414
勢則,19,14,5.482802629
弱於,14,13,5.232770901
天類,37,37,5.095259867
將近,37,37,5.095259867
件通,14,14,5.163698449
則收,52,48,5.081479571
是開,24,22,5.259692399
股鋼,16,14,5.303230165
鴻中,11,11,5.125505592
挫也,15,15,5.170588853
也拖,43,43,5.052869853
稍稍,17,17,5.178505566
金漲,50,30,5.600524924
續天,43,33,5.355598944
天都,12,12,5.141815414
都沒,15,15,5.170588853
示大,52,49,5.057158189
是個,20,20,5.179966765
過成,30,29,5.176646732
料短,32,32,5.128120568
勢更,12,12,5.141815414
料大,19,19,5.180581644
縮下,12,12,5.141815414
價更,11,11,5.125505592
逾而,17,16,5.237230919
力的,36,35,5.133345037
的提,11,11,5.125505592
款機,39,31,5.339716844
股貿,13,13,5.154296983
著大,22,22,5.1761888
普美,16,16,5.175408956
湧進,15,14,5.235791562
跌新,63,63,4.906798298
力也,18,18,5.180155339
股滬,87,87,4.74045125
雄中,23,23,5.173255011
大外,14,14,5.163698449
報大,17,14,5.366578995
光獲,12,11,5.220384682
低開,46,40,5.192700891
富國,15,12,5.381473886
合預,21,18,5.333926012
回貶,15,12,5.381473886
隱憂,43,37,5.224747732
微漲,12,12,5.141815414
數週,150,112,4.773548651
週日,17,16,5.237230919
會結,19,18,5.234089276
鋼台,32,31,5.162662289
泥台,18,17,5.236139285
連賣,52,45,5.157605678
多人,14,14,5.163698449
持不,26,23,5.289886829
田鋼,15,14,5.235791562
改選,22,20,5.273147964
微軟,31,27,5.283723665
國巨,582,407,3.548767196
股調,14,14,5.163698449
降台,18,13,5.498891092
股評,11,11,5.125505592
聞訊,28,26,5.2300857
擊蘋,15,15,5.170588853
筆電,21,18,5.333926012
商可,12,11,5.220384682
成收,13,13,5.154296983
資報,15,15,5.170588853
的時,51,50,5.017699739
中旬,50,47,5.074288921
此將,12,12,5.141815414
率下,23,20,5.31660679
至不,17,17,5.178505566
高階,44,39,5.184119274
透率,14,13,5.232770901
率提,22,22,5.1761888
兩家,21,18,5.333926012
等目,18,11,5.662512617
價分,15,14,5.235791562
元就,11,11,5.125505592
續站,18,16,5.295518217
週以,19,17,5.290656107
張持,16,13,5.374169069
股達,11,11,5.125505592
達到,59,54,5.042362074
高對,14,14,5.163698449
近五,17,15,5.299747556
五個,34,30,5.252970855
大日,14,14,5.163698449
計近,13,12,5.227782106
間內,16,16,5.175408956
為歷,13,13,5.154296983
為當,18,18,5.180155339
當年,14,12,5.307374831
數相,25,24,5.208253994
相近,13,13,5.154296983
和的,18,18,5.180155339
期受,28,28,5.151324693
報陸,16,16,5.175408956
理不,13,13,5.154296983
多看,36,34,5.165526654
的期,21,21,5.178460885
體資,16,16,5.175408956
計第,12,12,5.141815414
再往,13,13,5.154296983
的動,45,41,5.145633669
將升,32,28,5.273399093
下資,19,19,5.180581644
仍多,19,19,5.180581644
示仍,42,42,5.060069627
流向,45,39,5.203259454
向的,21,21,5.178460885
與指,20,18,5.285256124
備等,18,18,5.180155339
電貿,51,45,5.141591356
光宏,11,11,5.125505592
元增,22,21,5.223513669
生變,12,11,5.220384682
擊亞,12,12,5.141815414
回台,35,34,5.140804458
期明,26,24,5.245249897
日結,25,24,5.208253994
價均,11,11,5.125505592
去一,30,25,5.336316987
的回,30,27,5.253522292
且量,14,14,5.163698449
上還,13,13,5.154296983
努力,31,31,5.134247121
力將,19,19,5.180581644
件供,21,18,5.333926012
如台,37,37,5.095259867
遞延,20,20,5.179966765
點恐,13,13,5.154296983
跌且,20,18,5.285256124
急凍,17,15,5.299747556
幅僅,12,12,5.141815414
後持,40,40,5.074332737
續衝,18,16,5.295518217
料等,25,25,5.165741474
後由,19,19,5.180581644
黑並,38,38,5.088359341
並回,16,16,5.175408956
則小,15,15,5.170588853
件及,38,35,5.180497737
件光,23,22,5.218848534
路資,13,11,5.307664983
是強,19,19,5.180581644
傳言,17,16,5.237230919
言今,19,19,5.180581644
天走,26,24,5.245249897
等跟,13,13,5.154296983
金居,17,15,5.299747556
順達,13,12,5.227782106
升下,25,25,5.165741474
連拉,14,14,5.163698449
紅漲,20,19,5.231225418
現走,18,18,5.180155339
天將,22,22,5.1761888
將結,12,12,5.141815414
有逐,24,23,5.213742052
漸轉,21,21,5.178460885
及成,12,12,5.141815414
盤亦,14,14,5.163698449
力反,20,20,5.179966765
先下,12,11,5.220384682
跟隨,56,56,4.95771282
受挫,42,38,5.174090978
回至,45,39,5.203259454
鋼價,27,26,5.196330065
漲不,36,34,5.165526654
軌道,38,22,5.700699138
發動,49,45,5.108598489
動攻,14,14,5.163698449
家族,14,13,5.232770901
面華,11,11,5.125505592
現兩,12,12,5.141815414
望續,17,17,5.178505566
續強,125,114,4.630736726
受害,16,12,5.450788922
資自,512,321,3.878695712
面看,16,15,5.237187625
納入,49,42,5.189205435
型指,22,17,5.438478673
超股,25,23,5.252576092
高短,14,14,5.163698449
線恐,39,35,5.203151284
及法,20,19,5.231225418
及塑,17,15,5.299747556
化產,21,15,5.517802229
報利,50,43,5.178548519
現創,13,13,5.154296983
續對,22,22,5.1761888
縮手,55,43,5.257969197
檔仍,22,22,5.1761888
力以,14,14,5.163698449
居多,40,34,5.257988926
黑盤,30,29,5.176646732
果出,30,28,5.214397977
研調,16,16,5.175408956
減成,13,12,5.227782106
布第,34,33,5.148186145
於營,11,11,5.125505592
機台,21,21,5.178460885
認列,48,36,5.351432645
點被,14,13,5.232770901
件大,20,20,5.179966765
退還,13,11,5.307664983
東元,15,15,5.170588853
元加,87,87,4.74045125
兩次,20,19,5.231225418
次大,12,12,5.141815414
本就,13,12,5.227782106
少以,13,13,5.154296983
度減,11,11,5.125505592
面由,15,15,5.170588853
價買,31,29,5.206406164
的價,22,20,5.273147964
榮成,60,46,5.249104279
燿華,40,35,5.225231262
跌三,35,35,5.108776862
海力,52,38,5.357038863
勢帶,15,15,5.170588853
曙光,11,11,5.125505592
有台,34,30,5.252970855
面已,13,12,5.227782106
力短,13,13,5.154296983
殺台,25,25,5.165741474
撐加,17,16,5.237230919
期等,14,14,5.163698449
諸多,24,23,5.213742052
幅賣,22,22,5.1761888
論是,19,19,5.180581644
暫看,31,30,5.169725206
今盤,26,23,5.289886829
泥塑,29,29,5.145878315
織等,16,16,5.175408956
而股,13,13,5.154296983
位階,59,54,5.042362074
新唐,17,16,5.237230919
豪科,26,24,5.245249897
殺跌,54,49,5.087676902
轉變,19,18,5.234089276
轉下,12,11,5.220384682
豐投,28,25,5.271768973
示英,12,11,5.220384682
特爾,57,38,5.435681343
點目,39,35,5.203151284
是整,12,12,5.141815414
局但,18,18,5.180155339
多因,20,20,5.179966765
勢因,28,27,5.189975761
季加,24,22,5.259692399
會可,21,19,5.279397758
息利,14,11,5.388473921
黑帶,19,19,5.180581644
點季,26,26,5.161300337
者會,27,21,5.421848909
率預,13,12,5.227782106
息一,44,39,5.184119274
一出,15,15,5.170588853
低回,22,22,5.1761888
量收,18,18,5.180155339
落月,24,16,5.588882036
在季,38,34,5.212974961
但不,36,33,5.198669058
重超,15,15,5.170588853
的規,15,13,5.30582837
五月,25,17,5.567375053
的行,39,35,5.203151284
來就,23,22,5.218848534
祥碩,41,39,5.123974138
警報,15,13,5.30582837
結盟,16,12,5.450788922
聯茂,24,24,5.169747642
盤初,52,48,5.081479571
日面,18,17,5.236139285
我國,25,12,5.930105864
極短,37,36,5.125819473
暫不,47,32,5.469868114
路下,35,35,5.108776862
出年,15,15,5.170588853
元集,69,69,4.863891695
續開,16,16,5.175408956
場反,25,25,5.165741474
萬餘,15,13,5.30582837
則多,26,26,5.161300337
後月,20,17,5.342375934
每公,30,11,6.21952794
漲外,17,17,5.178505566
股使,17,17,5.178505566
理李,14,14,5.163698449
海上,20,19,5.231225418
大期,56,50,5.092973201
度漲,38,38,5.088359341
近但,14,14,5.163698449
盤無,18,17,5.236139285
且盤,14,14,5.163698449
和日,37,32,5.257189469
光都,11,11,5.125505592
令台,11,11,5.125505592
下且,14,14,5.163698449
且跌,25,25,5.165741474
後才,31,31,5.134247121
緩和,47,42,5.154295195
指終,101,96,4.716514486
幾乎,98,88,4.808990174
仍收,29,29,5.145878315
為旺,13,13,5.154296983
後以,14,14,5.163698449
單轉,13,11,5.307664983
化三,25,25,5.165741474
商也,18,18,5.180155339
而由,17,17,5.178505566
由台,44,43,5.072026707
傾向,34,33,5.148186145
根長,26,24,5.245249897
間下,19,18,5.234089276
數回,71,69,4.885152877
掌握,31,26,5.32455812
以保,13,12,5.227782106
資偏,19,18,5.234089276
縮上,13,12,5.227782106
晨美,22,20,5.273147964
市看,22,21,5.223513669
然偏,16,12,5.450788922
憂美,18,18,5.180155339
間相,15,15,5.170588853
壓但,11,11,5.125505592
撐預,16,16,5.175408956
估短,19,19,5.180581644
並以,21,21,5.178460885
場並,15,15,5.170588853
致股,31,28,5.244374433
線圖,43,40,5.135583053
計本,24,20,5.358215734
看今,38,38,5.088359341
的櫃,46,46,5.031077241
平台,58,46,5.221285811
量跌,32,26,5.354026552
防守,20,17,5.342375934
二次,15,13,5.30582837
的季,17,17,5.178505566
撐今,15,15,5.170588853
合股,32,31,5.162662289
三次,25,17,5.567375053
理論,15,14,5.235791562
同一,26,22,5.336508265
強中,12,12,5.141815414
場有,18,18,5.180155339
場但,18,18,5.180155339
場所,13,13,5.154296983
為這,25,24,5.208253994
主角,12,12,5.141815414
股太,12,12,5.141815414
能股,23,19,5.369217572
股從,16,15,5.237187625
從今,61,60,4.941258934
期電,17,17,5.178505566
為疲,20,20,5.179966765
檔指,11,11,5.125505592
等盤,15,15,5.170588853
中都,11,11,5.125505592
撤出,58,49,5.145462188
口數,80,55,5.259872579
股南,11,11,5.125505592
宇瞻,11,11,5.125505592
